,Delta,Theta,Alpha,Beta,Gamma
36,972.9745540451429,585.9289111041296,298.1532183826725,147.39432757138027,97.17602904427454
38,225.6597025983918,146.83175615742056,173.87323675488167,97.26675637202739,77.37695214142303
39,993.7144077529617,704.2298767830418,343.64209511613706,141.35843275287095,81.2529487009333
40,239.93344313036528,152.47529282778444,97.9411373112733,93.67865416078693,73.06497013383431
41,165.16114559845838,234.81795693628615,167.68468026342782,99.23680493387745,76.93321449963493
42,813.8526840915696,661.3646312092815,302.7132602765699,117.78455570793673,92.70503807695101
43,231.4346134209054,175.00366867847652,150.69797456772358,138.40588834755064,119.96659546897833
44,871.7105138128215,804.667318601471,397.88258812584,146.5535546752386,94.29614557779527
45,175.87632185058754,231.69509840535366,124.31319193274797,107.57537972488707,89.48350513924927
46,250.49842511192858,186.19654280917393,133.2923346077822,93.65152916412336,82.97755257680743
47,174.72602139001043,222.5173582066996,157.31259466112516,111.26387132179809,76.00374517954478
48,1318.6111811212015,809.5869388429976,277.9867744287223,140.24945198468345,99.33528348126565
49,192.9705802943151,205.2005232847395,191.06539371604484,101.69726662597353,114.5151904735095
51,219.8065076049923,246.94777041609956,236.8510979640915,90.44166928511011,87.94341122482422
52,1841.358937765219,1025.1039532236289,241.40383772607757,163.09881372720156,104.63756392315742
53,551.1374992889166,314.86630657186254,235.71576964110673,131.93809622928399,74.9565764519831
54,204.42841411369542,153.29866378951297,115.32929553358709,101.84356202868463,74.52577111864517
55,185.94771723985377,150.06688303860687,122.53472512159219,103.8338391450432,114.63109045223956
56,162.00335456643222,127.0866555404858,121.31636467965859,93.93704009394143,92.00019279377764
57,672.0114741980896,621.1303668750161,240.0718905265597,131.0310523403858,100.65738289587519
58,205.88763519314068,180.1926587538405,127.12400073240983,103.77957968659791,105.61171555506155
59,1786.0686056828106,1045.5487984444067,271.60225151757936,138.01915220650287,115.04201297854232
60,159.2937596699527,129.27165939011988,80.19565715203599,82.99059400463149,110.0793052256003
61,238.34338266745195,185.77788226639,182.0016666699957,110.61769206990822,112.97311964183763
63,1111.9359182884828,761.3237973686646,216.5093704565552,106.922432590146,103.01799228941363
64,211.14494757491534,95.92751354230587,118.00510001176094,131.11226405432097,104.80621031041957
65,195.14906232179726,194.72359185096906,184.79729424152768,115.48739542478346,84.05061192197428
66,179.36553842367204,202.57752977101163,165.01543968661758,93.89796581420674,98.38346276489702
67,112.37717676495924,199.657286375244,139.57960095724857,93.25447773723567,98.60794264465945
68,678.5828047827738,434.7265500752689,305.8897010084205,133.8610703545509,92.66675461454152
69,1295.0828377471282,1014.8267847274841,419.96371688340315,131.30117478883972,121.23867433126412
70,1935.4000780387776,1083.1731081454127,377.3280811643657,153.37449411589333,152.92645816007706
71,286.0279829825339,301.21993389785354,206.60847144641917,135.72546145928314,94.02657329822206
72,1042.9004891707054,821.8542505835951,302.63434505588015,102.25945811379044,88.7763851202157
73,205.14278824238377,153.6824148417965,169.20214427220168,85.72720059259939,70.05947156872298
74,828.5211371406918,813.9831610834206,414.4208085849399,121.14824888199648,91.99017688368251
75,543.6537406745558,346.81684205012687,174.15132523810104,130.50396922880995,112.55728605676654
76,442.624411457889,342.0220300242482,218.5744655182064,107.04129373229186,101.83276068110234
77,215.74314958783998,149.67877378835024,160.92776781624036,109.23531961126704,120.37010136024594
78,1102.7119524892232,917.8648658711242,441.63835511199056,118.56276158416452,112.99139070461203
79,1282.2605343475066,846.6193029713941,263.3804974401301,142.09580659494543,123.25329022991676
80,374.046186878482,235.55607126669753,110.8457598749967,122.44219438230206,128.8837264043645
81,364.08090385444655,172.5662442476593,206.8105635115788,103.41223785749567,113.31326779234172
82,347.4347117820378,247.61438369009056,213.80361473954537,114.41594416851704,112.0495609149161
83,178.45500420213773,172.11711694568712,135.3209664011548,94.41981533052504,99.72102351989778
84,171.9358073362928,111.79375060750026,56.46760447163548,97.48899959107733,91.78199310764265
85,235.55271323699853,169.88471314967938,124.9946554833617,97.31175798429103,109.47713495336068
86,2135.914452079117,1061.6779675065266,367.7225648673749,145.84747395296012,118.96036095432893
87,628.5653846146386,365.15566142594855,135.28452383232303,98.6520864797825,101.22174898356239
88,949.6213748222533,928.277476471736,377.3121826720104,127.01220391495228,90.92683810473628
89,545.3225691971156,320.60995670664227,221.84098248637164,130.53684044572645,93.9812262375914
90,878.9118264116382,673.7167524591034,307.63581600235574,154.13486677545933,92.38930894921883
91,241.03833433716497,192.73154050692875,144.44404360189478,77.62490404397273,93.73343008259415
92,1170.913851740306,786.1777496454363,406.2487914899094,107.285378045381,81.12074346855086
93,488.2288010836445,371.6709921215919,98.39638665702881,106.55356360155619,97.86582890938786
94,166.26036204010947,183.66831664906212,134.15973287305118,98.66173148144553,90.57716558811296
95,829.5966517401337,586.4809445088865,190.04271094760836,146.4039136349727,93.35184571353093
96,189.86007355565732,111.77838592007814,125.74645234871404,107.48109782862949,81.27899315001292
97,1398.7267904788434,765.127900728755,291.7645104832736,123.16818312859421,99.71923229102072
98,328.3374354036822,199.69603987093035,162.99408584933423,121.86635290160453,76.25232447601984
100,233.1224444683565,184.95299937288868,96.37749035611955,130.24867322990588,94.830708984841
101,252.60247695600145,155.6708114179174,97.09736005021372,104.58560987148364,107.73340466176899
102,1222.0250108068706,750.7408393884996,281.0457248131492,108.79306302175655,107.63035480497425
103,202.9128818056776,180.47439665741658,165.14022470339242,132.91822446560383,111.10057657652658
104,227.44274579238515,197.23224140285126,239.5972719302171,105.53061039094368,114.066865569698
105,666.6267545185982,522.3272700171862,228.7344676475057,144.30428331422115,108.0427864518089
106,167.34840299644384,193.37509891155275,141.92645639816615,98.60598733540115,79.19619102739028
107,1390.4229771381022,795.2970382272421,291.71648049335863,130.59831560104928,77.29179921876988
108,867.6199404225069,537.8441881298606,243.27477726161624,113.54892410178014,82.64939612265346
109,832.3509554007519,827.0236883592222,383.2963187209553,148.4257232911249,137.2476288587125
110,287.40176274080375,178.10417365835025,147.14064057085912,91.78590471666743,85.56214097418325
111,1018.5659421939729,582.1578137564661,174.7874873345509,106.91917469511331,106.6985297730352
112,715.9848020586247,519.6199849901149,205.64313897645093,107.97521599328586,90.89764372243314
113,264.1254232839712,148.0549433132631,98.17032288244162,121.41533867867751,92.69557943614736
114,858.9347144507556,497.05513524336254,342.5182499176809,99.72642942605462,80.47230976154378
115,269.34109844676766,190.2507689604559,191.89814819339105,107.80037063950495,87.6531465424506
116,193.53003642443673,136.17610399230836,118.44303957536144,109.77942714934237,107.2421644321739
117,1274.0660898126698,740.8019844601115,300.6059822802918,111.76277809282651,88.05704759938908
118,289.4029339803578,159.2587855493645,120.24118856404694,102.73302357749844,114.42806978505887
119,758.6693343067069,530.5608035637158,383.5546032015133,149.58290260340746,123.07028327179239
120,298.4271041785761,232.23177158112435,159.90351641942226,109.69782806612879,113.21719030684982
121,781.4026468510983,622.6735910569116,235.08065064102465,152.75749430993915,109.41577302681793
122,1005.6633913423973,772.7451947298913,342.40432906310946,112.34259121253,114.92195604128082
123,463.93952968443665,629.6692969862119,193.40221699463052,150.36938707999852,86.45615993158148
124,1192.4660757196766,750.2019806538071,347.559848932203,131.06734625717635,66.93265851520822
125,189.2671917347327,161.59771529145277,87.0812541535086,121.76801117639748,61.69141075741874
126,800.9840951951005,749.2968322211333,317.7576944035907,146.3328186324271,101.57932258363397
127,896.6166453872511,573.3616651513236,141.46112185178848,110.7174881059287,93.3567206271864
129,927.5876119840665,838.8590032981592,329.56019015936727,127.01623507615159,89.27908065456303
130,264.07797245416987,176.16765980164286,182.36714614016384,122.68294760376504,87.80917233034964
131,909.2493180797394,669.9817895314363,336.51845320123743,116.1678449895823,113.18526312689113
132,583.8624238062255,474.63038169522343,414.80415490209896,144.74198294985857,115.8590082553321
133,551.0972415245599,186.87393537392785,108.71890414374934,123.12308214905022,98.37188559753345
134,277.47869764398183,127.15385139995438,148.42622559639068,112.99733876198412,109.73979901214422
135,160.3983256250086,113.2074035732777,120.05283666240932,101.04984532940432,103.45466488903978
136,1141.703639087469,422.196085655937,131.59810851455592,109.9293892540279,106.40776296166888
137,360.594685819551,182.74217967683785,173.35169649026017,116.77564802823738,107.67320629646721
138,266.0640528118341,105.49743645839457,152.7331862359302,87.31688238405636,100.21026781443598
139,810.5093225178825,762.5849326461578,495.0082443867909,143.23342309847047,117.69442319064319
140,585.2679108612026,275.5623745443351,167.81548785495676,144.80510905291337,105.09224396781556
141,1330.4489388084387,904.7005869282791,304.1934569713428,146.3705290790601,103.16856183713392
142,140.63988296384596,80.96696839014436,113.66352326564672,112.05338339889742,108.38288757766051
143,193.21695885401198,169.57644343342915,77.47148696228986,119.25887711279502,95.42647577529073
144,620.2887387521638,378.53121745798654,219.68218039750727,82.59851543410893,99.5363234735761
145,592.4925961781964,263.5195497465563,222.555350524424,103.64108240434828,103.78775229028281
146,947.3818802253968,613.445685555587,260.24435819006516,124.11562647615476,107.65770317330369
147,245.17325109202847,204.53808302651242,114.93341948613829,95.37262187309496,139.9251665262469
148,260.7567145891288,243.63773182604842,211.4106066137284,107.61896551269376,90.78063396723316
149,897.220883675453,769.4751193470613,310.650963196705,133.54387486877678,111.65012624969413
150,1179.100342358463,877.7621539057345,406.6064013104539,156.23106469620984,87.1371149940802
151,1076.1061499729974,912.426304474616,477.95644562075466,147.39574365670765,107.46750000824036
152,212.19389737812259,223.90551516585234,189.28345360857637,118.45187846972448,107.95584738728174
153,131.1876555802266,76.3789189899618,134.67527302865346,90.65359410548979,118.64499965231634
154,1128.5858043756846,1057.5937212148585,309.8512312425136,132.63269862682722,118.78590446049024
155,208.44366593115367,193.8109048260513,147.61851865001478,97.12094931164056,103.16058515960157
156,1210.8277079348595,925.4836921307264,419.8167437531841,146.85109616964726,74.52999727780238
157,1408.6936958918882,1211.8762131548722,446.5926537276515,136.20740874527,120.22437088185967
158,212.2594871533363,313.33730088671666,193.36020468900566,130.6272483383008,119.34439042743409
159,1372.6924691150523,940.3834022437322,521.9779754576144,164.12305815700586,107.01018134923291
160,194.8631985821532,225.55872928605012,241.82245880914016,129.3483596797226,91.44474263253858
161,922.4721564521899,711.2762236064216,261.154049876153,152.1825124170707,93.24099785450738
162,179.77139603561184,178.70150959447778,181.46471485122942,119.30376483236293,94.46560124309929
163,252.1577982943624,195.06187100374913,138.92611046038982,102.42363798876751,79.54240723641473
164,1239.8841516085008,644.2866475592173,211.6646355827649,134.16452568115906,103.99483048942648
165,1097.7549353596733,580.8134245394409,190.662154527009,105.80133965816704,97.9434952353882
166,1394.389231647013,598.602789589789,175.58329778089598,131.43156059657917,117.58032416326489
167,147.69428303921532,139.31930024374356,226.52374834448233,134.81431376085865,94.73391532238392
168,307.5689518233781,277.3983245983919,169.08956678102479,128.04976321166714,100.01804419149315
169,230.5976945803916,142.53177923633623,76.78836883363331,90.79356789471244,106.11953936569196
170,1134.9149037206791,716.1935142486645,270.10786376883067,118.67021148985566,102.54467553237335
171,244.80575362138615,109.92573096683816,161.05734344617693,125.1568294045037,89.46557199598777
172,294.29481181199134,221.2610739500726,95.55949090578952,103.55879939049407,90.8633815193294
173,136.33455713797227,136.91512687348137,180.79947043286083,172.49530786195896,104.15698479363677
174,970.1254647655742,718.013669605315,304.8337641251788,119.40799452262699,103.47875977997813
175,274.7144927973071,117.71169370252566,125.41509433481046,139.53529752190508,104.94657890282954
176,398.9662870068767,218.0130331410262,136.50333149390346,139.79430959230558,82.84625146885463
177,547.4412706031881,294.78553462670675,256.41472685196266,154.22139231312937,116.20660879736798
178,1173.023596049957,683.7498931987141,231.997477868677,152.6357573911197,131.65251333010931
179,573.4216421771915,226.58380831181972,177.38241334808544,144.71674375636545,110.79992493631492
180,967.1622967539378,494.06414920290945,296.59769649528846,104.83590168312064,98.17926314967787
