,Delta,Theta,Alpha,Beta,Gamma
32,822.1562777939806,282.41353725781744,129.74790185589046,126.03964050869081,123.52204582255607
33,343.77412017801214,274.7576677252137,168.9697520124796,124.21836805509474,118.33692290772551
34,391.9066998656873,181.59353024436254,172.45361141958614,146.3173103975401,107.3431979674576
35,196.50701279665688,222.0366421604518,175.71748981689547,135.10098931532468,119.48364631816555
36,276.5420558356007,260.2736502630125,179.09143928590348,166.45517107637278,107.0824293116094
37,275.3739573512316,216.96611521977002,191.0402388445149,129.58896000991777,135.7929863094091
38,1381.4377633401325,308.3140130818112,139.56187950896899,126.1187895953265,115.83969027379854
39,388.12510901839937,189.6016307939746,125.51564047362686,128.36923169020062,84.17104064587974
41,402.01718805136306,287.417407445574,114.46655931070157,133.28792194217394,100.09164472770405
42,360.9779923068934,263.61111891330194,126.27262470461127,118.47097064434162,104.66879742223472
43,386.2321410390191,287.13458915030685,188.9547789284164,137.19123189722987,98.92992888114485
44,222.3845027942496,156.209700347962,151.99245840668695,176.23241117982104,114.15311337962098
45,322.7372178872633,149.44907282222965,139.76380591001288,143.9181382854503,81.70304447347077
46,264.3777182164433,158.99875497564074,154.02349592125358,129.86343051284075,104.35467728608677
47,1752.3908298327642,421.8376718459689,224.06787059374437,123.22060729214358,116.83355277795845
49,677.4055580743506,396.671785039163,153.70264998528768,161.46538024699163,116.53029870385365
50,336.62450589755707,238.47588849383072,109.11462438584246,117.1600075225672,75.40319114034537
51,246.77904810393866,198.43553578284812,134.51086508860726,121.93917599770164,116.91360227005919
52,247.9260143721658,318.8442524195791,231.12833297064444,135.18767422251287,83.2307087694931
53,292.9322036099704,269.6979387769655,131.53945233359468,112.40853684902144,95.5007793459492
54,144.34628307606397,239.35573499015655,110.15637940268341,144.15826685578537,75.7379308760232
55,446.91561756190197,400.2548614293102,179.3819561465511,154.80007151503068,113.62211103548496
57,567.3555894317276,339.90870752992487,164.39181430518497,152.71322562382588,154.7864103234566
58,308.6346614396767,456.49418443760715,127.70766617847853,104.71576319007374,99.56712694894318
59,790.2438410947784,284.50130516886946,280.9305604943271,153.64147295540198,109.92087315963977
60,364.88059693781463,236.3963832516497,116.08345989983593,129.39861010725286,72.60190441307859
61,243.80726052199506,333.7125914517941,241.50199561104222,147.4538322639609,100.31777127941706
62,458.31468090747467,322.08011667292527,128.87521794535283,116.08018579073766,96.6320629462173
63,169.3789555536611,199.31268424170753,200.87304602132582,116.86553566974092,95.76304087985784
64,514.7970746216221,299.1054978439559,206.00398604016087,166.42562133057376,114.28821028666371
65,340.4134025106142,256.64696321429045,178.7010794817807,126.25292581010085,120.80757622557726
67,689.9598083060372,353.2176511199722,147.94668031626344,151.38729247509343,99.02584897436655
68,332.5258276653033,303.54286038847675,161.69522320427774,100.75627240762987,96.65065219006911
69,1740.0261990594593,550.3432825495936,237.1481304189427,167.9765270455589,85.13589338631883
70,186.74675139529106,337.11130154891123,241.56890027520654,119.90602985139726,99.17992497211083
71,405.4376935456906,210.32915270656025,105.01599848783435,118.23556248353054,89.2014783457154
72,631.3755826337476,345.46971269431,195.61347893510438,119.24616548653879,97.86512663035025
73,686.2872136381648,360.7395752865542,163.80581687086823,130.19716058270706,101.51743128719635
74,1280.9548525128803,557.7084037236168,239.63076845985015,170.2283144962213,109.26519460306162
75,3161.1600361821606,747.6539299250925,272.4465879852151,147.36882162610016,103.54875096523743
76,523.388279823174,260.28139371923055,173.2866517238179,122.16663055871514,142.12081163267445
77,289.65574886146555,149.57824384747371,113.37129200376819,140.02370209341584,118.43246568499805
78,831.44685321172,315.8178137670719,156.47031252216996,167.59222127034613,106.29537408803463
79,422.06016370997736,153.8823527210406,132.4552845769121,123.34744074482195,98.8282931890204
80,443.97909233845473,239.20401456266978,144.23448404846164,133.69746454235076,89.62578144299903
81,1356.858236800778,580.9098445349573,203.46859365317997,168.6667975987748,113.09914134537937
82,559.3068890984639,298.1378266884707,227.63126003809566,110.46321293629224,121.58256037958505
83,486.9930518734886,268.85683998800397,174.2749225938049,161.59193801846993,111.89071763797574
84,339.3046582647207,316.4415949110229,163.60451373767734,154.17430095574198,126.41139231315701
85,436.99655200445727,348.9323168718304,188.87487958605342,189.7995289357709,103.3792347972564
86,2111.4801787952542,931.8843748327838,316.31515032176395,172.81577626242165,149.43965108116214
87,3896.8349119274,1056.4270779183248,238.12957221532878,183.34037997971475,164.03363562802735
88,663.8269904258923,348.32247150450223,176.04161824491806,113.85233585160246,122.62048519439773
89,855.4959884206617,303.1128411706015,281.530992615085,183.03907985464446,102.64439296413812
91,262.87201716053676,310.86357163105043,257.8725947018814,213.51427870188144,94.16177869415404
92,943.9890525654594,485.4737472320746,155.02482675570596,133.896324395674,130.73156752401573
93,492.7292594014468,307.6905679402026,141.8162539900401,170.59064699159336,104.34735638764491
94,599.4720948446343,331.6362143068676,200.61478971759848,157.27486881827588,90.79314588889517
95,338.5288139025635,286.1200646214747,157.24543568849077,141.16620395585093,116.8846343484252
96,317.5466021416269,236.38788259809522,188.41500135582518,90.20616164598844,64.70270323089954
97,394.97956992126194,254.82760621205375,164.6609834161187,119.59677903876232,128.0792622840743
98,144.0576557249446,239.6143310866793,153.6937535827109,158.53519874940383,111.14806259246649
99,809.051146680326,208.52542398829058,134.16010507413893,130.97577409605938,113.83158266780939
100,507.0444782598415,168.2636915234843,156.6675701559863,129.27049710705907,83.30687399337151
101,668.367464267088,332.9426019038193,154.54275049038176,103.82742511483112,109.5632261241484
103,318.01896466547873,307.190994808507,151.62894280719976,119.99114356400129,82.84300491205758
104,602.1702245053732,271.8836070273446,192.45155776436283,166.7860615527452,100.34600592651347
105,264.70325912698513,247.22535979756654,100.6154387664164,121.40577350901654,85.76712016677243
106,500.68828128137545,326.61955558672514,163.0150219639921,127.36028511559775,91.58359055119517
107,662.8488245096082,150.25248071455718,125.87329150502842,117.10967222385159,97.06267623890777
108,431.2749976324602,231.76609173803544,174.51023776947494,132.98987246759475,105.03911835164314
109,461.39714907884775,303.58502363269463,265.6471772994292,137.44978383357733,97.13160864278686
110,1231.4666609489186,248.42671051827634,102.7392905068302,118.1811954449365,103.70520177114189
111,498.6289118944317,349.6420862432826,236.53668984019023,134.2233067426755,87.87884062070856
112,481.56651017288453,288.9895941995492,173.86765498269773,141.0002859740341,108.77867537654093
113,721.1752787711084,539.7679886590613,361.50461371139147,181.6259299893094,137.96529636621435
114,869.1584455353075,646.879521039486,234.30316775640262,172.12836693659233,127.37783668705256
115,1135.6123438874913,426.65238468377703,219.95406710286497,136.40558988231072,120.43488515364977
116,418.835511527826,282.9832065251471,230.93532013733662,143.41532497499057,96.55296369905649
117,531.8904580524513,318.21664464042703,123.76600254483591,152.31096366831852,98.47807251360311
118,366.6209064303721,316.2292689608081,100.97087117426751,166.1889177666921,112.86481727639435
119,341.94824823873336,409.42215253544896,214.09778204967088,160.70678669314356,78.60108660320503
120,607.7637522711414,309.09223456717234,195.02421715434053,140.6931622197672,88.06910370226402
121,441.63159741198365,185.95174033929987,209.7900589794527,131.1867082138715,130.11748564800834
122,658.8731848517608,299.00995061069017,179.9246770567694,103.23591962305795,89.4547190645075
123,343.20602065992034,313.9672076135135,218.78050553421605,107.57667795472362,108.99745025699838
124,300.61226339148806,299.8491859582501,195.85705444224573,129.11545271321415,116.1467247581235
125,397.90643798120635,163.71295449224903,122.40053482351114,119.82925094908265,103.06803031700514
126,950.5090877484033,245.96312298238377,132.26866392619957,141.53858508976813,110.35190886740739
127,582.1509036555128,282.22831540517217,159.71697912509862,168.07247237019482,94.76002947612434
128,561.4825718096288,177.65067965489285,160.09237049134975,115.74708441522394,98.59744137113466
129,353.05790231565334,353.62819952828795,156.48454891808046,143.19992033273542,126.74570252467117
130,592.9318282219431,333.33556981351586,116.3111717024788,161.22280868462718,106.1455136880986
131,410.7631652382343,350.3233259176685,164.13424881593545,153.40786612608645,107.28739366927005
132,716.8565401159813,278.691720961656,196.03691652173703,135.27651368556616,80.34128732135537
133,413.207255990748,209.07307843400358,152.53851376924212,149.00566545039266,125.13174010946116
134,566.1027158674398,290.4791961167767,176.9943618588295,148.7634489538171,80.93453749738075
135,676.7274937537063,269.5953625592114,159.74053312369224,141.33852813732994,77.33332242518958
137,658.1722399456083,277.7254319232692,84.18905482067674,119.15360371501995,122.82150794214678
138,589.0203141637085,425.1771397550134,156.68794481243953,102.32093537553727,122.33050289360654
140,324.0945045766871,270.035023524375,145.82064693128945,123.13563127178728,121.40967065073035
142,722.9626070481598,169.90862918149043,160.72627978415267,141.01451185193812,111.02226240391056
143,597.75909375727,279.95853591235544,126.413074946186,115.17034007924877,95.32861755319938
145,324.6575192189059,254.61131922278247,132.5253510092718,155.575480467522,96.48475096075855
146,259.1821474234289,230.51533154828311,118.69967592217013,141.22611985374192,112.46036443573851
148,543.5740025107071,168.22839265245926,138.32454047872525,142.82341017785757,98.53374115635405
150,680.6690068152113,305.47443083399304,158.90339652549704,132.31150518784764,110.09753979008225
151,344.06258183019406,343.753886269607,197.74426671034445,134.27496917815157,101.2358788090486
152,649.15477018581,332.4877142442404,181.33320392205343,117.70118239638771,108.56349660881861
153,352.242072685679,200.03066029691757,124.67400460114197,120.28126266149926,125.13554930175476
154,421.56453855476445,229.0351025555632,197.43250023837737,123.69653385074399,114.13305303599728
155,670.8831258782106,203.2403555618677,143.63780339125995,143.95442778333003,134.00185566093262
156,398.5861497725475,277.6739202267225,215.26324727317615,147.90438969045033,114.01667739471529
158,444.28408229358257,240.64334620335126,172.9164899530124,118.06128085500674,138.46196589797862
160,511.9956718250598,250.63925451956712,162.4687388617948,125.13428127157096,90.29601969452418
161,357.7544950575026,181.56810365501718,106.9055596617201,132.07954927912795,79.80571046591412
162,569.1640392239649,220.4388821024275,160.3465635693404,123.40815741356055,111.1172120878872
163,391.2517185581439,266.3099165400691,268.70633729160386,130.1455334279342,152.98359895894825
164,492.44609033504105,350.418868190079,138.86997219093223,108.44702721418463,103.19201821591048
166,1019.5091207678269,385.91806194514464,285.06341997117516,161.69578231927412,110.47424402616367
168,825.2844657889453,211.8666495882804,133.04388524274978,119.95564202083968,97.70554705672154
169,426.3214065675667,248.42541479441314,161.4050448982818,116.7834511895655,134.73397929416078
170,836.7464370050623,321.0922897374435,260.6975483737603,139.32634607809794,149.13557304468347
171,447.982244828114,279.5181944215108,145.12283181283726,138.81464658758705,123.73708043794026
172,436.8257666833744,268.55540465622823,129.89704775228725,102.79741893388343,112.25655031556283
173,515.2282549220085,109.48224697809003,134.29883766632113,121.9010415233948,154.70341860341694
174,460.12123798702464,209.95050534562898,152.68257145536393,101.58454311306434,106.7136284996981
175,618.002797007082,459.59022593535485,132.11682637898417,128.68339487191716,147.90268071854229
176,523.253098687891,221.46349013518505,127.12583554931366,151.31320759547754,112.89135131801874
177,428.93483793666405,214.3571580414876,156.23588570147774,132.34475193507512,112.04405990137872
178,724.2539644453941,167.07971513239474,130.16616086662188,165.28387038793514,123.35021534645024
179,530.9152115983954,328.5434890695793,130.48815442251887,125.62188455098983,110.11299916313206
180,642.670574046365,247.03431767660808,133.94269728545677,138.7006790403861,97.71386860591716
