,Delta,Theta,Alpha,Beta,Gamma
47,457.5029674210928,376.4241134941987,169.67183753620185,143.66497989156937,90.9000654562793
48,461.84176466883986,123.58862920474212,124.30047244265904,144.49807947008236,114.07628216647036
49,324.00776051483945,197.96199890096796,169.81624708840064,164.374870377266,93.71268817082107
50,398.00915781511856,294.3890529159611,189.06328992060958,155.41375590737195,112.56631936631916
51,451.36500952761554,292.9171813093699,302.9465261385744,130.5849738899091,102.87692049064019
52,298.5378237956662,286.24982919760004,131.88105175793743,132.41798964922168,109.70855555940935
53,381.6674488046243,236.032716213244,293.98727540771927,129.41070819699635,104.1442035682004
54,334.82388213603014,252.418641094963,172.46140166504287,166.46367715099137,100.64730612525881
55,582.5008338350077,183.4794611502947,192.01301790107323,170.22622045963715,125.92678294291969
56,307.9330385048008,335.48390615821904,143.58016479526975,124.01736359752572,81.50729998027671
57,385.4174662225993,237.25847812379652,211.7833455784831,180.8288227050747,118.34077818780716
58,466.1809524808348,291.34515602733114,162.73685800139387,125.83905637523954,124.01222072433042
59,548.2784487960575,478.74212592775785,306.50382066016095,167.78685514681095,81.4381388163824
60,534.1196513218497,332.90296158945,220.1554011562817,151.3765756370377,101.26206538743136
61,521.2192897201498,348.8689337032241,247.91102935088696,136.8054388690617,84.84085941794154
62,601.3036534039356,284.63797953863866,207.57465224663352,116.31259465606017,106.58540731641574
63,301.3872180874828,222.7889650831366,299.70992463130096,134.04475345799312,100.29736851025294
64,317.6018578969818,266.72671421681736,220.47115133000278,139.62473057485073,90.28110519435442
65,430.2731999975431,181.27162672159972,112.81965415616396,177.79294232836347,127.02189527337626
66,362.9765574743133,144.17260453715477,186.907304173446,152.14956472715514,113.27816434181256
67,386.58032821278175,269.8051626813013,109.47178536786419,135.98176405517265,136.93189850860898
68,740.9490059389136,404.51544157534215,238.11841255431818,136.38736698874357,119.43727185909992
69,361.88742760482467,244.24207955365665,245.2572483519316,134.3135105332482,105.249159120435
70,406.71058981460396,332.17775091605904,223.25787761417095,137.59278397756924,105.94083446939038
71,320.54380704579995,227.76926721782576,236.8999927769599,125.6544210842153,120.85784505198797
72,849.1608598055948,296.1772934076881,279.3536178198574,152.80093371257612,129.46703481324067
73,301.82697107163006,208.90496387722288,155.51837735002303,131.75019435455894,133.56004669357645
74,292.9551572254122,249.3617831266651,199.75547249866884,144.09466810879442,103.54636878388828
75,272.2196108284078,236.73886222769724,182.47570367911686,152.1611949158063,121.646475789925
76,459.99591720634226,257.5415379358805,159.29978865304096,173.23050914186805,161.8195604721469
77,531.865041784633,283.5292403534091,197.39005059314778,135.06270068361746,110.05354045533463
78,233.98240851678034,253.9463580442513,205.38098370672066,130.12660327062568,137.77111416418643
79,348.70315075029396,185.19704354675565,112.14759324386185,118.98205694125723,85.10427810076469
80,555.0430325702655,371.62237906700875,208.52812866674589,119.67946330346781,119.13709974549242
81,316.2953669207517,360.8048919569531,222.49834623633348,107.63395500188089,127.23155498420107
82,482.5710729645957,328.25700307216675,158.49446910731388,116.46082082515557,124.74824595882167
83,372.7991530612938,283.5012281496894,173.39533125837968,101.02210082191064,93.2234269426099
84,990.0592313961806,524.3136865144891,206.15107208867047,152.52524077550422,119.79470729269835
85,717.8340734393189,268.47738495813803,252.9811753828823,167.74623555267917,120.67735204927551
86,674.1468801927614,395.64241485805513,326.5861643569242,164.16419675678634,149.51439569441018
87,424.51120638091334,195.9431432473073,166.86111128645982,161.44847133720825,115.0078276137163
88,619.6879680074321,203.70589868517143,204.3006020127811,157.08104814171122,106.22408585914387
89,327.84225053984653,335.9001410469504,146.72220998117248,105.51624129600202,128.41658990689768
90,509.21679252133254,381.70790248565316,193.9936230953503,103.05591042334598,130.81287183780915
91,561.9511162057753,325.35699747802647,147.6269924945978,167.4964262810042,140.14411454607824
92,370.771339231026,295.68952080090673,225.61308329795912,141.87274180773164,115.7112817087569
93,357.1003009297952,291.766357367222,183.40275240953787,141.12224300167398,133.46724307466872
94,666.2313447215288,282.7539336391452,149.96629034620497,128.82346275783016,130.20649854963344
95,412.40770108983935,270.8072083573871,141.95212163948676,134.15209330804296,127.672932948709
96,443.8584014608983,333.0810500181052,207.526404114568,166.70422484068192,120.04127210895358
97,366.7462566487204,304.43466912117566,164.96962486736712,144.28168123335263,141.26310248247108
98,357.7932767219912,391.02528297660706,214.19200256889454,143.8178394671981,140.71716571532113
99,504.0254335196354,135.17565497881952,205.20968612985544,128.42750305450704,121.27110709137423
100,775.3502187655813,471.3333505519996,194.54392973121236,165.1894235801588,100.59730285463586
101,449.08406763031184,224.9874812859668,200.14009468531768,140.6877611234763,122.92069208325641
105,546.44612189618,202.42190249606804,189.8412165696853,142.6679868921831,120.45272466055815
107,373.6133821634125,241.82830271192137,191.4331405927,146.41089345638338,119.73569100891768
108,406.010378320845,270.1853501121717,210.82080160903442,126.2977360241108,126.09585921280878
110,336.83574587486515,261.72142562668006,179.48608581758074,125.9233653356846,112.20915261578187
111,364.53072665163927,189.31010269262575,135.43235287881453,100.97035239438478,170.02107179126938
112,378.1441957255238,348.0919491586225,196.1169818459174,128.78387306505627,153.81391392580556
113,431.69467495395446,334.0921765999332,170.79783849300156,141.470173398551,140.22317134952578
114,196.67307361457216,218.62834423252153,195.9788341900413,107.97295449580007,132.4591272315
116,314.3252704318547,267.20225409696974,180.17922569050634,120.9946587967076,162.18064605403072
117,355.215830836534,186.83264280094392,98.23844968187612,135.8602606196496,123.91951319109316
118,509.04825706703076,183.30589878615154,159.2100334300029,134.3272402934304,112.3035864916875
119,323.67102727017016,123.22915578194815,132.56418147235377,122.25186865759449,119.00230356135387
120,265.06199105841733,277.2220451947952,187.66914378324344,115.46278338783809,131.47300767774274
121,149.0443895104042,204.7088963805947,120.36765637211765,144.665333729885,114.30503153417018
122,372.4639620467417,216.18166579414236,100.06033151920546,145.06772599152956,118.75927696209105
123,404.850910215897,162.01336278507063,157.78164262921956,146.91424065692135,166.77546781762496
124,236.42483889918265,238.66115531355132,151.1243752229726,122.22542651576228,155.01707551569723
125,336.0280661301973,182.2901092907306,211.500799152051,115.51437224575311,106.44941960527785
126,390.30339676473466,263.90340749789215,145.04393742002466,189.86243422185336,99.72470199349286
127,793.1152209587341,396.7232195153529,260.50202801425564,165.7103646179445,110.27208252650533
128,308.08694883840417,227.1226310376882,187.74202653663104,129.0450409108985,137.74147502894402
129,144.00191848982155,265.85361689080065,197.9500418118936,140.4719401114192,135.884528474436
130,368.1541996154636,170.1612504514951,160.63624795697578,123.81827766857357,124.58830405005389
131,355.62884794294024,180.69036297616134,186.90857519288144,104.23851557430017,147.01776019059028
132,389.0328865933968,282.6719910971139,209.59632023933008,158.7334028851154,141.63786613487142
133,438.2344071729573,271.28862374702936,226.28807963792843,159.77261279866136,164.5928907455782
134,502.45823101134147,298.83189724250207,195.87012371757515,175.70952567369147,106.3640954171137
136,280.9474564572368,148.92829147082074,204.77992207634688,155.77315919473094,116.03809927242204
137,264.3513432818941,188.9710186322913,157.0090604059007,127.39646269216205,134.6886928511475
138,273.07251568911374,241.95715070656738,154.9153405163464,152.52559306570726,146.2700806940445
139,288.9098015277922,299.1196742855819,135.3974141637712,157.3813028348316,125.84153620060434
140,339.0026146029145,435.6834240014802,260.17934030520576,168.57194864619987,109.42806069931099
141,514.3871742117791,350.0405749290671,334.5858311093228,191.59852314682465,148.7922903468431
142,349.6765222461811,369.27500812305954,184.47512752883014,139.5328694642059,111.58175655925142
143,284.2484773349421,230.69310366084318,202.2689453005444,156.66649450927716,122.35582529621843
144,274.0212518951398,189.20626902411001,190.84801624555985,127.44760913011616,100.23687212686123
145,237.92153270487285,207.32923125417818,237.18838068967926,154.2545964320765,140.29406845306227
146,246.6218014658731,179.74896265353055,189.75194293314894,151.59702593483257,165.55920756576387
147,230.89066097087692,128.4701848291757,96.91133198412439,180.00185528187149,102.52581063489404
148,241.01390931039037,202.75375173908097,175.05567204907783,139.02307873716663,90.18863974006408
149,412.5731843865224,266.24644561878233,144.94485617825777,128.99678192594695,85.2557536852799
150,320.4407342027876,211.65934553373168,179.88087462615619,116.06819947078898,104.82823677409611
152,233.3182535842306,185.11205476618198,184.67283952720635,132.6095834327503,126.77436638034797
153,388.377918726119,351.76261903820193,115.70282276246913,133.7748769391413,115.68593110647458
154,241.3135291698061,222.05553608004485,237.88557789899087,136.38396270675318,126.19358653229864
155,318.21217002654464,264.39763217461035,218.50758170891044,150.39962413323872,119.28267873761918
156,248.3427036223548,258.3382852999067,188.09193260468928,157.37485473130275,102.96554283097409
157,285.15680059532036,133.161350876531,234.1102298926778,153.55846618789522,124.17089798848957
158,425.7664693056943,278.807051587365,108.40903483567547,120.96425468578337,153.7023199281287
159,217.82272130810435,299.4220713681576,150.32920972117157,122.7860690686204,125.13189528531746
160,265.48042246829027,153.71234344431295,147.2184579680029,146.31603490530586,118.83487714558885
161,207.25518870437102,237.0887208479803,249.1114828244281,133.15733229215238,111.39696858195452
162,354.6032401902969,211.7055962967632,240.869357105794,145.84555320072175,122.36200907083015
163,272.87676284354364,320.1027682436493,193.9590465160785,145.5238842084698,97.70047859358255
164,373.2147293662662,264.06916615639363,197.10588673862966,158.19085682544582,118.77378001949667
165,247.16499327522666,237.47930479781104,171.71448608682854,141.06485915837547,133.99651675344708
166,392.2971836097548,230.34350210256275,235.85970130170736,171.04472688241978,118.0752430279944
167,298.98863909969623,304.97240237679756,166.62979892853508,198.02418016186377,144.1849356415912
170,394.46508115803846,216.08249198179638,156.9022030628044,188.98182505713666,134.2913957884908
171,344.92913563777284,238.01231023184317,202.13105113526584,167.04848594250583,100.59521873265672
172,250.70457572696563,306.1696111275008,136.11817603533967,164.65358318071523,108.72718455563532
173,214.800888218387,226.18801868008418,110.10210572816376,117.25974542482015,102.50466891279945
174,233.7942791307064,206.70421336485705,118.77473001639683,143.98296562622494,134.02110121883703
175,608.3543617606039,357.13489975856885,170.11148983016196,149.73636897509655,152.127491409419
176,366.7482630782834,220.53352906809528,150.87537080995207,127.11504888944012,145.34146913066357
177,516.3856998446486,247.20153277782478,135.07506265025933,147.33225464186108,121.14806998451138
178,243.98573038857506,192.33659262886076,158.01525587666796,124.82297158161953,113.5121927036929
179,278.7429125585453,193.7540831553234,149.21312402746813,105.71801370761835,136.34574455583868
180,279.54233037059794,281.83280346959657,154.49311005289388,132.94340947204594,121.62133963919914
