,Delta,Theta,Alpha,Beta,Gamma
82,1651.8328259995017,521.9431197116578,311.19101201094696,235.4010564128148,141.95912661449148
83,736.4187012539339,525.8820551183964,518.3971949777564,245.30572142819787,172.84241793172527
84,969.2453041147859,513.9432958219984,344.8431582970006,189.64729435054792,128.29027642234811
85,1202.3497567641323,561.006063019691,297.5441972170114,210.64474754830687,123.66574505472761
86,749.710054911428,469.3369420203333,417.4318589193811,162.52776092784197,121.40115202174667
87,702.316813197193,532.2469529070464,358.30420519424445,191.04904499410242,140.9373355822239
88,703.6438599901587,642.6519796049872,391.834871501535,146.11594065918,138.26498249150717
89,677.2414269519529,525.9033999746906,362.41759464223554,214.90675682602637,135.25945492512315
90,1093.020670437022,613.1159891599807,356.01590062549246,157.53187451701797,96.44019374061845
91,496.4549159449075,510.9717677541563,439.05055462414145,215.35443303613798,98.99432291139996
92,1145.575230132697,512.93402038938,273.66245634061977,197.18331657049598,123.82936906645713
93,1026.567395584097,597.8930850137002,275.13205152892147,202.5449307399606,130.6934594731655
94,1249.7716273107096,439.2925305414545,515.6093357562061,229.36622278754567,115.00415802350173
95,912.0508060499459,509.6718069490741,393.17533973731025,229.7829220198024,126.9467303158099
96,1169.024135456804,699.9483457834455,378.231658554965,238.45092059114367,100.40043627923328
97,992.3025091772371,467.9059366563075,255.86836770030973,222.86991127944302,148.38899695500655
98,1110.9387391707057,699.2754827154993,343.65620490571285,223.8232836543767,139.13639723990494
99,607.5847047410865,394.3713148146975,499.4858871976341,204.82896214399608,123.9252282854797
100,796.1234282867665,669.1329171549669,372.96453707863856,212.50234809686623,127.3864421604338
101,864.091749831349,547.7736034861051,579.291230445392,187.750633920617,136.26787587780217
102,817.5960215453704,360.3703444048606,227.63849993508475,177.57361977401723,105.77693519290014
103,1176.9486064421258,602.137357309597,392.6448000776691,244.380598109521,135.56651441454812
104,1039.425277648105,624.6606858093039,319.73109600404024,183.159796776507,133.09425873341996
105,1000.6819061561814,536.0382918219249,331.48397833167616,200.38929590778156,123.39374493810232
106,1434.0053047641204,592.323029621361,548.7576881660822,180.2022494818124,120.43142853157045
107,644.3928845580767,571.6553720910244,350.3395066682277,224.13950098978688,143.01002768425604
108,1204.1208955833079,493.17316555679724,359.44504536246683,206.97553397842944,154.5647543556501
109,431.79386232140024,411.1882227266336,293.02812587287747,203.22365999799032,149.8536134429733
110,1053.1780325710988,512.6798721084563,352.1584943064521,188.70434481506632,156.11854245047252
111,553.4357915094804,664.3138087500208,234.84728210363397,253.56622874738213,149.13177894471036
112,899.9622930986493,493.6539572376129,272.04031804991007,222.9471109982427,128.09625051204478
113,1324.5015683041631,422.56237206153776,211.2564493974583,183.1838924467836,126.03246467280695
114,657.4197552877364,372.22268377155325,271.3425077187961,214.07245685986544,132.11924921017325
115,544.8695202999309,345.8583833172687,299.60771534842917,227.0438828633508,101.7732936659674
116,692.4362732860948,230.98872965110385,244.48315313234852,191.22210208275567,106.90558518310417
117,656.2063361942658,576.5307504583877,186.82378357648537,192.58316153820587,81.13162213480528
118,996.1572181409119,519.6817754805107,270.14143450925275,206.1555596373962,152.90302949941662
119,631.4851932573897,483.48951312694436,404.92566517827106,165.51434478910335,138.0992871679953
120,622.1585366094305,518.3602991443315,414.80159479083886,176.6686827440053,123.10661995176514
121,650.8749859968764,427.63610373109304,317.94061876502934,191.25069625599016,90.22338139658933
122,359.04738241286367,320.44623169140607,170.47918953727608,185.95863234997654,110.74702926999149
123,958.9446155361751,588.7107064065984,280.26660749875634,176.44335596444287,110.33673471300614
124,793.3590728635502,562.8104742037801,286.1806927803203,135.27975554426476,132.17882486310833
125,881.1586981341778,367.277846297231,341.8577180182976,196.2336462422901,101.33535880947392
126,748.0895542763274,407.40129103472566,399.40730195216884,187.7187241119691,118.87366527290087
127,531.9316488890776,388.57028450073875,329.3445796642328,235.69285883227914,130.64748322805664
128,740.0998365049204,585.7958168582379,273.4423881167719,151.1809393881563,98.71584460821765
129,628.8268376096084,306.3884300049822,304.68090950649537,170.1736013827815,111.52424832327722
130,807.3649147086627,635.5200492295453,356.79184376987234,176.3357898036283,128.81507539067346
131,568.7149066890823,336.6334809688115,245.08726114436527,157.67965813680627,118.63592179296577
132,1004.9750234364384,374.7195786069578,327.0247165136783,202.97570967134996,108.13086070613714
133,505.88485316615953,317.61894537998137,305.72361925390607,151.2269461724163,96.26834094140511
134,680.8151066809086,342.31865428477255,213.4153816740073,192.91990656772393,101.19399270986051
135,642.6554829047261,490.01368813440115,255.58448272193783,194.2188677171004,116.84247064589069
136,324.8960727792967,433.47727936616167,225.48391212419264,168.13283553138785,100.61355003803818
137,561.6088068609329,497.26931088765485,277.76497483932764,181.1170791472913,111.88383375955942
138,915.5681261595778,554.5749068517292,224.50525305718574,156.1094532119271,111.31577657256773
139,641.7669771462076,432.3318677968341,414.6607832790799,204.5345309826234,111.04045215398772
140,880.2053182045871,536.231216953159,266.06644242045235,164.58398198342485,122.444708317972
141,787.108208192767,558.7141798746013,407.6950481328872,170.4928243856229,113.46829610119656
142,875.5872655833082,540.8589249483781,296.644308157838,198.91251124786967,122.65478097752042
143,918.7330189007181,311.3065162647166,309.0518146027985,204.12161753327615,132.1093751377927
144,523.1930728622763,378.9058908281942,212.6037844329726,173.77287717318623,106.35818893709575
145,431.2714163518291,379.57915970116585,161.67492001967202,189.20569508439664,95.83178172571255
146,1106.6705926276122,633.2358368761745,330.7909984567406,182.49149449709319,103.0181496087096
147,733.4312979863645,394.5031794065158,331.9806055979585,157.96275108851185,123.10005713155925
148,923.0052611200833,500.88458859591276,296.4565341423386,180.7869510615305,120.12916210016925
149,743.6321525804497,480.75574450110696,361.3380360813006,157.50257400677089,116.93044125219429
150,835.7294908463463,413.3158686792137,249.22931880822225,142.85949351350038,74.8755931711737
151,667.6827133195882,632.1121878297449,268.4096755859926,146.6219007509562,100.51036442017501
152,684.8230753077883,428.4988692656896,305.71808596102653,212.48821089146165,116.8677395259507
153,415.0972813549186,452.45783244995437,358.590756292778,209.4216199848108,112.73335165165882
154,305.24915596613454,503.6159515433107,309.70737743975627,196.98508899779304,132.49782512454493
155,732.4585659219197,412.259508125891,304.2284169789564,182.4262315278789,123.8803975618367
156,856.8621972081904,402.24813773746735,245.10344034319627,179.25336397821397,115.18213673901954
157,820.4026267043944,481.57698569071346,340.28453508227483,212.11498929277914,111.44041576075092
158,821.6390464017519,377.78878963823803,158.7314339794235,139.74917364438315,127.28815493040854
159,601.402637929008,388.8185869948644,304.66643767208313,173.21297868809933,105.82249723162651
160,2937.159446584764,873.9351136474786,401.6754706974503,208.60240320074772,108.42569629548181
161,579.3758536501799,440.54271468692303,265.16353976198553,135.3800792732624,99.65901735507741
162,996.6896294140341,451.55540939585245,341.12327573627374,170.58234262734703,117.39119302347062
163,1059.7570942577615,408.58935922395574,289.28026906294815,222.3370048583377,90.81617394472008
164,1090.1455423415932,694.2711707017742,213.7403043090846,169.89969289571115,115.90407819010072
165,831.042212873052,303.4854588044991,230.132894895794,137.0202209248921,118.740465125316
166,678.5969003177665,436.1136465536166,407.7865875704838,175.09420711129914,108.5264977426825
167,840.1003452759701,460.16095864845346,366.27916650325403,204.95253210905832,107.38212005701935
168,605.5227512411301,428.0019115399373,310.42929853883953,156.66432473447804,92.30368976113564
169,550.8900492990585,475.9604616658721,248.00876551688856,194.2594634153049,107.30217220108932
170,807.8806875682327,560.3573280976016,280.22761806668746,161.71695995537968,83.46303763242928
171,959.4619745524863,493.6830948811197,309.6459308404698,145.71186039923322,119.31382870824808
172,669.2141262486889,336.6577060875668,204.66708821319375,156.87029767004142,94.53340198674086
173,1028.5282354382123,655.299564411814,377.08783479445515,251.31100161507075,98.02363823075143
174,1048.700028984469,282.72439566559626,377.373151553601,177.329929035033,129.2246115367928
175,893.969027176238,417.0779257328153,326.8136291182669,161.60294077236577,88.84236720926589
176,890.4302813313323,429.25582670238344,269.60198727104154,157.45059717339464,88.73389479311582
177,612.1167678846655,357.56517974685164,281.8338537831314,153.4746516566131,135.22758891279204
178,561.4244980934349,332.50733893443794,282.1894481977289,167.53047563678558,97.26704382140313
179,1142.607312513975,579.5437820310915,294.319405408245,174.33416748712582,104.54626648819962
180,493.381051818109,366.5958833567437,268.93662432694606,197.32419756954087,79.62662767321484
