,Delta,Theta,Alpha,Beta,Gamma
118,220.90569940535335,234.33077299749826,146.3533257421148,113.44683330474345,146.468402067194
119,421.031401522112,246.2318182023846,202.74274319378708,128.57794993352937,127.62047007072263
120,419.2977409155546,207.93506376801506,206.5939572062861,137.2167776325251,150.80396883342135
121,515.9496543724109,152.22787067364555,189.3551087671179,120.05315830207667,131.0040821676621
122,347.6264797484321,316.0539745693644,186.7066679604516,147.6705064740723,131.776760109669
123,353.7493543941747,209.95710782554443,235.22452243851558,136.61588123264477,119.9233781017236
124,294.0018811609894,179.597598162621,129.25029676360515,148.8674932191497,142.1166367595656
125,299.75065192678545,171.61713387858057,235.28798909070156,138.00488027854252,133.9387700790316
126,377.64299722751997,202.20552728491182,85.98145928426456,141.17510948070156,128.46717254926364
127,243.9774699350898,142.99583594530267,215.04183586154096,129.1771855591271,128.40721791200244
128,603.0192494910671,549.090963424325,185.71698155004947,94.58863829455447,159.44717337822686
129,466.6316585598022,206.12656865465755,159.91909812204423,114.42694864999692,153.95011845934448
130,1081.1335040257063,503.3401341029338,244.82229893265884,126.18885982903574,141.73880595223852
131,270.6065954791866,268.0192086568763,174.07736111144044,160.5444549536052,145.29689851644588
132,534.2647302111035,313.570497051533,234.1650233870617,132.99867672551773,154.27492308506083
133,633.1814965574506,505.25523050218715,319.58175118077486,135.42314404488366,151.2832525407143
134,184.51931889899546,297.78741237074803,217.3247752188716,124.24317539130365,139.49811623001062
135,420.2002028667322,272.7960990605662,201.37467515969036,152.0144409534478,133.85543374491243
136,322.1311019179005,208.27944575600358,231.3915449421445,134.4299679999974,122.4000227612611
137,1084.2324523984585,387.4873730186463,223.563093565918,126.95802892277597,130.39988796826017
138,196.24003219759203,245.59577768258023,254.80297364723629,147.65501480012324,147.22541660174494
139,1166.36380658843,640.9429509770519,154.23195566832368,146.49747362964266,143.5227999872352
140,408.80632104487216,195.89745489990648,145.94507933812633,165.39169653709422,93.02550030605266
141,226.3942683244071,154.95019488206094,142.01963286067976,127.83931216349181,116.5764454510231
142,868.1744709971044,672.1904631787493,336.7815773491197,134.47416382110347,101.42500546326983
143,398.48985758281594,257.6057268858773,212.64769164088597,125.32449628568293,131.82894396574537
144,473.8990060010643,165.193211059076,140.95510374960833,119.49354488161953,132.47164483323684
145,461.32164915500243,315.6771063058227,198.9041411905517,132.64026854842533,126.93392132328859
146,972.4327058469489,852.1094228303388,260.3568369108374,143.0887713575626,105.32131917692968
147,243.37296076112267,262.7925465623747,218.75470521683195,126.1998885304517,113.15563107317317
148,240.22553514129305,242.28099740508932,98.45633852187036,134.06296269372254,107.08220156091566
149,1032.785078501591,672.7973719465612,257.84887874205776,142.44660470379847,130.53171273598065
150,352.5944683539322,200.70846557120507,144.8893123028446,124.36729346281939,123.69034424524304
151,323.38205218269127,185.55769188523146,73.52319693886278,101.42746653781012,115.58519236320559
152,495.6469408681504,320.61307178168124,128.95976289715244,131.98375501938418,159.12494245016333
153,298.7042256847186,293.27720828213427,144.50541232996284,141.5082249032529,159.02744191422744
154,389.2577699926013,131.72445535394903,200.0494996968677,108.92202275100932,112.95936337137562
155,286.3433240347133,192.4739799321025,112.81591401986786,142.09517092184595,149.61096323675952
156,424.39428182849133,198.81461896840386,214.97729815506355,140.69404212267082,108.72026435732397
157,389.9558154144661,191.80603911324215,201.55660523026233,126.70879097052119,142.07602245633407
158,723.323842845572,521.6041055641007,157.7595707867602,135.3234342513067,162.7772272609529
159,1191.9936719197374,375.140193838954,198.24709458200795,126.02928205039615,144.98296783681508
160,322.45146308122395,242.41132653498508,139.05035164514595,135.68809401718494,139.6972509741068
161,468.2298636228547,285.8074316430047,162.0413854355109,124.37022436211922,128.7254842167062
162,271.6764869530726,258.95433846861613,202.2785112081202,124.50794941302988,146.3740312474699
163,680.9501913141577,547.3150738311472,301.0528656898331,136.4499780148354,157.7862813038297
164,306.11588821809005,145.7476866739004,130.71790171923698,107.24055733142484,124.91058473035906
165,541.7202826576851,172.14674968429762,214.40153564392068,121.83655780415802,152.42662048545674
166,360.88877578176596,134.86204124066518,184.58826603472204,160.65898272233835,136.5363718466703
167,468.640008709971,197.2536959478555,141.98375970317585,86.3142825458632,161.88290013595184
168,407.3573989781218,223.8417466106709,217.47330246763573,118.06565223503769,148.37572845926425
169,304.79591946218545,266.27293165122217,206.86964888224034,117.96535657712636,115.15089494387496
170,384.0413539695811,227.7786095994993,169.4160524643469,132.8654064422157,114.40671225725488
171,278.71355003612985,326.0623912675907,179.87535917622773,121.38308832421863,106.04752545451633
172,414.58459004853034,251.46449145702567,177.84940347601125,109.90844489895615,126.36840482875589
173,223.2020090364429,231.18201734828457,152.67274161458764,116.12255763028622,130.35004167799772
174,269.38444625109395,296.24049489254566,209.2104393244043,128.47291964192632,115.21786729236209
175,346.43287410398904,190.43224782320038,207.80731032689232,156.3454335404089,117.1775780303143
176,1553.4825214845876,807.5471922794061,375.9829117137569,236.46024373144664,141.64264675272406
177,361.4483714353111,169.45355990684575,158.8150643652784,121.25084291432172,136.50840036437458
178,319.27260032602163,262.4838620215129,175.30457136976526,115.88130311231707,143.44895994093383
179,267.3690497222072,211.66411611670713,174.48866405546954,142.19833605409704,150.39158995311192
180,415.9229448217329,186.47202598416465,179.88150681252978,146.53640229591412,143.7682424206091
