,Delta,Theta,Alpha,Beta,Gamma
1,965.852213825092,351.93173758072805,274.6686669137695,136.95194048163756,108.94476124507625
2,604.8756044340636,312.37783594025484,233.6885536895314,122.38957456902081,93.0786311633132
3,940.3016006016417,597.3105833867659,203.46629874635533,97.72074182483755,87.7938079455337
4,997.2280564140193,465.05505977998365,225.9962528547513,109.75745087383432,93.8679955705841
5,215.6010031501852,172.92434398162774,122.28828909250178,104.1741975027975,108.60888394420616
6,561.1106433437345,445.5783220047721,222.78674284450045,114.04962819052673,91.7857652220676
7,413.5023646074404,244.70510344691502,170.38477545456368,101.7778627394083,123.43088254614258
8,646.177980414433,477.2529145468103,240.90543361371277,101.56580469650338,103.44319971765674
9,159.20737949934326,293.16989988705336,125.02712391675561,95.15331268265919,130.5246189720458
10,1013.3725380777457,767.264288198235,263.84242550361944,146.46764722163553,118.39838435166726
11,2104.972966263396,838.7158337384811,289.7176067399213,172.41237323005217,99.28863094978716
12,1077.3113731986273,367.8916547411618,163.73759512517898,270.00644388143746,390.5917303532011
13,889.2757659967293,744.9141511597221,302.393523874891,176.56444164120794,143.83995334372426
14,993.5887212980745,701.7699743270987,205.01304557156496,236.74973967437003,280.05820286322177
15,280.5176443162823,269.1688024105059,206.2272704999667,193.11595606197238,201.50611011460683
16,865.5250477145858,780.3716113760181,351.0668492033115,179.94102880421272,104.26651757193301
17,233.8226534483195,155.48692645575835,112.70308279401327,131.15275022713476,140.9886905792515
18,197.96148968732209,244.63408633385993,143.06284942065247,145.33099725350036,120.52436564727071
19,1097.024340834035,779.8172853996624,328.67381464666806,168.37570171719844,131.4675800616276
20,160.4687426202958,168.01141802023443,85.95188161180229,155.77600679637092,139.8119835020243
21,1186.6393372171487,848.3063275031138,577.9331085723835,162.99713609265717,116.99593198553603
22,1029.9887717083868,757.5846065933689,464.3700108423174,199.32942102479245,145.7927366474504
23,205.01542212371643,252.7802838005789,168.15738424090037,172.13678887362443,180.27095253288618
24,138.37277648011664,132.98072257625253,196.7287175806688,136.68966047119062,107.67024023277442
25,1014.9856617064869,936.2675449636948,576.4709140094521,219.22491407264147,141.47971661017164
26,223.9198990501991,150.12420826326488,90.71580655984201,122.11686614819985,109.44605192378529
27,291.1855224524635,252.60720366327934,214.38009329318703,119.47890786595354,135.75548857797813
28,1399.3914239525423,817.7947443733917,307.64274243697594,184.56397224378586,91.0352931125311
29,173.9611079878445,134.00620096500816,152.79610104052205,110.91339516420818,115.67142298566141
30,815.9032715657382,558.0720130431314,255.8430961615063,147.2629796073771,124.10569384409834
31,207.50246216143083,236.86903099428864,133.27545289135486,91.55470505548497,105.76673919176744
32,1251.2849806725649,1007.9114591155665,432.60663500509884,204.85679410490783,122.12942154252133
33,370.3583607102025,214.3075712063913,232.55151162104676,122.56330625456499,127.0120823330145
34,373.9031614491453,220.39900703674957,134.05258684613082,125.14474506618406,153.76575722409638
35,308.6785415832443,202.24177405985486,143.25710736494486,123.93254907182535,136.960172605141
36,426.6401528314557,327.37172215354724,227.99181221631883,106.4218128785159,155.25860807149581
37,1491.5219252092506,889.5302745681593,677.3961237609785,191.95482351398198,131.42360155161617
38,1367.6714448315188,938.9262288914464,530.7058724741493,139.5145529386835,97.69621284872005
39,190.77314484606205,137.99031788486647,196.64084782157596,120.766553858992,146.19215835107164
40,1277.1908648408903,1064.68096720025,360.6471461737101,172.33971767436074,156.771269821003
41,360.56812629896484,262.5214393354356,224.04256272417803,135.48531673596662,187.72767451412378
42,221.80715431267637,162.6925746865291,154.23018688630287,141.2749229743195,118.9666014144581
43,1048.7034766096085,614.243178536373,263.4467703655152,162.4149657533259,143.71033918735083
44,173.7473109287564,195.30312248213107,159.03094052893553,104.82374423376184,113.87369090713642
45,1050.3624218843656,877.8922111029067,397.62755255801744,164.84714971937765,108.95587671836503
46,252.24372711897055,151.39893520414606,143.40254207190497,146.9267102682251,147.04900944074265
47,1328.8243696483146,876.4194949346871,325.0052248702694,143.84513686206176,101.05512620400108
48,1875.7388357301038,951.6444960036954,231.56516274411265,160.04791179269944,109.22310260290001
49,286.3528783622498,133.23894435210087,165.53408941967638,149.46915503098253,122.18937850794185
52,340.70848550827213,278.0899864113594,100.16595410666908,149.1725100717714,133.04579364545276
53,1357.8528945329354,895.5510120463478,347.4234868133331,155.07663940139037,109.79061041642478
54,203.6673496535214,123.40696850507553,117.29229778084891,144.5221673829983,123.36149934655
55,1869.412878639655,1156.3433168152078,258.7788173616292,156.07821511930575,123.96427755508644
56,153.54157951327775,207.58351601183716,187.50583837563562,108.68407617887375,138.98426291233994
57,131.52970625593855,167.35527288801748,134.3784861544788,96.27753701613643,114.60011158321609
58,344.66795376909164,157.39434748419055,160.5273154196665,108.36451106175932,156.23246526668282
59,762.2579319142158,780.2467296479492,448.25501697170904,234.49232129635766,147.52245182932865
60,816.1149354196901,487.5345519943845,332.76584608042816,138.6497931713835,134.78201142004502
61,626.2567317480683,721.2196200981291,337.5896249703615,130.98898910075215,147.31004755588526
62,1538.5014321871163,934.7972897919605,311.2670955074719,132.06406335877404,138.82219944368504
63,274.98364478383064,215.753501948131,128.0767826229199,99.58412207184647,138.01796885248174
64,1126.8941492458443,589.4625874618039,274.1068731485194,147.1596526587615,117.53844377088102
65,224.0888760818447,169.96927076480478,116.19642029488605,126.2825617634042,162.39871583522577
66,318.9979427587325,171.105703070202,131.443993681923,120.1317174534398,132.36532069522517
