,Delta,Theta,Alpha,Beta,Gamma
28,287.4148489313993,219.918697270402,111.52520459866999,109.0923863402955,76.98666548120912
29,596.4377682941405,236.49018867370833,120.73045872285843,99.86017977764105,67.7233455096212
30,578.003049136716,314.0572734700694,155.54539083851836,107.50905875443584,74.08115528975802
31,247.35441818148115,214.1372712945866,236.66703314696844,121.31121041734576,95.33116619004865
32,276.76558086111675,218.2580485398872,193.30381582904528,115.93707939271557,83.61815498794296
33,168.3480312598577,263.2137042590626,175.70589333340106,103.13749676272055,70.19504157793952
34,306.3215112850742,174.39678562554676,151.78742825496894,108.31584949337191,70.33810005947741
35,346.5380115406785,184.85810836832212,200.6274049092457,108.21285935890077,70.8010121430342
36,200.16896520491508,247.49903185090238,102.16965630257968,113.89793173697325,69.76217027531789
37,190.11043314045403,196.77282784512371,152.86346925557842,90.49396654251015,69.1631163862371
38,531.8583287044942,238.77743056173432,102.73280928411081,97.86507285389712,61.87212012695361
39,681.3643246466595,257.03823810273474,220.67187697951175,137.30931860110712,98.20123888412871
40,244.40276986047257,181.25931442770494,186.22467106861336,136.87639772219688,85.05598175423503
41,280.86286965014114,236.32251683868284,199.01908986211487,113.54565283777866,81.73026117939871
42,321.39466216581656,186.6047526240671,179.05895345465336,124.64012839363767,90.26884216867785
43,392.51856624287075,179.20913427075416,149.92804044783253,107.89971830391555,86.0641903245029
44,500.3081317234596,344.10627794690436,166.10490467680586,139.22690462279002,96.22992565597016
45,382.1259162870671,182.14604546168607,196.93878198648562,121.74804330352015,81.80430774594399
46,612.0982787333069,382.8237576672057,118.96905310711888,83.68491878084845,87.97638987453081
47,199.27963354349887,257.11967403411415,115.38751176039837,88.22019162050977,77.8254544206506
48,216.03251410680886,188.49278490576938,155.3230235339255,121.63646129659503,68.35863652538077
49,277.74482923749196,176.90659090073956,194.75606126308804,129.35712005708905,79.80717386478194
50,389.2061429034169,338.66729031888633,175.76757453265787,83.04492247391117,107.09533283722072
51,433.8543013792314,317.3646758855555,196.6952149791939,107.58694439187492,88.54912669888063
52,309.2736936342571,220.2223008376612,212.06668436465262,136.51844897207783,84.8104190670456
53,392.88346567729604,253.63735045340678,135.85495608629284,120.19785672782889,62.73841327410885
54,406.98542904048094,182.98291922532806,154.524084374175,106.24328630483487,89.48985531743865
55,377.9946177592887,135.9585869866012,136.91979713039973,116.8369755936288,85.3811114821043
56,513.570455357985,312.61736804313307,212.187893340736,134.42707300605534,99.93674536360177
57,559.7796515422548,231.15815493109432,233.40852019473118,99.89383908132218,98.65274884595911
58,582.0938926172141,437.94010359413915,328.07346225437277,109.66823830163757,91.27746918235893
59,460.42134529318304,466.08288157194977,318.64358438084594,139.53444456917083,79.35238570604933
60,450.4844769077151,333.4739692660294,231.44205283484615,153.822273552319,88.59641319782051
61,704.3820166447317,377.0915113938413,275.6211421607378,131.41111519828118,106.40590684239123
62,496.4624074597847,319.84965675938895,215.22513592405454,103.4787275247262,111.31206411152019
63,460.36521676149516,174.93807655289925,223.76818530307986,120.13211209497939,76.20856319807154
64,597.0850169258975,337.48310912449244,212.83933210279366,132.68019003993635,86.83623829526749
65,392.77537170588016,293.89195301838083,214.05359637420628,126.75335630247639,85.26320382838007
66,490.1071065838903,308.0711565467594,175.25616957913195,136.5119543590256,71.1896625482664
67,522.9320825786882,341.96937155599005,252.3417932163556,125.45035329898519,82.29069144647914
68,504.00642538169546,261.0611834596798,257.51215503989386,153.1375630562522,91.93442740345387
69,687.7027010078822,338.91102645558493,133.91244485283897,168.05673359567484,78.23214601523324
70,415.28992687984345,349.5734293581965,235.2565928132254,123.49032551850647,90.68372118861505
71,530.9035530760947,320.2145457466768,187.1097665339793,114.64164993711154,114.030630558003
72,624.5299593830484,334.9988436774397,237.94679834519383,140.8051324742947,91.90341356252145
73,577.5356451413957,328.36206415800245,144.58317033631607,145.48268339659572,100.82054926753068
74,520.98397884869,301.5298919849992,130.79861228988347,164.81142189091568,117.1311790685366
75,549.1306308800936,425.16385876690066,232.11250909421,116.923796384417,93.68875298416269
76,943.0546691015658,349.6242904685199,239.17240413605214,157.54035387023885,92.76597841624448
77,560.3455432295767,415.11403396287244,235.1966216062643,181.05535123674164,104.6667911226918
78,706.6595536924322,363.9703884096725,193.53212596743666,133.1562571475857,84.57172647805402
79,1041.58461090148,519.7457152044838,348.3284725606645,177.32844809825906,115.87094940548245
80,917.1972394638242,643.7357673221925,287.4392350430837,174.97221274817423,133.78469998628816
81,1183.0181356819132,593.5876356940681,276.59737171102836,152.136421034196,148.23505919454095
82,1154.2743741282748,409.96728154596565,347.7284002427312,170.46964156246688,105.62030776106597
83,466.5815551697317,466.6932551986737,395.233632112823,128.85711357195706,91.3524249436652
84,439.01345599662545,505.4625764283957,373.4326978190512,170.23007657404165,103.59791593141114
85,755.868985172774,248.44524298868595,187.8356763232606,157.89570487493054,94.30091150096062
86,551.7578162372708,339.5982832901949,410.49766174643526,196.94697291606138,121.3403061644033
87,842.6604239201286,401.4228341766947,368.0337076740308,161.1998798981961,98.30202527406996
88,1680.132869246242,810.4812639589913,427.80174893648075,134.18282893565654,74.98599649501554
89,603.1773822388893,699.4823447793964,402.29783232449574,120.87131474225436,106.76567190857358
90,717.9553116483206,430.48023627954115,189.44880854180246,150.101670679231,111.74739165259787
91,857.5463476532927,366.1604663484992,232.4432483086007,149.07924842722613,94.61004950261582
92,731.1555452147015,544.6985248992721,244.90973078896445,152.13767458774652,88.53878848676422
93,800.6877102148476,453.39535906281606,213.32182219587222,153.94357031897658,129.62137391677106
94,803.2649469816266,355.3515721929045,208.6103584575563,150.74438754316475,105.7562467131145
95,416.30280643912783,280.28342120658215,165.71728256029988,117.81400216233205,102.70232236320552
96,612.8549275500642,366.722452374583,188.31368470837236,129.64628357301982,102.1846313861904
97,403.25707067489543,149.2912463520419,284.84616063932924,100.1432746501684,104.39248436373562
98,898.6865307390672,415.7911843780331,209.93909722697043,160.5316962568957,78.43969893058667
99,480.28787449877314,341.23769724322466,160.3756895753823,87.70374150627009,98.52537113342404
100,616.5591747316086,366.61466215400856,134.92943907894715,126.57121335677732,98.81471484113379
101,872.2897712414988,516.9302779508569,76.50717757448271,95.63251002601125,129.53168097125064
102,643.4476629747928,280.70209559169797,93.11509954734888,100.77090612417298,97.23366939008866
103,436.76482782887047,231.14907155452306,194.71183296453955,119.33837237041062,70.73863744390701
104,599.7468140155441,329.95471480968365,291.6784057758266,103.62661294611434,75.38331817478505
105,414.88294951569765,180.8987137211699,167.77316983738223,130.3143264026478,106.88825630799478
106,704.2348567501734,267.3847142576551,173.20263382982168,134.07588085288543,101.41048779219787
107,227.98665793212152,248.13414419491232,185.62055136799745,121.88956792089165,110.40291556376266
108,180.20467295144203,277.51195517674347,191.92729247659915,115.05019670431267,122.20562443560326
109,401.19730956431073,273.5520311146232,163.73515879660664,132.91670828959812,94.22416949999578
110,293.1443015035016,240.95588203384176,146.92459457293552,119.12848281022802,84.57977546450674
111,435.38910965286067,312.2100363052542,188.32196851884294,108.69031182727272,105.73911147900563
112,409.3597065009866,300.41535116652074,139.32103445541523,80.01968946299773,111.42952201876128
113,304.9623847268609,221.13324198382952,192.91239766789175,93.30804735175573,123.43865852919865
114,363.2786594671737,206.4762075897508,127.3904407214294,84.5424641315314,89.19248043783551
115,229.33003540466453,162.5776920789841,150.4654195128709,100.6543104887457,102.29750811388308
116,276.37043126341956,155.62727065402404,162.572851573136,107.35968687833156,101.70771211852522
117,514.0097655464685,258.8596720791028,145.68612871396215,100.78327213778849,112.4006031341008
118,726.5733683518548,340.3672161951798,141.59993740466945,114.39207255498283,111.99215212292405
119,648.4521567866786,272.1601442799987,180.2789913658503,113.35295826892343,102.96566144489799
120,259.75444752566807,188.38160096894717,155.6692235470469,112.60161433754033,79.42532938802927
121,660.8497227127372,356.9278748650666,277.8577680141453,123.14449713371138,101.2457222328238
122,257.4747336073886,284.2065419012053,143.3208761080291,118.95840458945742,108.35036883152311
123,318.16115481226177,237.85402794133262,138.11960630873014,141.7269033233407,124.33630299909701
124,1509.9615810979067,289.8747542427994,148.52385500851074,120.15208265492853,109.44546909286787
125,316.90911250202566,243.073046992857,104.05998582548769,108.20741966216082,92.294718548226
126,477.7071845599523,206.2063473315283,218.10491130304345,122.7299178834154,103.98550627277791
127,303.27337793909135,278.7751645278565,172.5782054343477,109.65460790873826,82.74986116914341
128,466.35799682413835,384.8887194200923,133.33858316024356,117.81283385399142,104.6908902661329
129,375.893144085602,265.8561029665077,167.83588925559354,102.64526592325674,93.78925543483788
130,469.8884353075929,177.05483199638275,185.42710964152025,89.79707261913748,101.07423170992286
131,401.2759242355639,312.9964525158481,134.13539311572814,107.27848444986964,180.4937576313255
132,304.9033772241867,259.0277712046917,200.1221874244933,176.889500849814,228.92272385570004
133,701.0293013929784,358.09164129324404,170.9831668425473,148.9024569570491,167.1047622596816
134,482.7631226133056,297.9458392466716,224.9334200930783,119.28351422367545,95.82460891078965
135,330.80429854399154,216.66544467671602,141.93955436876152,106.3048551840055,115.90716019804943
136,382.64966489292544,94.91855525735352,133.5266841005768,110.44279870846987,108.0116705285455
137,791.3988324085112,331.69928666377973,249.6008447016863,121.27917894059338,83.48153672901253
138,723.6583776437815,389.1137082364242,200.98685494069946,134.40848098110686,98.80983068568506
139,1057.761557616861,363.9941706627271,237.99390715112295,100.00068071023489,108.72040516692738
140,462.15856582519524,221.89921795242262,278.38268331415304,99.58256938514107,86.6887739419925
141,398.99852139895165,271.0000096018126,116.71563164778426,99.36877066765733,107.83564018103561
142,434.5750998456591,172.67844049792907,177.46871161094015,123.52978768252335,95.4688259117585
143,483.86316430003404,253.94010647757517,292.68577762356426,129.28281846759887,97.8759263414296
144,461.1675198522489,301.0815069904171,188.60188502125604,125.7613578916071,104.12465017106919
145,617.9404794337431,171.43385865199315,142.50018582645467,103.13406355375868,117.07662422191885
146,565.9460528554893,319.5638496374394,244.05406951780523,132.15971794233803,65.74982516193347
147,527.5126291573089,332.3441209034218,220.88661826800882,113.56207690247852,105.54914968069787
148,411.5519400072126,213.4610276415171,144.92777638389407,110.705593100651,107.87096522104824
149,485.44833881821637,217.90062047923203,156.5554741359717,141.74855477368354,84.31474095356401
150,380.910488117169,229.76362088132163,232.06785910234467,106.7217004219566,80.49762434389127
151,356.37061436000266,211.60762069492708,195.26427538637705,107.81571243642166,121.83181528871071
152,438.93126996162755,304.5409640516946,180.56095341566643,130.65196444399996,95.7178673772515
153,942.7978835206945,243.2575495615419,128.9909211387135,121.04128457343282,86.3248824358028
154,792.603356790676,422.8891349409487,203.79026676028394,117.2666044755307,104.84047545650859
155,671.9987489365402,208.18070806856304,260.70129468892634,131.7287211550756,96.048423498362
156,677.2359116629491,320.9104565809669,229.98660425399726,119.03327450617662,80.51871481036994
157,427.9610145894744,174.55031671969124,221.7634307725794,112.11604378763958,86.12698206136386
158,653.8920802928275,289.41852703291613,144.6447963883214,112.39878521556382,103.93111262677337
159,501.4085176436518,237.06395067062445,221.96357301702346,137.0418290587699,118.58634821717492
160,457.7236093399109,309.4356433082988,202.77566578580957,122.79178994456802,135.78078177948282
161,437.8852467402496,300.2045500655475,215.35383850947892,112.53788288369577,75.03551426986735
162,444.3459324763418,417.9855541511397,305.9717733580755,109.42710784105338,119.5770858824956
163,477.66772758144253,194.8070277758007,125.69620049031309,120.49863274502202,102.23058424641636
164,767.5912047057163,598.811529704413,251.96392840996455,115.26014637729563,116.26586031707816
165,1120.2354679603504,325.2534619689378,194.47089297042317,149.4875153417678,79.57164551931442
166,609.8311355483913,179.292194942088,163.04981779677797,104.33187358295541,78.2824061599245
167,547.2197056018965,319.93532748066525,184.59126804669205,109.82157072078742,95.66611512685367
168,707.1320745921744,278.55828365225585,236.96493483832597,147.19652508597264,106.15693312196053
169,630.7431592216784,219.54969974077235,175.29882463194264,121.76710293622465,94.28566294768561
170,599.9798328079464,407.2071241651649,163.6988006798332,114.79628933818934,110.33507398493417
171,719.0025866375256,329.5951638684889,172.8866788224225,135.81322085788582,105.52245773763404
172,678.4166914062961,230.2429997646945,193.29783530500347,108.87506049769854,98.43691484260049
173,507.1140115723986,332.13516081787134,173.55524639855264,100.22713619123351,88.69665211440085
174,566.4556441772685,298.67279806312456,110.54687386444164,123.39130193953459,117.88056995576466
175,558.9904321614727,295.7770737483093,179.42293248164975,129.80907061212324,131.2480392943113
176,733.5116081925407,327.35986813358306,225.83664044439274,153.65611806444673,75.02318186947
177,537.761526303958,283.7730645662128,134.64666002234347,134.26167106574366,117.86057950498072
178,608.7784254694731,377.4447644737733,162.05646581076158,120.89885299077801,130.62001676665406
179,190.33022461791873,192.09015410493072,158.9641958359873,110.54125631439977,92.66765665316316
180,545.3464566390691,215.9801255519902,78.93629486968514,113.99272460455184,89.15448165876629
