,Delta,Theta,Alpha,Beta,Gamma
62,341.1492600765588,287.4649437842858,121.3500524768421,112.39880896839416,128.0821093130283
63,567.9805687749908,179.96454733001107,81.65670158958524,132.81141148128853,130.9406404276776
64,346.4886736100435,298.4340558712205,282.92372607083115,120.91485229913448,154.864919296731
65,405.0770897637527,191.9742821807782,194.02512671313326,126.41220652504705,125.41936383304902
66,509.250200669803,228.26562300661072,206.5880654004549,102.6736549494149,138.5123395006041
67,270.6013546467225,219.1626184143544,189.36599364135662,109.81878155800443,176.48945708814833
68,518.8213273085399,168.72873766828454,168.51673297655117,127.71275057009552,122.52079791635724
69,480.2135360901615,256.7326921832635,219.74707648136373,126.34440441079285,124.71009382856528
70,495.6011575450412,260.6140921858715,168.1533209136406,132.8775684188918,119.17493787277063
71,528.4705374114574,161.75972721812647,179.32173351558825,134.25673412403762,126.0489198776516
72,456.582493948894,232.81114407485984,196.54899010204105,137.59660069731206,102.04268261056558
73,337.3663008256182,217.9236774273255,305.4507728476768,117.90561111463033,161.30369714751006
74,387.26984727919876,300.97799204309143,264.7535068484965,150.11515326847532,122.38366316012119
75,545.229981985941,262.3585509855924,124.34108638223196,127.74688984915191,121.97353509943085
76,649.7835507620063,201.59003163138783,99.78152773853373,100.52909694539744,142.82731569048883
77,436.20949004243676,158.4524236298463,152.40331105695984,140.81207483318923,133.7901057084364
78,403.7756312927852,194.17205362173144,90.71769928600513,114.3070241359505,124.61995040361325
79,699.3106700770229,388.6718061014116,231.56546976590545,136.6109384278024,133.72390797566223
80,987.1201906281979,348.16155419234894,190.45294597090938,124.40321217786365,129.41591562452345
81,356.42016297192714,263.8552685808307,265.5998769369925,133.7459187907765,126.6340705627966
82,251.62320072674058,317.9301053265999,178.9923218726021,101.74426436855917,117.36449213304977
83,500.71401229001424,412.03342544362147,150.43273922466204,124.02414807487177,119.55022569706131
84,490.51435052294596,335.7954841500068,198.0488181829699,145.72778406537756,124.38815536400388
85,350.494760414832,286.14612236591336,150.5334293993967,139.0625917751056,149.4638866882495
86,279.40444979832273,251.599873944029,161.72647232803925,134.41639993308445,148.22629956854541
87,432.9431622982378,269.4703954634739,190.8318780751843,130.21215793526002,97.70282293804327
88,571.2327604923329,347.6859878028371,215.22946553162132,151.5258263304049,102.7134068937336
89,372.5459332122498,300.1834286854872,173.49071062109107,124.73862071051381,146.72892685541635
90,379.1069055277004,243.19348615167775,199.70710027162121,148.11185419771735,136.52751628240208
91,598.9344934209346,291.291380458914,134.9089735955468,89.40401297504647,116.29587151488613
92,575.4497571223566,260.2580634308523,145.79283625106595,128.62179103663138,110.98602868603362
93,255.3962887199031,291.1452567233318,207.80907877520357,108.52744001378407,129.30790714779346
94,566.7829416469963,248.07041527324577,167.38316526944658,140.66762593660707,142.42201406163593
95,299.57304301821836,196.90152353592325,135.63970335538656,132.06011641388346,139.4306251845198
96,343.48080267442657,138.06864292116745,175.325486704023,159.33727889575908,96.32446805684248
97,675.5853837802194,297.65478710969677,236.7678530323471,127.18431782551006,95.86683660176675
98,703.3306995462726,304.29801651509143,164.2350743747856,118.0406700847371,105.26217241811239
99,647.7055150048319,444.5345098580042,398.64498975358595,129.45155629138694,129.2959094441522
100,681.2497896478276,507.5904445801667,345.20438552194344,172.4480629766956,143.44009388600713
101,553.3505997704212,391.52189478909656,275.7060611905618,137.65296503502694,113.31511816093897
102,735.8521573323121,413.175803995841,173.1883645639749,124.5764291344296,113.90264581401117
103,473.22173058528756,501.2701245475106,406.7417599889522,174.5606978138617,138.3340946363783
104,992.001637919863,830.047286131991,373.0942165372855,195.23068872223521,116.76665955742247
105,788.3422803268181,477.36210372879185,229.99181895539346,126.43222913137491,128.71220550375713
106,604.194109589952,354.63885556703184,218.25975129621048,116.48631571627777,169.4053170500992
107,481.27103753604274,341.23857439734934,164.412213234317,129.6447542737399,103.85112341332366
108,553.1144507830417,360.10637861971605,256.22146614492385,147.8409743971097,158.6265184989578
109,685.9106348840638,327.8289029030028,209.54050571277267,175.27005544839756,122.86811450281454
110,271.04048683576474,234.5587327173645,148.10823584032232,131.8343821142099,142.91643397410712
111,414.96457479789973,302.1172913492618,162.9552651510463,114.89024604392024,127.13361016619001
112,372.72549234838226,225.54458127960234,232.317399442952,116.49837891563203,130.89063462915402
113,534.6064274625684,289.9991143824698,189.1075140936956,138.25357962564362,117.56919879167714
114,434.2456823622298,339.6368180989187,251.18100477642452,139.9514985780469,141.53202111991143
115,478.8616970847412,126.06581011150652,150.48811366093616,114.27931802168087,120.65523564711758
116,455.0702517749315,198.7059231234775,134.7982695980668,136.9395809130729,150.61292477837287
117,566.1584695950017,224.194197006446,167.86755630277972,137.60085260301037,126.03036039154026
118,353.4808110939499,291.4484906841222,205.06951304973464,120.50528462300595,146.44574350360136
119,446.9573898514652,316.62739156441734,172.51236047619082,159.55866925723677,141.86476064895487
120,529.7456927209956,333.6554547770987,248.64817181346476,130.2892679966155,134.9337008161924
121,639.1155243942006,295.39334072119226,207.9650935108882,137.57806237946846,99.50918805422842
122,1105.934529944045,390.77488306622433,275.2336987067009,140.11516893477148,93.92368907626638
123,1543.126106520143,716.760137399155,488.53855329058285,215.18783303311636,178.0121658558723
124,780.7402230657488,330.06397007217913,255.61940769079519,141.35647924779133,138.72472328812495
125,307.41513669661924,183.52811156146905,174.1225197077017,143.55277680566883,102.48354530987982
126,365.2072379340027,216.4994217461296,241.66982430460166,131.39434427674473,124.78774602436553
127,792.2492019493372,241.63422569322375,104.5529608954344,185.11760723141435,159.38716530491047
128,380.3012353052395,125.71648079816319,186.72861078377736,128.51346134837524,140.99993946813618
129,331.7688187951362,318.3417960661121,185.78127636899967,129.90427554059238,115.7590866394739
130,436.780224065405,233.52134215355903,231.75617979561244,132.23493235270956,124.79678039181147
131,332.5267495004989,211.969972421435,196.48383451689568,130.17094499116754,115.76637085157512
132,221.24198874107668,282.6874529684193,238.82576964793006,128.22392273094505,116.15768544551797
133,430.0190671977763,414.30303167087607,238.06187747825211,133.4008019245276,117.08370193213094
134,305.1413206911767,180.9283708536406,192.43767928510968,114.66760495321506,137.67664473859259
135,544.4147001608743,253.73294145334586,168.370411578699,128.0639855821293,129.41682623981467
136,223.72281288946834,286.02971881719895,257.3969955970595,130.94553625417794,120.93527695164839
137,459.42152696992287,168.9020463577072,208.91625948781015,114.76296271698476,88.55100677805741
138,427.5403028252964,348.60879870193907,229.16504386225364,151.02664053914583,78.52544612576813
139,372.9370695071351,194.02149751896295,214.03660229705906,99.42445797768046,93.62867138317094
140,336.81491025268457,179.64781767038502,148.91614792711474,142.41573547510984,97.16064328592178
141,306.31390990124646,216.3431341254039,179.55787263725787,131.14516145408388,113.27438321558212
142,465.2731392312183,233.48821448769922,164.51189373833978,119.93021356167932,89.69958125543243
143,494.10628908365146,331.6709111668786,222.11375725170356,130.5983558402463,93.56330741736636
144,346.76274146502686,247.22605176719898,211.16006727214153,131.59143674720582,96.19280819276061
145,302.54963102907897,172.05814677268668,162.11174270816642,101.70055545412949,78.22749725428054
146,360.56116236368837,325.34016346272534,147.21939927570588,145.69113733042462,117.88757298539747
147,340.3905493230808,248.76109514999865,244.66422616014265,128.3101850987635,85.83171459189587
148,278.7048569463737,185.82221162585705,192.75261768840227,109.45687361052384,68.94504879184336
149,305.16640917606486,204.3689009566935,164.52210287361078,122.313359994737,51.50916046775369
150,779.6334331341474,172.6442217146322,134.68912506076722,138.37081074661862,86.4022488378275
151,818.0045805534005,616.1375739368726,427.86050274664257,136.90775755229723,120.54891494391948
152,1150.4352346222402,727.2229698745424,374.07684188083493,174.36161408318517,132.11786679426683
153,570.5144935740095,191.72651297129028,255.47928089316815,146.15841623997613,107.98231780104067
154,480.10508608113645,215.04585860846777,199.537689731643,120.34951284725993,137.4736634092079
155,549.8010911471977,303.835655188388,193.74940973284637,125.09894706458829,94.87483531658987
156,607.0279476911388,199.26937430679496,158.57095545242393,142.8607363770365,87.1082290610457
157,278.2995562791753,253.01945213335483,161.0809165091375,154.17039777978212,116.82263043556088
158,338.25296212477576,231.33168344218885,222.17157133761984,111.28581730365428,107.21538568983851
159,331.5374444029819,177.87177092733003,125.52084544456939,101.58470627844177,80.61073533053315
160,325.8419380383549,289.96038898240687,113.42502839109935,113.80777072688062,97.65857292577763
161,308.0251930107906,296.7130996024325,159.43290650840157,172.29696214684148,140.21178915019757
162,574.0592551884954,335.9222717380605,203.31101315749842,168.41622904406603,134.52726421374
163,221.23283589111668,163.95046186743866,114.08859984016385,116.21935038829304,110.10622008022857
164,574.1366880004216,318.43819496682386,199.49862978539653,103.32255238209616,157.60234455814964
165,734.8926944902182,405.33737099200806,286.8621340492783,185.83532015571723,117.43990695995367
166,217.56255145365265,191.0838968560917,227.12339723978272,83.23680425026606,91.77313075854104
167,1299.3373735003888,676.876433860489,155.5640809587548,111.10317859204636,90.61249300527041
168,265.2667355368342,196.95873379142805,219.0140490820846,148.2753098416524,110.81292526679171
169,191.44568264456845,270.9388091365098,165.7889863453008,107.6678250204375,158.27522150534713
170,358.59432801702144,180.8485241394374,140.12003614674748,109.95888904446646,114.38672452078055
171,315.6674188714165,287.8408431542607,198.7370572319856,129.29480933929227,130.68279651585254
172,472.155231622212,229.59010874251152,120.2762338747613,107.37664558981625,144.2779543247911
173,191.80060347741573,117.9282724002197,122.55637147900423,133.1485711801334,144.61791171365883
174,330.5380328306924,193.31214579296028,175.37366920722775,123.67151058357712,125.93744901912268
175,304.2828547231502,150.7052410043527,176.28930123287927,128.1770864904194,107.76003878086729
176,178.28241567568796,191.99716751572686,184.6680811262125,149.71737505256178,101.34864984494733
177,865.9335198982492,367.9593500845909,171.32460530024846,107.7218745246988,97.97344091909764
178,704.2705549914482,258.8632175745787,186.8053878711618,151.7069346246779,126.61370495067082
179,403.4929698157447,221.62586880831896,213.13840823975738,143.90566949777067,159.171752734005
180,392.63852584938815,182.7702452982532,157.3804611665754,131.62528954227176,183.7046435641571
