,Delta,Theta,Alpha,Beta,Gamma
83,1239.9579293050447,698.1522769932114,202.70787696005493,129.68969424428204,72.0662551713721
84,266.53439638617556,245.9712627143478,118.98786608854869,104.46945068987559,75.58575775336725
85,633.2465257161227,342.9580627766735,265.2876809189671,144.61010022251943,77.03220939101766
86,444.7383894003647,196.09784378091,167.11061875185186,112.65168707616232,65.7203463612551
87,1373.3673872139054,735.4858556293813,268.1126885769128,132.32481466468357,73.00985979463614
88,796.5930236611786,441.42956739524897,172.09789958803657,102.88231003281503,74.9904800111108
89,296.5912561473674,135.50105343317531,108.72879585717578,105.3121354614109,86.50005091273603
90,259.2143062635866,151.15474425871977,95.39698778924314,98.08144680816346,100.8470401156464
91,474.7466265225286,162.2953747846087,198.20065169407627,128.0956713324933,82.20678376156215
92,314.00406086732664,187.50051388940545,143.08563168625776,135.45908146030078,81.97891864713674
93,498.37167128203885,296.826063867445,159.83025146522624,121.29021028300618,78.36557948529571
94,220.45999344986905,205.46003384353912,176.7356047206316,119.31150551109785,79.09284554112256
95,125.90226603147177,185.80053377810154,199.18540762126628,128.59686337222857,78.16045677473953
96,405.1949334746281,258.8076406897891,254.02644319623263,139.817557876746,89.43153392804632
97,194.062936150128,275.6438355068417,162.1723443283526,110.77442514296543,85.48127192053028
98,400.1401529429795,373.40132530604575,240.36411031214342,106.66332268099721,87.43518886140556
99,162.71975942254164,194.5741362849501,210.11947926404247,122.02339191116985,87.98569984636757
100,179.906129254277,258.11755430325627,138.0196024981531,105.3310078442878,91.5077645416576
101,208.54027160826067,190.53050101691275,184.93509796882358,111.53521281204537,73.06582498763672
102,299.68029874315437,179.475711662019,234.41117218420368,138.58815738820735,82.3288111585087
103,481.5442495573941,214.35266234285868,160.34969122328442,138.31378756990105,81.97593985831836
104,306.3842752389926,198.7788121565052,156.4117117572994,120.27362562355192,74.25586786950677
105,308.35200716719066,198.95752107337728,57.95394562147874,116.64394191054922,102.09570672174831
106,302.8321648292075,266.77210850344346,196.90578304179257,121.30804974492976,81.13321632304948
107,523.8531448763172,158.52743757317978,158.04869471046536,117.99565991227715,85.56251886407162
