,Delta,Theta,Alpha,Beta,Gamma
1,457.20191040194663,413.8680752093325,170.31990042610838,121.5842139058577,77.17537640084161
2,236.16283387436218,129.85927569562946,127.88780191263236,87.05750446639223,70.90977741665647
3,548.6333901375833,413.6368000490544,273.2754907196463,150.5241692397138,81.12276187902184
4,1830.8053000046093,562.6047152991106,236.74957888122245,151.7505980849761,154.65189357578737
5,351.2372821890224,217.86218079345753,263.2655709153882,162.05504703862493,78.39437285763023
6,2236.684831200539,784.0532185103664,444.8582231383333,218.6552248514926,90.32427979991644
7,279.9343152011272,221.11852347134277,159.28090099167707,110.25791657598162,82.99670966031356
8,477.41776121305,316.97634840408364,211.91527606181847,130.4795466342947,88.13361173998666
9,893.345795298905,356.05913621838226,197.06449578126532,161.33544435726103,81.05233885246152
10,799.3428088897621,270.6236611383125,130.10468913619903,106.61311799811165,100.57390347211717
11,982.0281855311324,323.37989058779397,273.84683556057433,131.5044089118256,100.29125368454102
12,982.5268913935679,580.4552622205111,291.22658905352716,149.72720535949122,133.7199349380143
13,246.88764933270824,123.04473513108101,134.10003199615375,112.12550942871717,106.0263424147652
14,227.40158672757917,233.99568934303934,227.5177571632099,113.19875655675526,83.51517354796658
15,552.9959597197574,172.2765282025172,140.87684976646307,99.52105786706527,96.50899930077972
16,856.0731151290859,429.24448294484745,221.4965239574789,116.67849806140094,125.18620170644616
17,228.8541675378004,109.18269276813893,123.92240427143102,142.37126320209663,87.72134873757672
18,366.91578454631235,147.52204425204917,158.68327651661633,98.05244638923705,77.09879619926028
19,228.3265404292866,145.8534598954232,154.83595025207052,92.63952775868695,95.66200186351008
20,443.02345376527273,209.42219069641683,69.29554338738555,81.84045323009724,70.73676955776969
21,197.47419540668517,112.25568855208095,102.00732098562317,86.34377038234992,61.15272024647905
22,324.68781812251746,141.3393590950176,119.96908557001049,98.34989610099893,66.03695382305271
23,148.5514611585919,173.46585822552439,171.57951284098004,98.8133915783924,82.35531811412653
24,541.1022999781009,236.61386035898968,106.48384563751267,83.14428747648016,60.314136882614385
25,348.95946505923746,244.69167077763456,181.05540474321307,95.56552241606562,64.04715593390014
26,271.88693030443864,122.57112256308059,105.95388411494746,99.07746408922321,79.42238937173171
27,450.0549276343927,207.17790308691815,160.41060782670598,113.01022538799253,71.45260195410849
28,492.35399326404706,242.75705025161545,167.10021088286513,98.60236113818644,75.65662034387292
29,317.1929514458194,140.35970552033675,123.06990776808978,106.1746086246096,74.52707504293885
30,304.12988600801077,109.24491740822377,90.30449047611978,89.15315506971658,82.43170826736691
31,325.03864322936516,249.99002685498263,134.3344767431889,82.99590004865613,78.42265996385643
32,571.0729484800162,289.2412722367906,140.752645495259,81.6061517583474,73.13930345950052
33,700.090907240152,262.580398840944,166.06345320895622,121.98592124086126,58.73096015592532
34,498.46446135438697,235.2562153852257,176.3780213158299,80.8802797981586,60.14909025056374
35,285.0548377106758,188.81489448102516,188.23009037595244,98.09302366959841,83.32782426655615
36,316.68474681626924,234.6927290157188,134.1930629850615,90.615668208111,73.60126241932926
37,347.9060069307432,219.37739956275567,111.3926817693523,86.97458586506389,65.53061874272717
38,1362.4654103452067,347.2423676639364,125.24940467074882,97.85176248734096,74.7377074052648
39,526.3292970777944,286.52362840582407,207.49979459760607,132.81225255285827,85.52169453906781
40,565.4546464991711,324.63134295753014,126.83707961323098,99.19815346535805,83.31064421811791
41,1979.85336836305,527.3954035979498,192.31622099444817,141.5048895939079,91.31480128080328
42,1634.1100592975304,628.2385970418434,341.0582856164347,138.99778780740317,80.45239539873124
43,1809.931040596832,568.1668033724729,172.7457432838039,125.66500482460278,116.15647650609223
44,802.5942894511771,391.3874322546294,233.05333662815764,122.83617693002564,93.6379493361718
45,853.0173648774172,548.6793385300743,211.00028281374185,159.44892216242013,79.44370824429096
46,209.80092461586912,161.44418358020954,185.7351549716552,125.14655387257262,89.95615594117484
47,1334.4824613198148,399.90869919226986,241.18537206309665,155.18517822824862,98.85866161845095
48,912.6263469240483,326.24517167058195,126.51383531809078,126.43687872653838,92.50232559863204
49,1033.3484133630516,495.5079806632971,252.18349416142183,158.29066628931398,100.93373571651034
50,209.48971538395563,142.8014622458011,109.8606024187782,101.57189130103788,88.26614002468536
51,425.27974334443314,188.694810438737,153.62387750536232,115.17894425904255,69.52152671775964
52,297.86537773980547,161.25152637534487,112.04831976763299,90.3129689003869,71.15747394245038
53,334.1753962866171,150.5440897785586,98.06618184773296,99.85527953531408,75.15734078519984
54,441.2420098588808,164.4131414659596,170.86002772050367,99.28551590367391,74.70510995614444
55,354.73280565145205,187.7718242483576,121.71106109992002,97.15194737723736,61.32845737148959
56,527.0794430515263,234.30493623417652,108.539114704996,96.47018942831953,85.099068784249
57,255.74635061621575,219.96518730737654,110.5304169146107,87.37256558604068,77.52612382659504
58,777.9432108271326,253.98840231361692,165.87008141100452,74.66005344402852,76.71560020535958
59,407.55237827330603,184.72175681511555,132.00187890580796,100.52286154522558,82.0083355545919
60,392.4274053314048,165.72313196130992,96.39675150773185,90.35976191392338,52.61262458701344
61,1403.8764211265125,301.30364946611684,247.88639164067044,144.12738089631918,73.97310981140677
62,701.5383679326452,524.4277320376101,308.38802831443587,126.64834118723789,90.3534443104395
63,240.39063703387993,133.74225452243908,166.2754406524204,105.26823280665687,67.83027969463382
64,638.3882171942146,298.3622778364835,124.38648240280695,65.89125568006105,68.44302073546936
65,286.6273986293148,161.26082633669841,168.29304483179808,101.42013463861619,70.69904872575238
66,642.0829999360897,273.6778863956471,85.27025343134547,95.51434680204302,75.01364748341538
67,337.82572955948143,202.36128525422714,164.95988769768925,86.59638486241637,78.0764460895573
68,334.95410004899634,133.4492128679271,92.035860606053,81.6484609788057,57.55476429536845
69,1150.7388306576313,229.45567760238833,132.22384929894375,139.04771480400836,86.54922431868498
70,1254.223504266547,442.28075067000356,252.8904608113857,164.01047889139053,93.01155555374805
71,940.4330656398757,363.4365423208611,146.14267413985095,131.29151503063443,68.83427290857455
72,832.7439046002472,243.21967618540984,174.99310607867739,82.3210737995895,66.15506848088437
73,1493.3640515751629,334.40829020589274,285.2342733893987,127.30693359414268,96.68500031980949
74,658.3604816552718,408.2469530095169,159.47029972849265,111.54471036808533,55.13974885284989
75,877.5659278016825,415.94572623801633,211.38980255525325,127.2825251837513,83.56761449868324
76,202.8104137512624,160.29661176999932,173.31654731859086,100.73877004773301,111.43374323606419
77,409.8029036801538,157.27231445324043,190.65137473239034,87.72069166934381,76.97984695890943
78,271.35887128694253,248.7073279860411,216.23644577436545,101.40269546401908,101.26000073872868
79,416.5961280631536,248.02841586184127,123.62973356420996,109.79443920202115,77.19303379201145
80,421.9950377670061,168.21956748960625,116.78252306505642,105.42965376542006,70.25395778806788
81,235.8419970246923,169.2250541830956,179.99799092817614,100.4833341727823,69.51289569138177
82,354.8259334428759,202.93146470661537,138.99077777489308,85.77780782681555,73.98983188371287
83,241.9639458387489,119.48849180714133,145.4139435243073,95.72744978397769,64.30412927206095
84,275.754092835473,178.63181635655891,168.49698148067597,91.42536420913557,78.75550627010465
85,1048.0346406250142,394.00962127929296,245.07167968782792,146.75266504687573,96.39109306324335
86,1753.5495950637026,346.49551377946375,173.94154431604755,116.16410468723825,63.68060794951042
87,942.0833646675002,183.07473621564677,160.42808392765454,103.01759142141889,65.85621566660171
88,2412.0056461762424,604.8622643265894,270.30985895746034,155.64227092830143,66.05154128648121
89,615.1842733690535,369.0413983522522,166.68109585899148,105.80023382812408,75.67643233769232
90,734.3873309558759,177.9421716902151,152.98138365664852,101.95605451734198,79.68269917325239
91,946.8558349974578,340.50403725847684,219.94439511882638,115.17711831696211,70.1924291811356
92,232.7351630738656,176.3305738187143,161.9832047735722,86.05272144494847,70.06215472528717
