,Delta,Theta,Alpha,Beta,Gamma
0,1319.6712162162298,369.67099286246753,171.7672394410967,147.91551932019024,136.6864070922863
1,1181.9335766437357,443.36282610287145,131.33828515473178,119.24686678231721,123.24787743824024
2,489.9642217170201,263.7082350701366,196.8715971664275,122.12769957465052,132.24692007037356
3,468.61412656407384,270.18191970965984,155.89575933994547,113.45866119768837,144.82909598816713
4,656.6142431224847,245.7995567124661,173.79578993030412,132.41763662957217,116.87617277563409
5,235.87950386867524,233.00576925614578,256.2313545378264,108.99757199195042,109.83716484655008
6,324.4175792169317,159.41286315427743,167.55989432660976,121.64348996576567,123.98290099067111
7,402.54039275479846,226.90763609720634,175.74779774301925,144.15677436179482,102.05879481932766
8,212.87019986133177,117.09990040944815,103.66841541856418,116.66738256348499,100.33820385959947
9,224.65750891957163,275.8579120598719,199.68445456888645,110.28091994148089,113.08481905051104
10,326.1058767701688,214.84322920763552,161.97857354168215,147.79570979738028,85.26598364494942
11,246.41743122568747,159.83228904042554,142.92901416025708,125.27597255792219,94.224122383605
12,206.92773459489135,182.5012604482714,112.60177858806239,124.26402240631779,113.86670039162709
13,162.72197066441908,111.74994564507679,171.27160330800714,108.42988232965014,92.68723515684002
14,239.7880588481372,202.69268525493052,173.06355441485144,123.82153534866264,90.05927814102509
15,357.85289292553784,259.8495344686225,109.31973433000908,78.02384873719127,83.48296851901034
16,611.617328440515,229.84671799287102,94.01621020691246,112.26884521368048,124.11922986565824
17,333.5402137189988,213.90968807174272,172.2226766358865,126.92811886264211,100.16196430957987
18,401.3187352482728,113.69297454018393,101.61497495069621,119.51409344904386,125.06941472860467
19,367.3454726756735,256.292275604819,189.90705552798212,141.25576217067444,91.39949162253723
20,311.98881235061793,183.2212413770234,175.7292146917668,106.35035147425603,76.77100067770957
21,499.14661879528404,158.45166312409995,135.33905197459165,119.94289278511377,115.7056408904304
22,298.20836124240145,311.1622583784137,153.33142620667937,111.91900872557922,122.53891240748183
23,431.2456175126696,177.82292160110282,157.1088450079176,109.83918067838036,99.28161980170063
24,318.78797195580586,225.82817022991725,114.84733762822994,121.44331919381578,122.76901323533082
25,240.94781447728704,216.43620878331703,175.32111253379654,107.02967237491922,115.21870794617301
26,340.5877979101474,165.68559544526096,122.57410355376658,107.04072230176814,112.48113029753878
27,510.06155897275164,205.19363093283528,200.32544809859897,138.91095707133687,103.60857423822026
28,541.9464455294783,244.1255445702966,91.60452617881923,139.1626004366698,95.22556116306453
29,364.25777662621374,191.08361885048802,159.7855066250755,138.20172996521214,131.80491591978765
30,250.99404853973806,120.79686170882391,154.46916224867547,132.02598530881494,97.88165599492304
31,348.7800354143031,238.8191314706907,212.40361355547276,122.78861344115903,121.88568845955687
32,307.80408942861385,204.30455542412625,180.84170337888312,124.9604406565099,92.86755272322495
33,347.8398869979966,171.03979830421696,122.96616864565321,134.23486938712225,101.06363727877
34,479.339836455423,246.26579333541162,110.85807517957497,158.9821985783346,105.52568281724453
35,506.0503814334916,183.89052330105926,176.12429882940273,129.36962978419487,112.1963182764001
36,367.8703651873062,160.9374745099378,140.35225433619834,123.44015383930795,114.82103811976654
37,615.7837628580469,139.64204779254132,147.397452795061,129.43928876887313,122.74356767734105
38,193.86981927357652,187.80201405709505,109.62379355076806,100.29020377934312,103.96944190914863
39,373.9168254826141,225.53314885376727,211.05162111784927,111.85523123290793,120.01948138101342
40,285.0354736280854,192.56326490537893,142.9101946719871,107.22048284650828,132.66469785718618
41,240.98913833101142,204.50127290730126,157.49522278585454,99.83700181613005,114.14743845492087
42,430.3708524561191,219.4058229417545,137.4243970016194,131.70439190645754,91.01247909077688
43,677.8098765816801,357.010843171041,284.45263986356713,137.72712974887983,130.44699187904328
44,338.1458470666605,142.9758025347191,149.93783511366036,94.21148088164013,101.51301426125534
45,259.84426316084836,142.26963894495043,77.57351420509967,124.52593699472366,109.36015060266942
46,228.460237130611,135.31809918486206,156.64292189267692,105.04220763501856,118.33861511686386
47,202.92395811520134,251.92869841988417,101.9198690941206,114.08104623374807,88.36540158963894
48,365.6034753261568,204.677737838372,215.7096555584364,120.2822128467671,89.35947598186912
49,510.6320067512163,290.50720306274377,121.46398190325469,136.25652217065712,80.34588085453132
50,484.11119256275975,233.30042696724757,119.06729116572278,140.29106188536716,99.01867479161872
51,360.3109921128397,189.58453571038694,161.7703941355026,128.99873696137777,126.58151578104147
52,549.6624514779447,271.5047949141109,116.23052012579811,126.7477220167878,98.72733073916822
53,195.67633024185992,141.35553201734803,112.63142745442295,116.07485285435075,92.46707825724489
54,391.8193631271417,207.58911307537028,95.4853794787977,106.32180240359075,74.27805621940442
55,156.25596874965606,158.31699256338902,132.25434906083007,119.0206790514562,89.71057781714643
56,413.4961331218246,227.38082370378265,161.4762510900194,116.05044530359824,122.9783360928437
57,217.6369481183209,156.05316948798173,180.50771504113973,110.61844432071547,95.67240973441233
58,362.73783353075237,219.4610407920381,198.88053020269052,94.0936964952929,134.36770576777883
59,730.0747361321688,245.2920077604149,119.6809350726024,121.81789189417528,128.78461427026068
60,988.7242281794277,396.4984836519651,179.9611716449829,164.40229477557966,148.55375495207298
61,1469.2298251347784,188.2866495756322,97.36600889412725,125.9400912613345,98.62463846301591
62,794.7590793075283,430.62234899338966,159.25424082094642,127.40200446026634,129.20679984605647
63,521.4294538323276,280.0311867958298,95.04142876731676,112.93047413331368,88.13011052273822
64,385.344473450961,172.5208241331431,205.79415171315864,111.94382083902956,109.93431170537914
65,258.5613660922265,218.65908035538214,156.3994673559525,114.3913071096594,122.6540995190781
66,333.07949357582044,180.71473960012452,160.76778470780303,114.49990946766124,120.79894783734414
67,732.5151479454811,347.8275644516669,188.3828413669093,130.70078266773498,114.18555543831916
68,265.9553764174928,174.84026020520912,138.96618601400388,99.34036748292438,134.85627938796318
69,196.16470998442043,209.18546852328745,265.7404832011219,100.439485604362,142.14994541364217
70,484.87783015546347,165.961784423986,137.39170318535565,118.85257752289722,115.04309377232994
71,391.5659919628737,268.3162093825764,111.69709172277325,141.1576306954917,97.8063786380073
72,636.9332796034548,216.8252710769084,186.19862916278436,105.43400520139554,117.18791670188705
73,342.65929165821325,116.2325720526774,115.29456001623105,136.58031734272373,114.55565931015126
74,187.31044761424064,178.16492473751785,101.20136191900114,126.81013258929438,106.39702403828132
75,283.251371658909,134.22510363522207,74.81874973390521,137.0197269550203,126.49045051439171
76,211.66604579742165,134.0685790175342,85.0357304257229,117.19919713531101,91.62645007730791
