,Delta,Theta,Alpha,Beta,Gamma
25,318.66424777865285,187.5090890455894,181.08739207678963,151.90765690157008,103.86117329597101
26,396.2085869539172,178.33843982724648,130.2779305552908,136.37750705566148,103.23750361170988
27,405.21468507828075,233.64934721881008,201.01136088437994,131.0103482787174,82.17422691776733
28,500.39317333259027,139.71824742953575,215.0806237102397,112.38578643157773,101.52957240143891
29,339.1276236684837,167.78748086822958,150.95379212470377,114.4808341133316,94.55779432991096
30,503.87007518898577,267.6952560502186,157.51816056996205,128.9324673406125,94.32936623567988
31,414.5422768064534,313.97577000594777,154.87754237092463,108.78601938103274,83.71548248282633
32,382.266248932461,268.35091973589704,189.1860137607713,140.66691426040396,91.28680846729762
33,311.34048162269374,240.86706419624164,250.14297259008612,139.83474139520635,115.58158586348672
34,336.45100226281124,138.05937520776294,132.27232168904146,122.31307870525744,85.12619001286656
35,410.437041736295,229.96675750079402,128.0003041732188,107.06579722531369,95.85740963841818
36,466.09652083561,202.77956415329402,112.39495094868244,102.20864924176023,100.32314182646326
37,274.6377926091493,255.02662906631517,157.62465957412343,126.16562013469463,86.2605728379399
38,263.2224055169504,165.58960281838563,115.44566240410495,102.27668617101587,95.94812125668153
39,298.88984352999455,297.5950884557923,185.94287303291128,121.219520635805,89.91277314855714
40,309.8289179369386,123.43433337067063,247.8199993602638,141.1663058896166,90.73832137145006
41,362.7654847010556,328.0100701523348,222.98531144515792,140.46813229277882,93.1596053676626
42,328.09807766956817,189.785587008386,98.5321865923984,111.93426362381194,84.28775909784792
43,330.6521844181789,194.56835770319265,207.30755720195785,120.25743629566671,91.64833928303332
44,221.55734114493265,256.7474473573202,189.81357458003188,116.75124950627217,65.64650100374129
45,301.9324569493294,243.54000732040922,166.50993989934494,85.84506851861204,98.29377412334233
46,585.1224096659502,291.99865824569747,164.2391459598117,127.44133268879935,149.79040801839452
47,829.3220615737831,196.8247137777931,216.43265303188696,136.09962106684523,124.12101855620922
48,323.5905823769881,182.916821120202,115.75644122143122,157.57996854627334,116.84911676960684
49,287.24269308603243,243.5299285043946,93.2618495209398,112.9757100572698,115.53830951431428
50,257.30567765929743,163.6945507981016,218.1552668259688,121.8527778397425,118.63209894510157
51,608.7027003843189,195.8103402128499,111.63947594104907,152.4288206164249,116.02253274486775
52,620.4913634122403,328.68535562530377,197.9982458639357,119.4282498378967,138.65997152646253
53,524.8678224712063,293.18795326269463,198.2925476749299,169.8951519955582,104.26154312331724
54,533.6820537380336,383.1039660819126,182.57350354753672,122.47160369654365,119.17677796588326
55,419.6733685115442,141.02325608523734,113.21574605999436,124.58094469886986,118.67691434550117
56,630.3599292464736,248.41126493314854,107.45429873650191,113.31364586483352,140.89255418405168
57,479.73977305789185,281.0607358313195,233.13828521743858,144.65768186619994,144.2240683408638
58,325.2345551693007,262.70013815022776,156.0546281869321,90.26233962041469,144.37721825549832
59,355.64246431162724,302.38251740786086,183.22438126929262,127.00819724712878,137.24731060689973
60,348.1025897132616,292.73573488891594,210.3634076734167,143.50843006329887,130.08243908418683
61,266.3555056186223,244.78923933457608,214.96884320477366,120.50642187332237,108.90976241733023
62,312.3217998970274,239.37928678681,136.64792991871377,130.7848668609735,76.34235192004678
63,318.873077251665,253.74778471450622,212.68672613108,145.64558305616805,104.76593189262684
64,422.912280668602,349.4349335144069,250.90865690900992,113.80297179587387,128.51934636224172
65,399.32344266481346,292.02131727158377,238.9632897100747,120.77522369573623,91.93486624019636
66,511.5595185938111,312.20081178872016,132.65756863165305,114.92966068491799,117.37037356494677
67,533.1442844824354,249.476018901515,214.914453634875,133.96351392809183,94.55428502262966
68,614.0573106147036,274.56419471477847,155.81707864175036,154.52497221874398,120.16003162968974
69,418.97625019733573,252.8402233376331,99.76025382938037,116.54502452587828,144.4459547573531
70,302.5924447774025,214.86710515411013,186.72989099783413,114.93334036357268,133.9595527909644
71,370.45127520652375,221.7520335864835,139.17705374992465,153.25826752248946,139.3739479601923
72,386.5175109329278,247.0608285824118,141.4210202139666,122.91615042771886,178.0053562082796
73,419.01618460386305,216.40789289354626,133.86093240651013,153.5931813838228,151.29455814772206
74,298.72256110374093,177.3251423932032,199.0599940306176,138.42766524782823,119.2043323918981
75,221.99749555613786,246.26156635125594,119.14990656190079,120.27587856926168,136.4066250928524
76,395.50511066831007,324.2010573735953,217.120369632625,120.42118805387753,108.59410717983494
77,400.4801935532985,372.3300768370162,288.7865211409802,154.79589473166104,150.40054898756895
78,807.3186772714298,328.0186953689835,229.742790995456,120.88277909436204,133.41786626633115
79,447.75357754410277,239.8003328200022,151.0020284217968,121.56246759346124,149.9017035723034
80,523.6085628838805,199.4113275291621,138.141591601642,141.1570560537601,156.61372885365108
81,486.7649592467305,278.4125012006319,179.4200053418794,133.38561921569078,133.17415972508945
82,536.9929932793649,287.068824153965,254.841129983896,163.84930486641196,115.41932598627395
83,819.1789906321197,492.0299811034148,240.67146291442836,138.170851912802,162.4815311293845
84,622.1489913493491,167.1742373873821,159.20343527745297,156.8782562767177,112.34154379996713
85,532.0723467022792,243.36917526223723,196.50637493239515,113.71275575725112,113.84314621587443
86,272.34407936315694,286.7411295910709,178.79889386698707,119.87613174581946,121.24223926929528
87,346.22589643396316,238.21763469554799,161.673668269135,133.4641972848958,106.56771715139305
88,433.34466587666356,289.11011903037837,123.77071054632037,142.59851480922117,125.69294600129007
89,484.997696922022,236.92294443409938,104.20258190899752,139.5414495135613,121.2379133425403
90,259.94889898645715,178.92630496932048,146.9018225982816,127.80182925127457,100.73042044849953
91,614.6273487382282,323.52510407279095,141.89425519711705,125.43700794263982,115.30862605188139
92,453.57006890447775,227.76938828790085,135.58037360997986,127.23496188768499,111.12409809408686
93,850.7775788409244,344.80656330503507,324.6227852388232,155.99602100707006,118.00527033763532
94,364.6011597262992,238.3384148827874,206.74367243912434,119.92507762763384,124.07122539887476
95,334.9816616326854,239.37999303663736,225.29772343523692,100.69676750231004,96.5993118558738
96,336.00166439963704,189.70302067562426,170.8608152752078,163.63371483532583,114.24002380414824
97,378.11822304689383,296.8025231069518,231.28905854224558,131.4487731439415,115.68793719248173
98,399.4926809231547,300.03652467640075,218.81613600070267,131.3131682081234,85.56382822076068
99,322.35288741780124,121.220445957929,199.77922233595686,123.46615176379967,136.50550516967073
100,346.00123887780126,167.1049705816848,184.11228689568273,124.91390015275553,94.83963851024076
101,628.3358336216986,402.5642693772642,243.17213347907904,156.97215942207845,98.77514301184766
102,416.95465901172764,167.6259616219855,137.828396460309,141.70896391182575,116.44486520827107
103,355.5231869337917,194.25115637963702,248.78640224356087,156.29709380852856,92.29621419602796
104,483.38584923288374,238.48881031652348,141.14488912951202,138.06018131429244,142.81693404756666
105,363.4721649844352,278.86272919565556,116.15901785267901,137.52184907621216,111.7396842440659
106,499.57518239845314,341.1322054566996,202.23680583396305,157.8259390674972,105.33211675276067
107,132.12301889761932,151.3064948173356,100.34030371427178,128.74648472470147,116.77590529659795
108,282.63404191580526,283.18070171202646,227.99753702382895,133.88005527638654,111.31995305306731
109,364.8540696718155,152.34424569097786,166.22524623992464,120.67807529121218,115.15062608113297
110,368.3969228322114,282.10628319807404,255.94498678316964,154.49389198060845,112.12769127963023
111,344.8526997100081,208.40753490985588,124.51517418805952,171.12142571305094,112.50014252000938
112,200.012018495615,271.2813200456293,147.51366589905675,152.83575637696708,111.5189494156526
113,557.8119475910552,281.9418344726115,169.3416015456223,134.97683507717664,117.24846482906435
114,448.557226771346,236.86393338867197,158.10975623666712,147.06977617069853,88.16921586884794
115,447.7829219625586,239.23212209755056,162.73263248062074,125.7362720461912,95.84163241488122
116,449.51413477321455,258.64406234593395,183.73903967207747,131.23794658393302,95.66001645993047
117,216.1701873093529,176.47489233103937,177.78538433408508,131.47286536800982,124.49728203391405
118,498.7668486349979,257.7709280514222,177.45609542702323,160.43182706089556,129.16686066360904
119,230.6637060655411,254.27135305687844,185.96987128474072,132.95977880617227,120.19202466406998
120,172.3469712956837,228.3405800562996,163.92558839601756,158.94264604547826,110.26995241371401
121,431.25087629956306,306.87245513861774,171.64332797696787,142.7340434177162,120.25698947173188
122,631.7483320478362,335.9348965679831,194.97231339837032,143.60872722811888,122.44695329346234
123,266.17906717528757,199.43441568481833,139.29551196997582,127.87686560286951,131.53444888258326
124,278.16927245268005,235.19975805678376,158.94510417133483,112.97869031989592,130.37894975668345
125,310.15427422651265,206.96999436523816,101.55101941609493,117.52156013919203,111.17862563442105
126,273.30410029966566,221.77524521018867,176.72883562801835,117.17474534974441,100.04924443763645
127,433.96101572226246,247.62123265638357,130.41643459630313,127.69948597946122,121.6494828922033
128,228.11328729110687,99.00335232534036,146.4698642192103,138.02553693979056,82.41245801275468
129,216.3240861755269,253.51347498239267,154.75801829373216,171.88250151669573,110.37680603436158
130,549.397587829296,355.2846796816782,257.73281165348465,127.5313903256955,128.48870010407725
131,396.23855897027977,367.7821368015324,141.228035342197,148.63299585644336,114.90998597810447
132,602.6911665409626,417.05815032954786,147.7260652127074,148.91547310328443,98.26828737473798
133,289.4691419530211,310.3215323605053,190.8542443670862,117.36553527989298,144.13042647876716
134,264.04675609360226,152.6230237252465,158.23133922267294,146.28498171787388,132.99019241084454
135,231.11452086281957,237.11853111907507,169.54961610992157,135.5354626740584,122.77313507900442
136,332.66795793522965,324.29286255332994,206.57114256766414,183.5363826912513,118.1709534270823
137,330.11396367632307,251.6973736420486,182.3468251698414,138.5787238262322,104.23591181382503
138,205.07810201214465,179.91927533769876,116.9280580216021,162.5919747276847,138.6364102130085
139,364.8058204758771,240.6386798450739,163.3805274839834,179.41954523945708,120.43485751545802
140,357.01891457147485,143.20525583410742,136.59071955839985,141.49037894745965,122.21993865290737
141,365.54355252878577,151.04512011728661,199.05619355179152,103.54916795070012,114.65068975669577
142,313.1231573017931,262.45457481517576,94.40743918054093,111.96071521119026,93.1940316732442
143,485.0338815870164,206.21692901160463,184.7192228449549,124.58062413566212,110.23938566663705
144,566.9661543157204,222.63824355008592,203.82782153772774,123.55656536796774,95.5295741252641
145,281.43660351067155,239.73934588799557,162.93094140339372,112.08091854794873,118.90619026851508
146,405.5294877097794,173.14656615193627,214.6963669308721,136.56229253693172,152.34491080903481
147,280.17903243111726,200.07602306402413,250.80600440418175,86.0242052346772,148.07081660085555
148,384.2271396904566,363.7712396247787,139.89786554852145,129.103200448348,123.51315010980012
149,303.8212776385291,248.95111307985871,225.55677625461448,158.7278683005192,180.07234018626724
150,399.0048149491185,293.0642562296886,130.38312485658395,109.31511286260303,109.92283879188214
151,475.98438979242167,249.06552392343823,214.25126492124542,178.45954100788435,156.39888720862822
152,350.7561512455809,227.7284975768257,166.08178379789848,134.9758700876694,103.343825005648
153,325.2073827064179,205.08950919102807,141.00027574705408,130.7768089277027,119.56359651433107
154,273.64860344256283,163.61130755783,114.80166031093972,135.01878339983412,110.32772937116974
155,510.8840307049743,237.29228788058532,169.30512096104925,137.71910821386967,128.17722965937787
156,235.71321583417716,209.2872712046802,177.96873237508444,151.07662850843622,98.19663040619298
157,420.12558071029264,317.03994133683426,296.59343885563914,143.40124500677186,129.31322439708737
158,272.34826579848783,159.50880514397846,224.30933926298263,137.65662241457295,103.82244705850587
159,370.85488083379505,307.07603974817516,116.8768253573614,122.3104694714093,97.23269810076638
160,336.2209516570782,159.0071646277238,182.92340385469197,150.12058019901644,89.79758094349279
161,298.2743671404082,166.7629330433414,225.60089663888522,149.16833021101797,133.67159367932817
162,397.87256620381015,313.98856839112636,131.12316431686992,142.4541983772881,91.96678719559299
163,449.6762214354676,216.33075754057364,185.14941981339578,136.74055107039115,95.74514078048676
164,380.6693468205979,201.03592259744374,144.58304046965335,137.39591458568555,129.41249829000435
165,491.3491906784001,156.59801144081933,104.9558096991852,137.36251934497662,96.74607501728498
166,271.8853605984906,192.3531812794055,225.97794015328896,118.70938392029831,118.75466894590346
167,379.23512767738873,244.8697209004139,162.09662129772875,145.71900629009306,120.41155772026306
168,522.3624147902,153.74241375323396,238.90578534984897,139.56013951741912,110.09181784441363
169,434.0778635860572,248.60797360463988,186.20414479233526,125.00386498362413,104.87735361590563
170,178.46757796311624,156.53152003003714,174.63832154623873,132.93862266519278,117.01088655143494
171,407.9102828535789,272.159245085046,162.4030848244854,119.66390162235267,128.224320666527
172,283.99822280025353,237.05041892032926,222.43919692619974,137.40648002748873,125.22013330753303
173,359.4271021646757,195.954158759981,161.31816740850064,120.2817808212149,137.80353585427258
174,403.6054714816746,220.838789916114,103.94501104027741,137.61482160021578,124.61268516327625
175,460.2861221564616,257.5123683427235,189.65385780078327,107.50199276297353,104.88551752953909
176,369.73867838914646,266.1233917680901,178.09990272797296,155.2566583260942,163.9716560835235
177,217.05239430173623,222.16415323370114,188.29878181233136,173.18752884826526,126.66228763894829
178,374.17702684435613,270.87735292242706,197.28322013296943,136.50929390215765,132.49098089129902
179,260.1739220208578,167.34135254813768,170.4818798375576,140.33127115475224,154.39095083998535
180,343.2175436620789,236.68121722271425,168.9782218030502,134.499549358568,131.7957413303996
180,343.2175436620789,236.68121722271425,168.9782218030502,134.499549358568,131.7957413303996
