,Delta,Theta,Alpha,Beta,Gamma
28,1146.8328357599762,725.6384978773691,208.78551154804987,160.72436987541798,112.20849964326246
29,532.7225756278002,378.76024457255346,243.31379493100638,162.2328967427554,117.03020871525018
30,498.80774365787875,325.41629060623796,137.999546698796,140.43608223126338,128.31851921729225
31,1255.0901361046103,938.2727255711816,368.1878975323698,123.72526250353741,104.61026247212361
32,684.1172586532723,448.81047162981196,211.1773205326953,144.88578837945423,141.68603079523535
33,315.24994807371047,185.45775027578117,205.79106447198805,137.13692408254244,126.13058420276396
34,410.92219527369485,247.3477691387574,171.99619082843395,127.6278816966098,126.60795347970391
35,206.9342909619694,182.80023203541936,110.9857964219394,92.03752224026043,126.83447815066174
36,1324.9777449387234,654.9511852207506,182.18892630205102,133.2980957937065,133.4563071397984
37,294.5935233793905,175.6101340383049,223.28669517724248,129.9983727584095,116.4870238502553
38,240.71228750905988,230.29150790337184,163.23588397310002,122.91969767333046,132.0554617737905
39,1524.0579405958704,938.7136952104322,359.11791024705644,142.78721457297436,104.82833260779108
40,376.28549079855003,136.63577641859638,148.36910209420498,136.6796564344194,124.93547752946913
41,428.55184358806787,185.9895636707833,169.01917950543606,146.57387473443373,153.9464875176187
42,436.8651557465681,322.4890428521295,169.45157676625183,117.44873054478796,124.91282800915579
43,1296.4752395785054,637.9001778163981,460.646516014004,136.24378578787883,130.37902196307223
44,216.1520997837069,230.21556744873774,178.50450836251085,123.74764971165295,132.70425298516335
45,240.68266487426544,248.08551160761257,195.224864161914,124.73491999033111,91.92263631074127
46,277.06066611724094,159.97699850400173,188.81536649412692,131.76181537476467,128.85323588544918
47,1143.6632114599756,753.3789050820567,315.140632846127,119.18152532393678,129.42996821538205
48,192.80766806494978,198.90997890433607,114.56623691719585,111.93429231453945,141.62254761501498
49,242.80391135253768,235.0811975168578,181.38756924068974,111.71387126426362,137.79563680829074
50,1422.3772617785207,857.6315046847521,326.331566029021,158.06217866192694,133.2113359122132
51,334.63844082145175,274.5939929811276,131.31052805834778,124.67786938638035,95.88085074200609
52,275.8914909528004,220.33042745574002,191.99097864295624,131.07878542871012,109.3072319394685
53,1079.398117643224,688.7856368661841,250.15120813893378,112.43866416131928,143.39218747189318
54,376.27220206790423,228.52172837741682,221.84407948361658,112.5181916838978,106.8413184735796
55,306.1097235636488,192.37595878038755,159.37667369418895,129.57603061968956,139.74302667416595
56,177.90117832718576,232.60933927468733,178.1859137538188,156.82472238334628,122.19099294264576
57,403.0074587700941,220.12496070498614,238.40677419667145,137.58720614855733,113.02203491567421
58,424.30995664893396,320.97413487344267,257.6716935504104,132.11170266376655,126.04586569545015
59,495.72250883215474,329.2213995130559,242.55571649099474,149.81969465302623,129.64547577765202
60,522.5616412239866,306.8944117124337,198.57173158708306,160.18685509737702,122.98644947615388
61,303.9963758102781,367.67343265432635,178.24215951402613,105.02603044573225,143.67123201419008
62,237.60298102000525,135.5666855531877,137.61564524889553,133.40297890325178,131.95077687700268
63,1278.9224919452822,912.1759886674159,304.2482392704636,140.06401828328407,123.3068910343483
64,1288.8922833221554,979.3505628323253,322.3681554397016,140.57844267642156,117.74120885667608
65,1274.917941920584,614.2541860040772,130.86933311288792,115.12603402200662,132.74141163693366
66,335.69716114402274,227.25554632866624,158.71723643927413,116.0659488802668,99.11961516526152
67,815.2798197281488,549.9972415098167,200.5506064006227,140.97615783033214,115.52836552218017
68,224.7747045485818,151.23304385143587,153.2183627441231,120.71833395204423,136.30223312068358
69,261.02331717216936,132.22870155921953,147.71953341917234,114.45179461412604,131.08407566720385
70,484.571327002164,236.65521791168325,141.78630500182513,131.16580063646776,90.08621411478929
71,946.6765092195544,664.2833172919017,278.84659404857814,172.21082577256814,104.61621504049903
72,592.5778967102217,465.1041507524268,364.02865409215093,144.4927447839143,121.58997926581573
73,615.9851364648663,255.03784586740676,275.17854077141743,140.5536104266723,131.49858002650825
74,203.65085876943067,142.76083450888225,108.64662029098861,141.46701782808438,105.35653185922862
75,717.5984130363164,345.827941254022,180.2737735994818,115.40766391593424,129.0605110071496
76,872.6859864248286,733.3973767106281,330.15853247953453,143.78618767364182,138.8821498067823
77,223.5664727195568,285.44972211089186,197.35157569403614,125.03951707940965,140.91593177142585
78,815.6035200591566,733.348091401135,306.84307467584364,136.59212626511066,124.42572802136138
79,423.45391940263613,342.58312336482965,160.86960113059396,136.62483540690428,109.23780599310881
80,148.47424545293515,109.7149607071495,135.48274221186426,115.67412240931651,113.43705020291723
81,854.6880441323401,491.32245148857993,193.45801049035657,127.01184272645172,102.51060565696113
82,172.38511227670926,177.2457340845279,193.50330814527024,135.4959084327403,122.97904850214346
83,181.89522125474213,204.7134446347333,163.29418523287185,105.456083800189,143.98427092268733
84,463.7663808622027,284.6567174426351,159.85251193301357,127.53313132455094,124.36747109357745
85,354.30604401585947,343.0027252897857,231.94622782105375,143.56386484803298,134.35298880809216
86,1010.711423428274,761.4753532755614,181.7750282080198,156.77467628550434,137.78193436679283
87,386.37748521207845,240.0735060797079,134.8831268034209,126.19996918344407,140.6804320561713
88,829.6521013131664,699.405036130017,213.37154072658677,165.61478103165965,99.27298455818982
89,441.8531598153475,204.91234486530007,229.79445845041874,166.8730907063612,111.24190034874441
90,311.7808734805456,156.5457554368637,185.19826485792356,111.35743268006617,82.15292737242285
91,702.3737996894829,592.125882109086,174.78282427752933,126.64123407050504,104.74193366452579
92,234.58562129699473,194.48638876992314,137.89125257605752,118.31939198357843,112.70162763667234
93,287.229402871883,151.40046410331857,139.08676632842324,134.91380319613324,145.16039255631574
94,253.71315753684985,209.46091664548982,185.78999674977882,131.8267459320288,136.35072181773216
95,174.29691403814087,211.3905497947839,142.66430886807117,130.5015586613083,120.08388345334416
96,966.6866558314337,566.0474012845391,167.83843161292424,134.26434447100127,161.9128714965591
97,541.6409894069961,326.06430409574864,234.0835493827427,130.98417096018125,116.17713412431763
98,613.7509572615616,393.3458548134854,188.56524369622815,136.20002335462436,97.56918164262271
99,323.46358161568634,228.3552731834784,159.63062924314823,105.78355178596314,143.28109377703998
100,340.25652454334676,192.6891242973049,151.36761794148816,137.379229966504,105.25622232146148
101,329.75281791202104,301.6307325395577,165.2992511398332,151.43957204465278,146.147204203928
102,646.4084061916678,460.8428505554858,274.9391778399703,132.20848795395196,123.03182939535805
103,752.6994482513373,423.3866739030103,213.42260409781062,127.77673377848032,129.84901515787388
104,816.555521169195,329.57554297490327,157.76182815435703,117.3581923008086,129.77635414763296
105,975.9846333672008,685.0236251862702,168.771257853955,115.5779173060357,127.39279285569708
106,352.9846808595887,192.02447664698065,151.83951128035673,99.50032158694694,127.99753820305843
107,162.46084111462054,148.59361791527954,240.85542758722346,115.47103902723966,128.5020780701613
108,413.4545071781786,205.86438117126872,150.70148218081394,100.17777065475703,111.91577458499569
109,681.1976115236646,536.9433724378752,315.60194003480785,133.62172620611148,130.0322180413459
110,183.73634983573206,120.03092847785543,143.06163949092905,117.30490506003983,130.2909429368329
111,895.6794031565369,497.73488533487154,272.99349495584755,128.83014545097006,134.2542151086032
112,231.09631851842713,173.55143584823062,251.20961114813568,148.4984215814643,125.76000779211716
113,184.67651470474837,203.07353938943155,102.63446296002935,93.09690789501661,120.239624384801
114,927.6265431944945,641.9724811949238,210.93601960357336,106.91262581699137,116.48672336327255
115,257.8928237488058,267.0626384123393,197.90470305819804,163.36733073882513,99.57875170003939
116,178.07977827611396,185.9778966966515,188.38282340369787,104.62526008982798,96.79828319722114
117,258.5134476198023,211.89448877141643,163.92689453708942,119.3875570755126,114.8845915825021
118,1069.7982283779374,584.7901590727413,193.03078861061636,174.89719540826098,136.9489114360767
119,333.43222536676393,202.19322059335332,152.21629220852438,95.2084574724869,129.76823102853604
120,278.72349952430676,147.08204325626494,192.35337628794167,150.96016733325885,112.9343016451657
121,823.1184755458161,824.554420684234,396.82009462247424,222.01385642690855,109.79012857317012
122,887.7896992880034,489.2650535494798,220.3847329935496,132.70523727749475,96.97718747133796
123,166.7058723026755,245.4181693516845,195.00686951036568,132.25403461320323,112.19173012351973
124,730.2843264297672,557.3418242206576,201.13537723165865,126.52468299965672,141.48187271572988
125,438.4772971126828,249.28834121890978,220.76201356696006,143.16768898203645,136.38383059881022
126,775.0675305748493,482.67620331799696,163.92169199915776,93.9461453316373,129.8343322002456
127,722.4802027891463,593.1449197498831,271.9130034991406,116.12399582658978,116.61722611096968
128,1179.0072510163168,681.7195853425357,221.348274380471,132.01445384227782,117.07050296576122
129,233.00471707789123,179.26183601548684,142.56545754005964,136.70550451969856,82.33693744492243
130,291.2182451565611,191.24381494289688,180.26268947031795,127.51454015201796,110.19275130388525
131,877.5594459629029,652.573386601285,288.56398314280585,157.2090982357444,107.36095986068081
132,209.6558044803972,110.2536028653988,170.1927837467894,149.5619917251904,108.44541943700844
133,858.0516032856538,617.4592976590735,391.68752334653027,127.09358319292771,113.67506368505931
134,291.30517867431456,149.53152379062482,100.14042852567266,104.0052214061587,103.22891117637474
135,619.4275169675392,534.099003882176,252.92638380572984,177.1039016624232,136.17922084548448
136,268.9153387218941,136.0394228926029,73.31001671652402,126.93166946555843,130.3085674482658
137,1046.6999895973968,728.687148454192,265.6607145330386,154.8724614463897,133.49583392406151
138,357.0219158600679,200.6774914670636,105.06564026801452,129.49048878183464,131.55686918890495
139,891.7183539359612,518.5271019210526,280.2025940757875,141.20736668259676,139.00852654883676
140,239.13976911041973,175.5525929299011,119.59837983052648,130.89272035609815,118.04717415735382
141,304.12953869528775,184.5378652374116,142.97953557690488,124.25856548807609,110.2156937830218
142,305.97644249521414,168.5964507772212,155.64430145570168,112.50877100791327,125.74168685942797
143,872.0685394609733,613.3448367847761,354.49275905992715,146.33046559790657,121.16119195468175
144,369.01472583685523,283.4056145597111,162.229909305816,107.12328089091082,93.88453320331965
145,283.9691957724033,147.61457086642932,148.25243089735864,126.57118688514814,113.33976268620903
146,1109.025360882185,665.1164046005721,308.34007859453675,151.74131139740174,117.10562869969868
147,229.72621997505664,144.76461100756507,125.43096547075234,114.50319376933616,128.03235919978135
148,275.2412722944289,219.8897162682603,141.49681105008588,107.44027894004749,146.92939608232155
149,628.5837297541434,569.6379327357449,201.35543405489523,127.55914837035418,94.53395137320179
150,282.4599908143992,189.2476435158928,208.17414130736066,100.06894312541596,107.26739443118566
151,313.4870512864331,229.9015816194988,105.86838575089686,116.30130039875178,111.43509116124
152,200.3006372475871,196.9898118287245,172.035751068231,110.09963667886929,101.45456360747681
153,696.5935321673679,600.3222503116352,350.8865355836884,139.28303149287777,158.16246501868366
154,865.9944327533415,543.7288158175654,214.6568378545823,137.75405745720835,130.66351032120295
155,328.88057166309505,217.2952082512558,203.94534876768904,137.02845247201645,135.39173800129674
156,271.69245474593197,376.52981139383706,156.99903438363052,117.6358913839238,116.0309437906561
157,1169.0368188902435,1091.2651533997291,456.7932689140439,156.13130631973252,125.53200803016756
158,516.676613973724,256.05600726117524,258.518977965614,155.484419598325,89.48763985727588
159,303.6485301068413,224.0234730353412,173.6403037841542,117.36819011729239,140.89652932431494
160,639.9985475656854,541.6925279768473,303.7417941265469,140.3616488244964,158.66310951588804
161,269.28956712633453,147.91562378416694,170.11527968810645,94.17321158311587,145.00778468630304
162,1216.3281764804792,599.2710997161028,285.6711656334222,147.6864453838061,161.0757116592374
163,762.9048787361908,521.4329838807912,285.47058966332077,121.95240062946141,152.17341492632
164,789.5059221897831,514.2874113595101,252.3115367166127,151.14092688131262,102.60806193656046
165,735.5326628087014,637.2265815009202,226.9364353304743,154.6686408419112,88.14994145089318
166,435.27001604288967,171.29678782155457,120.40754157546175,126.06559361775278,101.30064469185753
167,1161.0362953151935,795.5150151681069,236.6224736640094,126.55662176418767,103.35882611037101
168,330.6114278090667,212.72762944522543,173.98146823430193,132.7155784255361,114.06071475760456
169,318.4351906888356,265.6406245335644,229.47882963689773,112.46524572324444,104.56086190314092
170,1242.0468140222724,785.9818638413744,316.26768052166426,180.5351292745332,143.0925553855986
171,203.06245487395393,153.14108061596997,96.43487912121401,103.63154217620517,118.93864858203986
172,259.57567779190003,213.57180095649406,201.21545739235407,128.5237743471652,143.33281080014459
173,347.30475778270085,355.7425614220852,196.8601681619365,137.31161649880315,96.3479695133378
174,1242.325645377464,848.8607745178591,280.53682451077077,171.51879498842882,134.1328290190733
175,267.9734121029013,116.33915575871325,168.4246058291275,119.27784958056537,160.857843678712
176,175.71963772443232,137.23764158432226,152.69708762456412,125.18768714010342,166.45184226474817
177,1230.642545471761,437.1086926656423,228.78487583852402,153.41642914589968,137.93559066934608
178,787.4209368503983,622.6380956542685,488.63307669818715,208.63656135332388,141.84771549992203
179,240.58955557860895,308.42581768214256,230.78589965049022,139.45548361812075,135.45472890177183
180,993.0552003601986,533.5866213069844,290.7124249655136,149.9058005231076,99.10833981148761
