,Delta,Theta,Alpha,Beta,Gamma
68,23029.530539393505,19588.557530559774,8858.080973975393,4704.694485255862,2118.8579582196257
69,27683.405873180516,17504.020530312828,12980.578850790853,5894.328944661807,2501.2703170304017
70,56875.254127797954,33869.39896950108,13799.29732964802,5001.834513746801,1742.8065407475224
71,23353.673255378737,12964.752340437848,6866.364739246196,3618.942426633494,1602.3066662960932
72,13408.861767045644,7283.128909311794,1511.8151112762707,1726.443606330981,1357.2126563525703
73,151.87062929426708,118.99649216370315,61.923533010640256,81.17643162049353,74.79444230863805
74,9973.834340811936,7202.261444443269,3773.8075218527747,892.1306000732696,343.4426056237744
75,58321.95824789212,14693.07438024212,11336.025034146327,4105.162237905186,3054.4890543562615
76,25104.06114712382,10333.26192893692,5094.996815608554,1922.7080981934587,833.7837146720194
77,3321.5728485544205,1409.0427092590942,1178.1114160357997,687.6634573101668,638.1399741845402
78,3881.2182840148635,1544.641227350894,808.8202541862013,618.1359840698851,624.804150732735
79,5420.414534195646,2255.22328714253,882.875565448554,514.0291951323295,506.59064766455583
80,6890.207732590938,6604.957201024908,5882.336407452724,2960.11994404954,842.9548011128932
81,23856.85126285997,6115.520009599736,3838.0800949819795,1901.2479811110059,1188.8953285394882
82,1450.2863463809983,423.91008325911673,337.3189147079903,454.0922530079017,344.3651795395763
83,2413.046177372549,1556.4458546362407,523.6429501827281,506.8359420966089,365.9705255886928
84,27994.426910447626,10872.27404237213,4622.748607952613,2495.404483838519,1312.3039102018756
85,28235.69656770239,11968.061960113615,7475.066424966646,2922.4500377705785,1475.5807856998968
86,3490.291255480856,2983.1417828828917,2537.8751198270193,855.3613964582825,456.1122238773214
87,5182.722997533171,3484.6739065792126,598.9581395259453,730.5389681596822,457.74898756403724
88,1124.497631187572,562.3794932209531,319.59983766154204,428.254370081345,340.1038374152365
89,2130.4176107571247,659.7370304562518,543.270756937259,449.1631513677158,418.3562237823721
90,4657.282367205621,1634.1271924233945,857.5500945155414,676.7888083370543,391.260244775563
91,1271.31444408575,1154.8381503702078,654.7992680373461,392.1376503597322,344.56352543261113
92,1982.3161489362487,1044.0356545599068,377.5851775516685,413.7634180698358,345.4551996764141
93,2090.133482236516,946.4399685461127,736.7389955771639,450.4841686395735,328.8074003254948
94,4435.591689351126,1194.1244400090893,468.29668694562423,375.52438843630733,369.0473615448102
95,778.2436189412732,462.01382294603354,272.36589071698324,406.74714920190826,333.7342778197284
96,3454.126385951306,1899.9717344907324,1031.935216708645,534.6002410054938,443.5544275433772
97,1963.7588707060686,1456.0879498354866,787.9462442604198,485.5036070395531,389.98767009719404
98,2748.7401547529175,1427.2579589593245,514.364460223697,453.7029593411841,405.9961296985532
99,1446.5528391528737,584.0314921892768,510.7434554982491,467.2179974445759,343.24598314676825
100,583.6267367292825,349.0831805558278,323.376869141111,354.9878263024369,347.9334837535953
101,688.375663355558,522.4445412092701,258.4909568657693,365.5179467819955,326.61766295724755
102,364.88899221474924,389.1153687303963,351.86175750045373,379.571322412205,341.88011380362013
103,1912.8903715564634,1145.3317104188166,499.01220729270347,400.4253705652717,311.27229829429797
104,945.1525816449715,718.1028107527361,378.43263752935707,326.07776771089186,317.9897113897776
105,1567.0573797791637,926.4128270831181,557.852970393828,324.6519562557362,361.3515383033348
106,574.3936957741862,254.02553224100785,431.84651144419286,273.57959558265236,306.17035340828573
107,1459.2054595668187,1001.7777918543015,523.0429373939669,350.7798907751924,353.2934452812027
108,578.892827371908,365.8236897221887,323.78231587186144,311.1049701690396,346.18645435300556
109,1405.1105472902923,1299.4955141620383,482.6939869327327,436.0396655184598,372.8024758903422
110,950.9395693785917,560.0154522573151,353.7205430378255,312.4274333338548,359.43861978823986
111,676.4265895441979,429.51559890761007,203.37921833089112,320.8898384876279,369.05867749948254
112,1151.7128980229586,568.0412565650591,443.3501123643906,343.99359148387174,370.34070167580603
113,2847.913173528317,1447.51556777237,518.5674945918684,408.90498088306487,421.7922837057218
114,651.7955507135929,538.8070388899215,293.1343123539033,317.0471016801974,331.12464651893606
115,579.5879405174986,354.61123876497504,283.3398296579175,344.2995109353818,375.55079095598416
116,779.8852563969939,319.31075036729425,359.1530884498974,368.1054174385446,415.6128214551385
117,483.95809843431846,339.9528946004604,337.94010801862413,305.8520057544427,361.35404540363027
118,670.2396044794596,384.76177848593704,294.2382428994889,269.6740740307206,406.37774947881474
119,628.1043017129692,509.50023717603005,239.04583952318018,321.6058255553839,327.61049586980215
120,391.1116496680037,324.6761842662132,336.8854054893068,382.2902199261908,441.8838341283172
121,1011.5818682702945,723.1599887064626,387.83046165963003,370.54153678619724,371.38339085513616
122,717.1889157996957,329.63997191974795,392.7306460888005,361.39068561890343,356.9162269627527
123,684.7894555644754,1031.3280947638302,482.4967568059327,395.6448559524007,271.7857751912974
124,734.9122871380207,424.66033176275886,267.8942064347345,352.839442329391,370.1900750424113
125,596.0704522771449,450.8526058129961,403.72215761715336,387.77491024205466,391.0636137360894
126,719.3111450491284,473.8108130177978,346.315762564314,388.5640424166684,349.85365587422643
127,860.8378830899027,430.77645243823434,370.48330153766807,316.0424777395862,382.25379948882744
128,1666.7989103742545,1042.1148045015384,454.4214421065045,350.81907246807316,360.31438319381505
129,830.2430179712803,700.5711460414002,309.484518723918,351.29266386201033,350.4271631880674
130,767.1680962960679,651.2632969791963,370.91377664995105,315.58483412527426,301.3482508079084
131,999.7152031120524,505.95833289720406,384.2140318648228,328.71244627685064,384.5160969054965
132,3538.16171247756,1649.2809596732598,839.9495822798375,513.1919458694806,371.3565973353918
133,2801.6654685248614,784.2807179112608,405.1665985609005,510.56842829902706,340.13700488511006
134,1197.7067147275022,606.8530670607026,302.4113672868813,397.63058032266855,336.0502213030409
135,1108.0162336751837,1027.744788912319,488.61355466994974,381.1664060492405,283.93390942162245
136,1516.1252612388857,1103.5405889584893,408.3871362790377,394.3467290114033,283.797960587352
137,566.7074032654016,420.42875997771387,408.740709840484,397.3740209596015,409.7834116669353
138,615.7243882395451,370.32064390682734,308.6549143970042,420.13372227344115,304.4554251338204
139,595.9028086705512,686.8676225259156,514.4912441730023,452.66154338555333,354.10207039004587
140,1582.4331196392038,803.1702329340231,642.8409915278588,444.758148290301,400.50785097284063
141,1034.494327664041,822.2905444329108,470.23557484446656,382.2061680456606,345.6319981165201
142,624.9634559478758,427.9798053486196,365.3767714818912,392.00152824955785,312.57893411994826
143,728.1233220578283,397.9584792571012,307.2975282605705,347.8253534353364,331.3010385123756
144,1325.8653936276812,1322.3375103175836,467.74757545416725,336.94964355035603,261.4045747913023
145,785.8729841007369,553.3060696964919,284.5697552780715,343.40260689284037,337.9676639759914
146,463.08706962295867,419.6655212289209,315.4052455952282,317.31004604944707,331.7214618225555
147,1348.1281234612018,1182.7464479701234,811.02088981315,377.22584164756717,325.14563889015955
148,648.999704888259,453.19905733547023,319.7940445566914,332.8551720773248,281.67628964101044
149,1345.447640758082,979.2062437631364,439.9586956423871,391.41559234944543,420.6832252402521
150,1616.5933389560487,1266.0279721582767,463.64102361062396,383.73675284778824,287.8795647334417
151,559.5888218411617,542.8251971349782,362.30547817918676,322.46053969652394,309.12262768789026
152,543.3955381424248,289.24786204155106,440.88805170107406,360.27970568732013,358.3308837459721
153,857.1810850082551,413.5895578259713,205.4896081515898,378.9410861498117,264.2308586600789
154,1800.6068611721398,787.3846350831616,614.0390167184808,361.58395315225846,352.1805236967584
155,1088.220729918703,703.7228805556734,256.2403186894081,429.85395129636817,303.45824952757846
156,737.1861327476187,690.4390960839532,568.0617632747087,424.27998758893136,292.5370022542439
157,1181.0025808155426,339.2991032823638,389.4890534817,351.321813718484,306.90735551839066
158,2608.5762312621823,1164.577838502552,590.7741616240837,498.00285712549714,355.4116906204387
159,1895.1503238890264,823.6372368736144,818.0845360660369,523.864705271301,344.53184818788657
160,2768.3633812179824,1178.5329277944659,755.7762406179411,421.6397550946212,343.36532576515395
161,2061.2718452432014,1174.2660807840825,716.4944003951597,542.1239098000816,432.14510714739936
162,831.9175845637612,639.6587891142157,595.0401055114971,426.97526516312035,256.38310053620063
163,1883.8056316442403,1194.4433381495326,573.3561811081446,439.21759902715235,351.0126127308564
164,1188.8558579398189,645.9884975635995,280.6750323600362,443.0238253055981,325.9939897273313
165,1386.7113678126125,1070.914736450664,523.1530711781522,435.30722174549527,346.795649164807
166,551.5288528288982,312.9908727357563,369.43218054555723,440.311177820737,369.44532471892455
167,1854.614573953358,936.6094121176827,527.5061403548976,427.7228812737933,312.86685213409083
168,2389.167307977832,791.8420422325393,683.216036772536,449.30690344372783,371.9923603480872
169,3184.3448036299933,2198.7841664505486,1365.0550466118755,590.2555145514857,429.6537212463331
170,4236.561956207613,1095.8697726273472,775.4646115816083,593.9710106457946,299.0791087085091
171,2080.5082824989086,1216.665380311474,1262.8349805495882,472.3195798178325,312.1848155359979
172,1888.7438251905946,1460.0879017490788,768.5742809458895,448.116167741205,373.33539054837104
173,1684.6128848216754,1151.497589175477,572.8283152620671,353.5946915749563,322.03984256794183
174,883.2048915952789,686.6510105163891,363.6771423703466,363.6731839477597,380.26882551141296
175,1271.1606042059273,1183.4531461983247,643.3545475869519,359.7340457986931,288.54399501621566
176,2143.8206689313556,1102.5790741289927,450.20359630182884,439.2749215598321,375.56020895304425
177,2591.5022539719366,1100.875151955452,623.0565599380652,436.95124935077774,288.4411598483699
178,1259.9901737083187,1489.5008602502066,419.56817781521204,429.89662037314713,322.211160501375
179,1456.1235641303588,840.2110430993723,618.3412442642008,438.3019811494037,300.47284908780983
180,1164.170169872419,1041.2158789594123,460.03043522273293,396.27740463044785,354.12670588853734
