,Delta,Theta,Alpha,Beta,Gamma
126,393.25697612338945,305.59326231055144,176.91493395833058,133.66998371966272,106.44835668581342
127,579.0017456079689,384.22917043455493,252.9944804882078,156.56973793690176,99.39597317678658
128,486.814402096558,355.30373636856154,184.21980438711788,197.99613462947957,86.28995622884823
129,499.6146589665178,326.89229755090247,167.4802321777825,159.0693756341962,95.35979646250382
130,328.0547067941622,293.00788407051067,195.84417966201465,121.71906981588424,111.44817121851602
131,268.38195283378684,269.772395154637,205.60801749175465,141.65952640580412,102.81043249806999
132,537.0583381522263,368.2873653940186,229.31703905818372,114.52552335400435,82.25116500648619
133,443.11766106561606,189.52199692307028,128.91967224916067,142.2668314362329,101.99259179885028
134,413.50787796949913,284.4156297472929,140.81119581934914,124.67353327948443,83.67734886930936
135,484.2351505750462,275.8891524111492,194.76777617067214,129.69744378502347,113.4228547285314
136,381.9018271893935,397.4172622139353,213.42809949610546,137.69156373348812,99.42283354028388
137,242.4052405812455,240.58163478490027,155.30216224395255,121.67865813962659,117.15620210043487
138,313.7860033470884,192.1397379280541,188.87658632776217,134.96496066295418,86.91397426606768
139,255.47924422430157,252.48081807607187,231.3247575094566,138.74799860749025,86.2989007716385
140,215.68976873522388,266.6495877207296,131.28439204008527,123.93346185004899,112.0171840919599
141,393.27710197199445,255.53873435223983,169.6937865247507,106.54857448879163,103.12286220667131
142,158.39458249218717,297.63428876820853,129.07126656054746,93.15119810372876,124.16740734339356
143,441.55734976153286,237.64816875887976,157.5526296305235,108.38781337314734,102.0772662215665
144,285.1700011238195,286.7352442680616,183.6741598640125,137.09283768837201,105.73999764458775
145,426.03002999919613,194.41584592896334,169.62323971310997,116.41358687700323,93.30492984440784
146,160.22199956385268,218.22608363173867,153.6589041214865,132.27392248010645,118.84123700665742
147,538.6099983918527,411.1704428327619,271.1107920638943,130.93620739688876,90.8804352753327
148,455.59985447994785,300.1056017300782,149.9076764684321,120.17820133674206,77.43405360685918
149,511.0119479923983,404.9707674125178,216.1793166341757,142.78966358281454,121.78276663493293
150,185.55228578044955,351.2133139445249,176.13370539780266,161.7425260962416,129.4892775598277
151,258.0678880611673,261.11991415620577,228.82845867461856,126.61089957924766,93.43078134286527
152,472.06980375868164,231.01286658238442,190.02568633271534,121.23314570847067,101.97614803568464
153,257.26413274373436,272.2339785144077,143.86023144458065,110.6152283074271,120.91155008364255
154,461.47927942698215,193.06060222518212,158.8980819027631,152.4352948464346,106.59335080399319
155,202.88439425706628,244.75980467743224,178.30916689400757,120.93706833991219,108.42225251361037
156,252.52277997644256,126.35595019013631,84.92325123346482,118.52364774259372,83.85476195403646
157,419.445814532123,316.78380309588226,134.57362294647982,119.85311069836337,105.28224254926562
158,401.72931934235385,246.1183607428083,233.80535037302403,153.59045221356908,94.8877886830831
159,470.9187334395743,297.1926942929209,215.89740222709833,135.7483178108529,92.17820542826902
160,235.26253077468968,312.5330636840973,139.36385162763668,142.3952005596302,82.55164195246553
161,486.3575441006552,269.7390894539463,252.54236045762923,160.02954292878883,85.06758889262692
162,379.86386261956864,337.398998067695,180.22156463416172,173.2146849831985,106.12213591021276
163,521.2009230765511,278.71850738472983,264.7972308063876,155.80041001581608,94.9488556855176
164,314.8522518624221,295.2149301346541,149.4449737575767,117.20131135359449,79.16055667397319
165,286.06769067884517,269.2296010786493,208.04610699090395,144.24516121206813,91.675074305154
166,436.9704725351492,341.02054790010595,166.65654431056254,145.9635332524274,122.9721107745153
167,336.5715424194948,213.97930537821838,125.31523927843935,128.42568367594532,102.73022012052793
168,555.4761801669885,242.81679225830777,115.20590637865477,137.8367739478375,91.44994305221992
169,303.93835419160973,352.30086024000605,223.68667212480895,154.4442057810953,100.59950188337749
170,398.62658147037683,302.1817686508813,214.36473745626944,134.52711698341227,109.68029548075171
171,295.43490622149466,232.5715565136658,104.09356255362556,140.06346500116487,107.92160311955814
172,362.584205570944,193.04631362899158,145.73643500978628,147.2312585195108,110.30366803348176
173,594.3653186789519,243.77817459946283,161.58449558455345,117.62980490126941,116.79119959523787
174,310.40637634598147,124.42639979487588,175.39464042142572,127.74755290392238,80.67151805234025
175,367.8694099401954,357.63639328809643,257.15230543377373,103.92200968591203,90.17625414601571
176,250.32811992553764,273.68575431365787,178.37585327345926,142.99052734021257,134.74090942609376
177,419.14851247457756,310.1080195907669,132.86788191908957,124.38149536135116,113.55807447086269
178,257.3961787304258,227.65674259609932,172.59100332899652,103.92511694603311,84.30675433041307
179,136.36680941794137,143.34508499625622,165.09789238506127,173.3066384712363,92.33881570925486
180,340.22012298438557,248.5294081568124,153.90033825082162,123.55300403010752,94.58838589468036
