,Delta,Theta,Alpha,Beta,Gamma
114,2160.4458407097313,1318.1299411768307,658.1413510949417,223.8852975269024,123.0308852068508
115,1935.2862036114238,1341.3962333744375,671.1445072052753,188.10966263860092,106.12917611724649
116,525.8156688394386,292.3827499794611,184.38269005526016,160.79646843649493,113.67844838724244
117,1226.3864180772832,432.6613137934176,265.44472150809963,182.183437707265,86.51812960674303
118,194.19844614327624,339.22372550264913,178.34876451781287,132.6618793284964,106.31252878448252
119,476.90126110789305,498.7189998902478,220.73939304800078,139.28592928579928,93.7065992286586
120,678.6834476494473,318.3144670257916,200.36116608527854,180.6356875962721,144.00542815550057
121,363.56364338018835,337.2788575538406,269.56494569504486,164.23213290717968,90.0884912351785
123,3748.09841296821,1686.0756366754918,967.3169539359369,207.02332608920258,91.55931047787075
124,14018.073324166777,11427.886540330206,2795.605994739448,1459.5709641488595,700.3108891785494
125,6698.164445410657,2992.6890975353813,2443.5716627655333,1302.7820376057082,526.8445932450473
126,4402.142207926056,3433.520065536361,1423.5326002261645,629.8640279112382,263.3404571283687
127,4919.353696175131,2894.0384942978044,1116.0899509566248,567.1045675575475,293.5274096799221
128,863.6761170390123,335.8813080780414,277.42791436161133,156.47831138294927,128.65386189249273
130,506.6504399390212,199.74217439291675,314.83872766717684,186.29177599953434,97.09010187736578
133,1283.7084136257886,645.773404167304,403.2721892371467,144.30235196954803,109.84025891597237
134,541.6239805462253,359.98700574271516,331.8851852822678,189.3770396770024,126.0797455166357
135,705.7070031224529,397.6512096723389,149.19502664179294,131.81665668518625,119.63281086907486
136,504.0461708186623,345.74158006517536,262.550592620188,169.62636271347242,110.33878634642488
137,250.29224146873736,300.7007672356071,169.73717848267563,136.963522833478,100.5717429059095
139,1080.9265877145265,861.9861635373818,239.693363552569,161.62218798139565,99.85310577711249
141,8463.015263689547,5051.57629118029,1132.9884454279377,469.917517532434,199.14997271953666
142,4022.590032150668,2333.940243848986,1080.474400492996,287.51340571731004,209.6334040251407
143,2249.422490003016,811.5594634591921,392.8880992339008,253.1028149355396,152.74527762828458
144,386.96982370442925,316.44989279636974,214.5039146173429,141.7809594584543,102.42056574512793
145,521.8490912818289,489.0326241387228,332.02832253681106,162.14141549277528,81.92133362323807
146,448.6009722043397,289.13852287288375,183.6497663149402,139.27767749257,100.32195395276464
147,171.78186497526661,341.1191565530635,231.54360717900258,149.87016472917642,110.33175590602832
148,484.58027278178923,382.9702862681388,233.8190564183226,146.6951629034066,75.99885491412014
149,280.3844759890442,457.9531502773299,211.6336124808053,180.17480019932466,111.30008781249259
151,407.343252410668,359.09745263393444,171.454951906134,110.11266683666739,125.12325991401806
152,1698.7070727208181,1038.205727442489,367.9088317987954,168.5598443988799,101.68217917412248
153,2555.9183562251,996.1102115454083,645.2688469766956,285.25029941056613,92.11048196549996
154,2753.1697616046886,1315.142203490419,380.6913953363017,237.54498667244445,107.5233378350109
155,290.2446665270404,198.16741802780766,208.96029800836732,134.5778481602194,102.91800273461283
156,1247.322294726234,645.477972608819,375.6186550827754,118.92959350265686,81.97109224608089
157,478.6285956082122,332.9406570609494,188.09112447726437,137.4849932242471,63.19743677827179
158,479.57588732955196,178.08538519456772,107.77314965253125,158.4740238690347,101.28840288269164
159,405.5932361551841,240.97381144899774,141.47996632966002,139.2244924625593,97.20201221772447
160,298.8647623618051,424.62836410555155,206.76735813719228,156.41598001451453,130.39733734950826
161,1009.834589784851,779.085505511988,442.6841083964826,162.97152510705013,107.34806148359407
162,1652.3097820008147,1113.8849921379028,443.66869356554696,172.223081483269,89.3813247762913
163,3171.6875624343525,1477.0908337308158,462.3044011122066,158.89533703155396,121.06184040114526
164,520.6317874611085,226.59571039776864,135.11415273140636,154.5559456320767,174.24882529093242
165,504.68710908653287,379.342628121278,176.8256303537011,112.73489599835341,105.2376777939464
167,960.4467654920445,452.2803938877643,196.97961185337522,169.423680297252,112.37499851980323
168,1673.9381458205396,645.1793899621014,537.1513074206747,210.76129997247065,126.801251643846
169,340.142722142441,246.74991431408984,217.45593360197614,143.01824102404,135.8431741194622
170,1527.0581825333243,923.1943554685255,457.0953785620225,157.40179709795686,133.44271298153825
171,354.01042655222324,419.3919931892382,238.41939659394333,163.0044441394026,136.20808649878546
172,471.1433557963916,366.9294326781745,232.511069829541,169.4776613169772,115.55527149545516
173,584.5065816289448,368.6549890999708,234.28234170754973,165.52253621298138,96.91858486306671
174,293.957761959519,320.08594353328346,208.5998825894888,194.58318193093132,140.6880080664461
175,1279.691517411508,744.6592432832641,327.5664331727565,159.5874538032357,133.5214423238512
176,622.7707629743448,479.74718058150177,242.42116739636108,168.2946333291464,118.8611802759231
177,518.6402461064768,356.976150257129,304.8362434352468,179.38241122487494,117.21376043241423
178,837.2078013934365,626.8266407969502,430.4465647749515,144.1044628042817,137.27043917234394
179,287.7836120788381,294.0255550436297,219.3993171089093,126.33844819566484,94.90702979843229
180,267.0336233205168,266.22362045010937,228.01177350350798,135.79959944803588,115.86946562888511
