,Delta,Theta,Alpha,Beta,Gamma
0,359.5372799139625,350.2547468682116,204.2983302394579,124.54527040268549,108.4142162606339
1,460.40987813278895,261.17142611467483,142.93185364198717,114.63905016430554,160.34452470585444
2,273.79757997938293,223.71715427909095,171.7879734308695,110.25315820397205,169.18411063356206
3,666.3882251035234,354.6497099544207,126.83305136644833,104.11098209922217,136.90844204069867
4,1009.8472260644054,317.97240799568624,150.48663697118764,135.1984293638819,160.2044535411793
5,649.2505167212594,334.49355826152004,162.47465118992596,160.89993180026354,115.11549307219443
6,1110.7739605249471,330.3819216644103,308.411892894438,141.51848303127926,151.2972597863108
7,1176.112995270049,428.2532746340782,279.8272567349499,127.30792142310365,133.1300464392526
8,1115.7180596068172,333.7424710909223,244.32973852299125,166.0527283910739,108.9818646473485
9,467.5509796896238,456.8887300573806,195.0260881817909,116.4649652100128,78.95944807638526
10,478.39566191841095,336.2636190785852,160.39933471738044,121.82990381307239,86.30471862291498
11,177.74765870681645,121.51582470633453,139.3847803751002,135.38568703694315,115.39461395726477
12,283.6897215838379,176.45299969638975,151.22763619365023,130.45570332789967,103.97442387518333
13,270.38549472185275,151.89310611820707,125.36649148138049,107.8227041772138,100.49271498511698
14,450.7626291687572,200.37359960665202,107.66452685683267,125.80284675555689,114.64817133602621
15,580.0113021430751,308.50791943174835,197.11194216782033,115.62834387688838,112.5287390294817
16,302.4242266484482,171.5747543865291,182.66040056021743,113.40512079755963,114.35720386631502
17,996.6205300426512,550.1671214534065,212.322584897319,128.84363971900592,114.12431681063563
18,288.4303711254306,192.3326047933131,176.84821719606842,156.37014354556723,108.14309831902045
19,199.9949388959916,216.74408689899846,185.53713512385127,108.33728080502883,120.47359047913066
20,434.28536097290873,209.65061940765094,97.90813607737805,124.17163303671498,125.24873073855002
21,200.63834716762,135.9717928579729,192.10097494936159,110.27121971436767,131.14936592511776
22,217.8168650740372,191.9088606020224,133.14861449658375,106.5770348506728,133.10811639360983
23,380.08448703758927,394.200325070715,251.79933615766186,151.53611033684493,148.4641306590907
24,410.00381531037954,189.02216290322878,114.28678086114935,105.0492555958908,117.6812233603534
25,392.81026788358855,286.7695585822329,118.53513548818164,137.604039834929,165.46970143485584
26,262.1084596033285,153.71068979771204,113.68540640051279,97.94211784648037,110.10639824307277
27,380.93381211956176,278.4141479499343,165.47030568812107,99.60817361996287,120.64176152742024
28,365.1628340876864,446.51554038134907,277.1559336268324,149.98837725732346,117.82081627415258
