,Delta,Theta,Alpha,Beta,Gamma
160,1142.2868490328838,706.9706837439896,481.7368413956095,139.39525662101124,147.32547892180753
161,444.09134487562886,308.9465561647062,317.7309843015063,156.41683931951033,155.95843373834535
162,482.6643181683828,220.63636968667606,196.63337407422034,158.0048781745414,150.23500880246618
163,519.9748847731263,137.51022276608288,97.64865495642115,110.56724896877708,146.97455792338963
164,788.937316652674,570.4162011152534,168.87441143841224,123.8663126875282,162.9078067006165
165,339.71799712125926,223.82431299020013,158.23226176282608,123.64770469658232,133.96903669176402
166,148.60723987753778,122.00508531802522,149.60913266829374,122.83962471791811,139.8218319539678
167,751.9000557801268,538.3086139951727,214.81628289417708,168.90353001531895,155.3097958152048
168,534.2691574339268,241.74527851138487,78.59261365825269,152.10746787952195,145.86796471817675
169,592.5573394361435,265.0767567862459,164.46362817220864,163.73360773714276,131.1164708002102
170,418.0752863354661,219.6478913941694,206.59461727467746,136.35722273512775,161.42181923938648
171,1172.245631882831,605.733915814525,338.97070269949444,162.81444065674137,154.77042686830652
172,513.9716083890609,313.1103635385115,207.64376144915636,136.25696328150528,144.19138344348366
173,484.49109845665515,365.6035824464608,183.55592377843277,151.69556271997504,151.68503532093135
174,385.86913035856696,261.304488288822,246.97435752808028,150.91871433195044,153.8832442507672
175,470.94764853468257,169.1698406831535,191.0953166015369,132.65904096413618,112.83391776722152
176,788.9082052134697,385.88965292010687,214.53125196678374,156.06938975479892,165.76160550248048
177,1080.7766815503524,807.3947185880426,265.2791847135465,186.37000232657002,147.43612882174585
178,479.7309978824011,266.5811523749492,192.05044841611897,139.07696145961512,171.61377483729703
179,306.5436256891178,140.13916267679147,177.90161179066143,169.19993798892884,143.0393687864874
180,753.5205839755783,464.9382077567549,295.1091546997751,165.6268577983903,106.73404099891066
