,Delta,Theta,Alpha,Beta,Gamma
154,638.0004662396797,573.7157742986838,396.82612768821673,139.37040341426558,126.0398193875591
155,1336.3202180754492,879.3254769445344,205.09638158401563,146.59785232321747,120.37933479284692
156,524.3891016525232,346.8762891980162,222.51467870965945,140.806818194485,182.6052887572653
157,1621.6715106476213,564.6554900177321,218.47092247080823,130.9301543185392,123.63617135445006
158,248.98657583493107,365.44077853772507,167.0513053841698,161.22434330809634,143.27382581474762
159,438.44132059359015,210.9909025334611,219.990904216556,137.73391936407538,137.18606293249906
160,255.12856977167002,221.81031720550936,207.0560038181039,128.94827591176204,130.38600023260702
161,1057.519147578976,823.963433016175,388.29374839596557,148.05157220495624,83.55558729849702
162,867.9502749439744,587.3379276089851,255.81066518749267,159.47401057900942,110.0128570046246
163,212.1845713353423,203.9848061524314,182.2645850444701,139.60138295642915,100.37344595117531
164,163.7962080226427,151.90635531769937,169.56297674416024,161.1698619630397,110.74259000268621
165,1036.1887364139334,802.7560890171761,377.08708970948067,143.93639033870045,123.57823598074395
166,642.468870629009,221.742750704069,137.42179898733067,117.48775065242363,130.70172786426735
167,404.44330116054414,239.83359012851164,252.98655874000428,128.9948843334684,154.8398638886959
168,1154.0918192327454,681.1628224786282,256.8133550899954,137.99147478530588,163.97540621056197
169,362.89253698279543,281.53408626833084,233.8863040872141,103.32629022029467,142.46173716600697
170,524.789062283717,242.45794723298664,154.28004654489476,145.20223997233043,128.25910481442227
171,234.34350510991942,216.43523592643896,194.7517833910245,96.25953789584207,134.27220964849792
172,1065.4316456074812,846.5770607461027,324.4553991682493,118.3476881828863,127.52500331857281
173,299.6086978955657,325.198188475922,213.31348086009945,131.66207396751412,127.38187184436693
174,748.7768838173106,298.99700735379264,233.19771562484956,164.50208400306363,122.18088116775922
175,231.50388664245537,242.5012757949399,157.45297211779615,144.90886401240607,121.01843051979947
176,1651.5775056555021,1204.3594972451579,536.8930086815122,201.555338748748,138.9341698771774
177,1355.2541099896744,1028.3909745246963,441.33923984177636,151.768185470092,94.17958946251156
178,205.20520782708007,136.52607088008406,147.4516502809921,129.48714490572925,76.39897244370937
179,298.7268262722971,255.33498131745696,120.51218587429886,145.37959984586814,82.58133128000412
180,222.3083800557609,198.14248965317552,174.94257635471496,147.95759340973717,90.89175343912954
180,222.3083800557609,198.14248965317552,174.94257635471496,147.95759340973717,90.89175343912954
