,Delta,Theta,Alpha,Beta,Gamma
1,1857.357077771635,768.5509311568492,384.876873735377,500.9707136809516,367.04075822814576
2,1785.201144626632,1186.9604275054317,478.9912904896417,460.12989141338113,319.8776832593765
3,630.7831933914027,444.1873922282865,454.41625518990605,436.38114446704697,347.32078589063406
4,1326.3754045323255,1333.0342654640735,462.4435568439043,485.45057255822564,446.09989716743917
5,926.5174776115705,580.7486002568146,638.1319169915798,453.88999693129534,418.0992921756035
6,1255.629958738088,346.98563343615245,542.6500733545292,417.5897546547371,429.97864472704566
7,687.4489165747362,780.5372921407101,603.0526808390412,445.5989251577459,419.7459697602372
8,1588.9413824066885,1284.0816467696018,790.3334818688361,517.6578216797651,366.90583552702606
9,1400.9914833949053,556.304123484815,394.38008233174753,398.86994938894514,402.0352315181426
10,884.4439531258555,938.2290708145545,395.1679492336216,575.3397474207817,431.99927286279865
11,1421.1992133627039,900.328283790515,678.9097651432992,523.8799589207108,337.7822459457659
12,971.9321704759471,713.5157206900573,639.168114918791,466.92015050653765,464.0237512717714
13,1387.6384057236596,1180.322131978925,764.7621196856246,564.1086850454908,439.34150503495516
14,1485.2787258678607,1628.5609825907475,851.8887471183267,533.6595214802464,376.07652968800073
15,2198.6399825072745,1448.0085405265622,894.4299074581247,488.96704204800506,409.50908291013155
16,4499.17563826411,1720.2033285037191,896.2432366611531,661.9044580099661,375.68238204760337
17,4811.462988097303,2801.848500569599,766.8352721029717,577.0986005907159,511.8273849609792
18,3800.0189144693154,1224.935169130284,872.8536904042912,635.5227676660319,400.30205164505355
19,2459.643753542866,679.2547205187186,847.7644951340826,435.08457987414516,422.07960156794184
20,4342.746895632439,1508.1538875550198,1171.3458166075998,745.8661786640045,367.2782389751445
21,2457.8409818922464,1103.1256210688784,338.65166300845203,486.96949593490945,342.1984003023759
22,1556.6992816285292,708.932863933614,546.0330098139327,436.9745965196702,436.12742812432725
23,2937.28622131904,1575.1398984334878,651.591335802974,435.42083413850867,342.5289707619209
24,2672.568519220178,1286.8879988936937,762.5145236814235,404.91126972861,363.92813241600413
25,1727.0860354947263,1718.0967886051617,1023.3638601037999,409.1953395286535,404.87094841336136
