,Delta,Theta,Alpha,Beta,Gamma
73,1359.3518585040708,510.4932506040976,228.81471518319185,138.24349676271564,114.24156015381531
74,238.50924073292524,151.6713512731598,218.19984031736098,128.77499956563756,93.87144801016463
75,333.24501339202703,232.5083774184568,167.48975405013502,140.6553061626525,116.3237313261271
76,822.0159636445178,388.2025000051573,276.1933892565747,155.14262644034028,136.68612472033283
77,518.1674351834222,472.52554630187143,221.26201182058043,144.28408456126263,133.95173454485413
78,658.9223417483895,521.6438923473979,110.84937742484576,136.9791672788177,156.94860308410932
79,514.7589219818362,481.8311432621431,237.53406327552707,127.84739746346696,143.44586843500468
80,548.2550934020438,500.3421734871301,356.5359801324422,174.61642171935839,133.59246553421653
81,754.2884625070371,638.4882875491927,334.2929230315225,128.86441254800238,121.21997250337316
82,443.6712278202396,249.26160116875144,146.27012730281643,132.1086028677954,145.41920259150595
83,939.8472150561197,280.2266215121045,170.06292743053928,141.7461396457936,121.41019119058994
84,651.2460606160867,356.393968303001,263.7021860346488,114.52770697923737,118.24166609173767
85,413.072002308093,318.1920779774007,293.69102535092037,152.87365800213965,114.45223391763182
86,345.52842419769956,243.2445357381338,184.1278370248978,120.16476866625594,122.51880678282322
87,563.9448288241784,687.1200026300737,398.74610179298026,175.68935466289082,147.5348469151379
88,644.8555907014737,408.27430649722555,309.1461791642012,129.27376925320024,106.14833290547156
89,204.074593250605,192.77647731725733,182.92507802048823,155.3478469961206,125.76904756131682
90,899.523231940239,712.4645633574064,403.90647060913153,207.53841329496828,145.3183836221894
91,502.1455736463009,222.4351721810088,241.1787602198774,138.49710428717717,127.05244070918488
92,248.2016835503976,253.42890132983342,109.44144109080803,150.88987080666553,147.38660578284913
93,249.95482159225116,260.9793080531285,213.8103291617771,138.6848808126877,137.36216352292794
94,1041.846106268216,678.2757842593971,242.91852764404393,140.23342015845205,126.49382281870203
95,771.9897242241013,554.881907070248,301.74583256585476,125.33560499347536,150.52055611323652
96,327.2616567770119,293.8138162923709,132.35998747827423,114.33730838119583,139.94632786490146
97,309.20165767140037,319.5406339975323,160.4505925264676,142.9431458445657,145.7761490804897
98,633.0219152145571,374.2547935116353,241.2366276612911,179.43072518573226,162.55827399898703
99,1748.2495948798153,945.0559402092771,192.81513376650935,136.74323456277426,135.1549250501846
100,471.99218053286967,312.49705111019733,177.14389452203673,133.64980398302797,130.6909658716734
101,190.45060410941,341.3057842331888,235.69970663287032,121.41447235407388,160.62619887958274
102,434.82344110824664,267.3993374562942,177.27465192499045,145.35553955353643,129.41605608120494
103,269.4440516629164,155.44829621414453,105.9048294063326,146.2920807014655,155.81842582701398
104,863.2256430338683,643.8617922650367,317.52527527004986,130.55280233652286,122.52298993942827
105,638.9943289838741,583.1237743240515,249.57824274582032,117.196205817835,124.79572161883668
106,362.6093655856856,154.89769026685408,172.18411619476015,175.4656167188486,143.90728375224734
107,716.0000061769015,525.5075873142216,250.62497939257915,134.7287911519423,139.27224085596495
108,243.15213547414353,268.48382647103824,185.69719733243656,137.57534787825463,132.87049394483296
109,1278.7324253044458,868.3979148626619,243.9502799235519,212.35039915767467,102.11322091613772
110,293.4275850484266,126.82484870905168,144.61434073492256,148.6636905209053,146.49550358333408
111,345.73580793418535,164.75400919915086,190.62017768953314,117.37604229412909,138.85435281703005
112,656.8031944774176,314.3657691176858,264.83407941932654,128.97474531501263,147.26261255833862
113,851.4106169059946,584.8383622515295,313.42456107367866,145.79265131472428,133.98385025095305
114,370.2829851176615,253.25594843464523,234.00382622533198,132.04297634231887,137.77074696174319
115,832.772509576024,427.1123576024206,244.61883298329448,129.1017228186584,136.22825432970137
116,488.5622407848418,324.6684205515013,215.43160354689334,165.79634225081304,158.92601922502584
117,781.8485897785218,544.234179537567,120.86682222011964,123.69381855941657,167.1100721584886
118,326.2187321576847,285.0498907271833,166.581275795707,145.3419911369592,118.61382199139136
119,971.3568574303868,679.0925745482524,354.69339210146325,122.83269328876663,124.52645218007247
120,336.0111289646107,231.479602213829,191.86560675910837,160.935133187537,178.23843058391668
121,287.82103113593666,202.76133285625582,122.73642595533974,139.05700975460917,164.20184538567133
122,347.0223927258895,246.34587830371152,219.93640324074937,138.95417778947345,131.46248188086565
123,325.38364168973123,163.35515584083151,214.34754683268716,148.25337160520385,124.31164454756359
124,188.44002102921482,212.6144411900343,207.8530520313794,153.5676892319536,154.33392234446845
125,1048.5850067022154,549.3813222391622,253.57971952277938,164.77256684035368,175.74762136520752
126,496.9897028066173,212.2858377215851,158.90602448312265,143.55585135191285,141.047309615877
127,557.1997685152677,220.59927201401925,154.46328740618355,127.02766556182468,153.3143331964095
128,549.5568357292635,216.01534041673457,183.15206181386503,142.66235583485314,177.10767130440843
129,267.3865152003162,204.21665564981117,207.63932156125279,142.85821461402895,140.39645553249613
130,1633.4604099110065,979.5819542666347,428.8415035264301,147.1398771468893,120.09711163313102
131,353.98530507216645,250.15748170062474,178.5932735511314,141.52890674897037,107.1429157762918
132,435.28153651738916,243.99124707481988,202.06475100093434,159.30186989759008,119.65033953170142
133,936.3935245767602,711.6009693939199,352.1861966671379,163.63075103329678,120.95951557937391
134,379.6387109859429,361.3437326520119,278.551752252758,169.54973852785773,156.90539022038934
135,686.3706907641126,686.7549349886933,323.8780642770944,168.9790702149519,130.78054214212958
136,1379.8318972156883,928.237047040715,407.5358109610273,163.7915823105876,146.6726260592729
137,241.0166629585305,268.5275154126213,179.0658305442599,113.60775237103094,178.8476916305873
138,279.8319094068225,206.73429395337968,175.33889569374247,148.36167343233197,165.9477733973806
139,480.7344176663204,342.4832369438807,145.3965237548684,145.35123382448594,131.99519995641623
140,472.89825638623677,287.1883195221859,272.52225891743325,157.14430661372344,177.08890707505313
141,578.0131506883412,263.32716592663417,242.5182333809443,124.48659644208118,139.62223383384378
142,1284.1349444875698,849.2830155570913,245.74037246130393,131.0667427368097,115.20173132116271
143,353.6352467600409,272.7869404418342,118.53800803147172,137.66647429685997,128.42146215770754
144,282.336390509932,187.99897238838335,213.5975411438746,140.6010406713403,142.97681466724578
145,621.8922870661228,560.1428648951805,291.60029315640224,125.41984126599591,104.86772919169466
146,1187.307967682509,758.9213136204727,221.01037769358283,124.99639387297987,169.90939979249265
147,464.45528113111243,355.73304661501845,257.6558877141393,135.07673470413542,132.31344588572313
148,307.5717551417949,222.40861173407998,254.00082378118887,176.9517507320173,130.33285526567477
149,1178.230963960119,606.1972712717259,315.47160626818385,137.28079917231608,132.5825616447916
150,988.2979605176411,511.1246006824732,153.16483555805843,130.3661593324508,128.0130512903152
151,281.03003782868586,187.0493647356638,210.59295709063653,131.11589042292334,141.23909923147414
152,364.4417590498061,232.1932831760543,137.2645195111977,130.58282893967316,173.16187282440063
153,1038.7461374817872,407.03897969703314,190.26825388061883,157.57276823900875,119.57108524525327
154,407.20045722099695,233.11166889966654,196.0096790458327,152.09870529340387,113.65894246695271
155,292.8370857637823,238.61701611520544,168.50198318605078,144.46547010060334,98.57935791229684
156,474.87086613559893,462.39618091108593,258.3447898001258,175.33924210319296,137.78036457249272
157,695.4328168982628,430.214675582341,221.00075099323462,153.00158045545444,133.35565495243387
158,470.19355507395125,265.0465848022482,303.3880076852322,133.146943578139,92.25750956620578
159,998.2449454538396,666.4941158064498,221.91291888872487,170.180735643292,168.18072645655292
160,272.6466790760345,156.32371151402253,164.61956576158994,123.40039557706936,150.34625993505367
161,115.6722334059955,193.21023376920004,139.09192686352893,136.12616063912535,145.88911369226645
162,1063.447324408773,980.7300268718664,441.62621917757895,185.86875060864756,123.42168171666347
163,402.1588473811929,252.35452012553552,188.6416160978434,167.22248567563224,126.62028321720177
164,305.42358852482073,240.58521694747492,183.2792015170005,145.08387673197817,137.86864279924495
165,656.0950667440316,489.887285819987,247.41000220148902,158.09986149484544,121.1028542681695
166,1034.4714476180939,878.7268462384664,486.6113963491222,172.0116675228791,151.91737318314014
167,743.5326373802598,380.18098717479586,250.14351950066688,194.31659686787236,126.00897910668824
168,774.8951928640683,465.3848572154464,211.8672204860555,121.5027420602227,103.13325824252259
169,257.0305425991413,155.0337365044139,83.85046241067418,132.8555596628901,112.54358702188628
170,241.64043724131514,239.8078908036946,189.1689392214115,145.96376258933972,164.12407181830204
171,391.5005275499144,194.2581080541567,179.581494261501,146.906247467109,110.4842907257191
172,735.7638100948667,648.1883714010793,328.67218232798234,124.38199093729239,116.4267642426793
173,371.15522476091905,172.20507675105873,190.99467927572934,121.10245498552852,127.54111049934048
174,749.8903236062133,517.6872617500895,321.7445995490027,181.71240783326041,151.10594844665397
175,1061.208709216924,650.0013031043245,344.1240808536365,128.04409468038403,103.8461660218288
176,483.51339970315695,272.3326688350767,176.62819371090072,158.11632288131761,140.5063634721832
177,560.0019256932824,467.27071128446835,292.0313921972172,180.33048762005026,124.16834099363876
178,199.23176230951054,183.64839586142745,188.84637089012784,131.97338433620288,128.07487039876472
179,276.60958859960454,131.55262248208248,119.3706381084507,135.14248656416834,111.02750646966493
180,295.1049075032195,441.6395862248719,329.21741461644194,155.17871587714916,134.640871063325
