,Delta,Theta,Alpha,Beta,Gamma
113,383.5521636682546,263.2229776399297,168.24719500054397,190.48056027962147,135.68534944954735
114,404.1308113843899,468.6110845950563,415.56254520036265,179.41947620855234,150.3237152164554
115,519.5038724701818,525.0919616762446,253.99964735007143,177.6735513173452,141.61788410847294
116,1189.42047096109,645.445447577935,388.54104202091514,161.45289558662785,168.3425676265893
117,540.1972417354074,614.2653649865355,399.32805177650124,173.94565103844047,159.32410475496232
118,566.3558681069127,431.20532401986566,157.61794655240482,155.8609849258013,137.63068992236154
119,280.91313673219804,243.4808496241355,113.3357182270382,126.53569065402752,166.08238502358017
120,264.7213098856052,176.02342317361914,164.20244997031787,157.6335248487331,160.3741222846452
121,573.5178408053968,336.60172085965144,223.35577756526968,159.15881317931184,120.13288110078659
122,185.34426274682522,163.78268760526407,219.1466005400959,177.2705354131149,130.31377567747433
123,316.1624124214001,176.39283507262124,203.35318847408553,167.76598725503317,111.29663857972312
124,339.9327942619267,195.71416697369384,117.24846635077014,138.6493475190997,129.38549712629316
125,2285.6647037793073,1513.8606957874363,568.4855472499479,346.59293336907996,110.02882816031007
126,696.6031107951077,244.72734010661347,211.0114000773794,228.24171781464673,137.7126758889033
127,217.77850162421063,288.3340966363102,185.44705670853813,146.42990640247103,113.03753188952331
128,343.87914836228015,250.98074596037623,212.41167592340554,201.19766639543127,139.4924045879575
129,440.53324730366205,222.24477483459617,116.85908450441204,183.74741031099174,119.76095988772902
130,8472.034441352005,1898.866396592269,543.8868609643016,499.5184956106037,351.5407631758564
131,272.05226848001814,279.26400044030424,225.53504821553844,186.43758882846245,189.87977531877732
132,532.8631807018619,297.9074770860749,173.65090986092468,149.2527307261605,208.4137370357887
133,361.2403911796727,213.79362902272857,209.10850926528946,173.7789536559323,212.10063896310777
134,447.1639127950237,189.47753189602736,183.0734470925767,194.6394305151163,201.76729061303186
135,731.9097736729719,533.4540352232068,218.01171666881731,208.2987178843342,199.41560417577125
136,542.505165168601,301.6691314717817,302.4013467724924,216.82113688342898,319.20282554329964
137,904.1804299339876,534.7390856416012,430.68457741957826,333.6344672058567,311.15411218707175
138,518.1915639425838,443.7779219526139,290.87582526917276,241.04488024940886,306.14529020590464
139,1023.1422042505324,360.1790769514945,199.60454828885273,207.89876289256964,129.968022164214
140,421.5003028502166,334.10912949304935,201.16392045884757,165.0584612434491,100.164354952319
141,333.0965018637362,358.3131874674494,227.8595255066829,172.86657959433165,149.02076446015099
142,267.3265019483225,306.8145953244774,169.14668045186332,190.86273734734553,166.54970464498442
143,238.4276485672662,305.32721726664056,236.29411666492734,131.5246931386976,172.03970550813756
144,509.29226560829807,314.5208959634899,163.90507287288983,165.16784363232566,205.21101046836412
145,269.7127775181522,173.59962625674743,172.1632871603181,198.7333415200704,168.10698408879296
146,205.0692424160165,168.2613741080504,195.1871461090152,158.3511309712139,146.09262741288546
147,348.3567295228015,259.88854182898,165.55652679085787,157.81011574036918,125.86898766439039
148,310.0306701464353,226.88709140599317,162.80208005663297,178.87932421676393,155.6744619238197
149,490.62925974462325,276.9189808662308,113.758156910942,163.66297150469836,156.43475487504878
150,604.2817102594761,544.8242556291696,228.95578315790627,176.3719389381374,159.9325732307833
151,1707.8700129761921,703.1035357802605,500.9958515995928,302.4933520843397,177.75064555286275
152,212.040728361533,272.22050444198766,180.13241480748488,153.15586486540641,137.65217388969455
153,314.1488907351201,289.6148527554407,252.8081868175297,165.62277227848435,135.86983807886674
154,304.4612559608888,256.5763350274513,123.94793429636897,226.7330207647797,174.8504074848001
155,208.09378667967363,174.52055260187666,117.02018156266361,169.4632094193347,143.40534990654143
156,257.20032220889647,282.2072428807425,170.48429008243315,143.30742083885016,117.64615432498778
157,345.5600266219419,168.7045526171797,181.6915711633938,162.72807026087764,125.91197822876639
158,399.58622581408997,300.97622355636753,187.15689540195064,193.71473561305683,112.63443991893254
159,248.5728721531603,215.150491648391,139.96509354761727,178.2098271729867,151.7262746172828
160,357.6533745528488,198.25130245703622,125.80610135060697,165.9239565800533,120.43656529600123
161,320.6703536983756,207.51936426382832,78.7453729066955,162.17342688524124,140.07038253455377
162,278.5173789636418,260.56414200338406,149.70370857926943,175.67194558997036,138.3410711141609
163,264.13808393519355,184.63999370999835,203.1545934734354,145.71378940083625,89.56823465513432
164,198.14708768171496,207.7989676593501,242.7338149234234,157.60729444200666,173.57502759349418
165,581.9080584194746,410.2811315759541,407.5332273487944,231.72451379123092,194.50656401843426
166,510.32120019592475,360.03989849516097,169.10091937933072,237.3252120589525,167.67625716534792
167,297.1720438797749,173.23365888341152,166.41864480212266,161.34691313597887,166.52766621483931
168,325.35637317405,263.0778231418195,180.81243013837926,162.98925932500296,157.39452014282878
169,470.0401531728452,284.3962646693841,67.45001557403823,187.77951622933722,152.34272198342785
170,589.8376983472754,387.93969250843924,193.428314049025,245.93934198881973,184.36838444906783
171,264.120319121486,263.0193542695988,115.69458497491546,134.03652755240293,133.38210416770326
172,614.2402203838863,439.986027539732,295.47692721505246,213.82706672710287,218.03607580861825
173,715.3940778553497,300.8676153713192,177.41195445934346,182.6461328062594,220.2978940825159
174,543.0453742511141,340.0597281876721,178.83215761050084,185.68204707141612,252.5709309284745
175,2677.183744716262,1398.8636180189144,819.8696006584171,441.343099150979,257.4902974447797
176,2763.9730410210523,1185.5440241454567,748.237545146909,296.2025757759022,213.32512019882586
177,1094.0293954249828,944.793196899408,520.2340819089967,324.51359902150875,202.83073473272978
178,621.9065681016677,358.2887948521981,179.615227630625,180.92921375830105,254.25779223469715
179,1125.7872614490961,473.14877053474873,340.002122885452,203.15962384484976,205.79290319130874
180,1770.8129840044567,739.7966281416346,387.1257739261138,231.66298276058072,174.1249330487563
