,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
0,6480.46875,471.62478329399886,574.9687575238725,401.4191255791167,329.13845843398377,189.88935278417406,491.78343476938346,58.08596339437329,249.37832493678073,98.01094111833537,37.33297912409742,199.14727576825857,202.88687029564377,69.92074377293291,64.73156922432946,146.40850171093808,235.41183129710896,201.51648202719016,32.02290444276051,155.1823291311833,83.3923397566987,70.32300388282553,26.393316779978047,92.76951263840535,95.9582934397246,29.765225912675106,118.21266077003973,91.87700989394793,99.59014695515108,27.577435816206577,110.00224599723624,110.52590213609724,100.31901918795914,18.456381698590373,98.54399447132067,105.56618560438052,270.8750341540829,176.39026874299304,196.41509808038938,209.1554705941371,93.6308212920922,148.62841637085137,20.12285123273218,58.437708070388,117.13964647367753,40.28980813232482,88.27894883072285,135.87510525397778,50.95676954303926,41.05332114098535,80.32172664739007,87.8034278361495,9.23119543700905,96.52026144176995,46.591970786175224,69.62201688114985,78.38386934252539,76.52148642727929,35.1810709692381,44.031886487306146,57.97706115215392,66.88749049560542,103.05346999110361,21.286071087466883,86.26148534403848,30.160495090218294,135.17391675695765,54.294708454411136,78.18263501646395,90.58116879393425,101.10716902673748,55.06574204981481,48.62162842069114,62.626222319542435,47.12805931054224,33.81528776917035,78.75557663983649,76.01406796472693,53.29036744799695,11.962161009517576,39.79886963082215,50.03708844275824,24.386522647516472,34.066948221305985,88.80023527737515,32.52115141518007,42.81069169357431,13.576772214160666,26.046483445780236,59.743494105607496,29.903969484408748,39.90629884790655,35.73031067318335,25.437836903100138,51.503089581837536,57.56135815560202,43.14848451366566,24.43187637261947,34.25195310344889,6.720900502590697,44.959436644238544,9.114918733541643,18.25918895386216,28.356436370083742,6.775509196925272,24.819306369439904,23.37061691385229,7.405030709700294,10.759387146718607,32.17544781215767,12.198124349734632,21.128031585086603,10.59167588325986,13.272684308571943,41.970992445063864,5.874482320578475,10.24997676298138,2.2477596149934014,6.475272065480216,8.330042560977127,2.1332709771978857,7.247447201777914,14.219795440070747,10.613990414272454,15.977714959011873,9.959773177788747,7.202426039873379,14.09598216313495,16.6015625
1,6351.07421875,1523.492948586375,201.57876370521018,215.39167320572832,329.1416464408626,948.0057536751848,119.60790800993509,307.40862131259286,244.05288336264056,792.043901827082,60.83727309134559,124.57791321807692,383.1306069958178,104.6547079002278,294.8650089488301,165.65379846612015,249.77658006224183,44.079883213945855,117.3975651092897,121.64950693260351,126.81168668727857,89.08666666614303,44.08223864192258,165.704561933899,39.83882427307056,334.8045865907538,58.51405637619807,210.67855768507178,70.14073987306493,70.22358322986354,123.75507823585767,83.07542645936385,152.1246692531628,42.40706602240809,203.4486890114487,111.72933822098935,100.54459832032767,176.74577443460834,84.17234215478456,41.570128108507745,124.0756653801585,103.7851970318861,90.71289363112012,84.34337352657424,34.85750552660473,57.5726428583748,243.64155827110912,136.53835575541055,116.96511716324328,15.658114501834984,4.266871039929955,96.92791324381491,95.56290977130782,49.31970358055853,134.56626847539894,87.53192762038537,156.05130686389452,67.40097031031581,42.999805328644214,69.75411858921464,41.05245823155622,88.6900805143079,64.60467416971892,76.98264644438255,93.4149796001492,48.01943039937077,128.26607792687764,81.18725859013196,62.99271104927996,175.1077684007346,89.24719910517943,85.7537404054142,79.30097168028854,11.444849827178144,37.132776143595684,88.38681852502347,26.310358816314118,31.87277319299861,62.85166469700507,56.290931646874355,26.2016851050513,43.2065063540384,49.98710711919641,49.12273810893191,48.75310917048237,44.73102383689889,56.287270364722815,19.720230092829564,104.49209000605444,14.517859038684662,39.15106449959602,62.3852571033633,38.112563290935476,40.336859977554326,34.91156030995523,27.553376176096364,12.598918215923469,61.99855469353044,13.161315925201352,38.38888546905084,25.293783364983423,33.62385883572454,23.291789193426332,16.31184473762249,5.774604354492302,10.094069568208873,18.52780539271192,28.47261926154116,20.305584406697193,8.981518497992367,20.67846165793929,12.57519618252781,27.49691858383026,31.256868404276386,27.55916272209042,16.860787450506148,20.740768966391176,7.3952638252022105,21.923997024166404,19.579264592455246,18.088844244220226,29.079521026146946,12.471560761947655,20.220709798898497,16.828563691020314,14.081713284800607,14.31303001114284,14.323411202229538,11.23046875
2,5770.01953125,616.2687482063247,3354.2969689801193,554.6715853754935,2760.3896580146215,602.4993990846801,1991.5975492234168,691.1643411628274,1147.2527972342878,582.4737491289634,188.35674693482218,336.1549926797598,56.454626448413364,128.1388250567911,132.93799078365282,110.51770153141297,296.2666641902486,175.31502837344107,257.4961900692225,140.7708539189568,85.71099193379587,152.60006165032036,80.27657157370915,203.84296875422254,247.28075102641282,98.96852351044355,55.772109571947844,128.91809318002151,62.891881659207314,74.31922822590116,188.82524316182588,123.65766404482541,82.63613071744456,152.8428010634802,221.77554600623952,74.14904478304354,8.660441485552242,63.39452443879488,234.20022899694513,112.5983318414447,72.66503937708491,79.49243420844529,29.989912195425035,41.95407573741699,90.7645099073001,31.98819066816995,91.3636197069725,166.6609833131445,111.25186937863043,85.67484112089656,62.65171840444613,120.40885892588211,134.56178071714487,60.250165543205284,35.501312716704945,113.20993090783246,70.16983153277529,86.73996255802206,85.67630154116564,127.3282214186639,116.53037286663339,72.67944165774273,65.56855816310912,94.66523581347764,49.35506683898487,100.8795462877022,107.87962885292927,83.64993697911926,65.96381715221938,171.53380898906155,78.4451138261383,113.74039218594667,32.11367097918801,52.50341753426791,39.86136422901689,62.3159723570055,69.6235915315904,181.8651526225215,41.21096190447951,73.65946391218085,32.61786237270173,65.18146733222878,9.338995066417981,40.73914468216831,15.870034900131301,5.807748149967469,46.46624139842487,36.54286590983072,45.81432941616346,34.13584396205342,66.23106127068802,83.2096919703923,64.54218388652502,56.32479198544631,34.265003571056305,31.610148801008133,47.70242930524274,16.851360733245148,7.783012336381652,21.24492842656795,38.53896272495245,15.338258793529441,20.38168897296531,12.62176987606352,16.766339777335208,24.363006724443686,30.32072030763074,26.05209718904823,18.27107886737762,16.498450027001017,6.832352005824567,23.78510084751419,15.114596059018915,16.311575690806695,8.787664433035228,8.012273482347963,14.003156946750586,15.24349827821789,20.31390462070783,17.14592810991821,15.471520794936648,17.390624971079397,7.047780439559176,16.33257678941331,6.6300708960528505,8.439092924245218,19.434523291475053,24.590238771509956,16.11328125
3,8425.29296875,963.4434627145476,2643.543197124737,1232.3345127754073,1460.4049154574957,1455.3373124924785,213.4895804768004,661.6312949269686,540.0582003518285,447.1384724948982,134.65221803321936,149.6696383280337,202.36625761157148,217.06251020930407,378.1416011549893,84.06686669103043,268.70824875541325,182.82651622966918,84.81345077825856,188.04053198442227,162.67240772480937,186.52809010344848,121.45087368550973,29.966036878760153,281.36238914542184,90.53552828736584,15.886194930539272,76.93954236120983,99.0062277824423,106.1388765223152,98.83907491276614,217.34568499499295,32.459479380106075,17.221471635586507,147.48561535321085,131.53022492955128,145.22987191900762,143.39710364400096,129.0326145321558,88.90762925085316,28.930276747464884,78.95087003802507,129.20478023830185,86.54833917755509,21.75294083322757,192.43362153157952,76.78123032903942,129.76246814874554,40.58812373914945,81.97806328864984,67.76607367271873,92.88279275224797,84.23942041670979,103.20056087656953,141.65876219734724,104.13014890253604,50.875487246824946,112.93661720088541,121.86073769596116,150.4048796175585,121.90618225729791,115.77321815061924,12.676720795337864,147.39142103621143,78.17533778699233,98.82270990980886,33.54239162414127,47.80553895799791,36.8351203366502,62.019578120812795,57.948843231864906,22.533264916308653,67.91804897721538,55.39945653257779,18.410880837765372,45.79825812642508,50.32741394993514,71.61804060748365,19.384545717241867,73.21491112426928,21.93824656694725,110.06442208313528,17.253848785415293,66.09055139857541,57.89475581684764,38.31912865638737,90.95825618518082,65.79235649744786,14.756174547536936,64.36043462324587,54.86168534220942,17.598770405359748,25.733869926807515,17.132550133781315,8.48480826387777,28.247882026791455,13.80037478202754,20.47434845256195,64.67837423024689,27.01966778048453,6.1310226738506595,49.76489097860463,32.8967995250203,19.103503497772742,10.420630578609742,10.157425989829541,32.23891697066268,27.760894155100292,27.00919943593469,37.746896411565245,29.851140034394856,17.848632220207094,30.686512802271753,29.282846812304516,21.231126581152374,15.33282510029519,18.06140676092066,21.626128972317193,16.269023358256348,14.570225087146222,25.952280214610433,25.168039305079798,30.271322143197253,15.501529674485198,14.791751786507511,14.633643435026704,20.288897707478633,20.542461731446828,23.92578125
4,6402.83203125,471.78886048763866,339.11046933660487,194.3803744137776,121.92148663693544,256.9957157050682,140.51907756768966,81.5432999494555,97.60804576252923,172.8316714106209,137.89288128690285,45.22157213484679,82.38993179429143,175.7343364158434,306.57968407393554,129.5249726937513,29.44414641662446,85.0514216676992,68.67662643517652,59.245275416489484,202.73890442036222,115.16328253835317,132.3158770172551,49.159936211201774,99.16663935601677,197.50034677783245,198.38466880025274,118.7041642188467,96.3104079095511,168.32871077475133,80.91611683569393,168.41933155169284,112.54595382908973,142.9080126384242,136.80194694530778,264.01042467220327,191.49356568330253,85.38519162093586,146.39761529803388,115.1860164889463,35.95856916866624,33.10956340937366,130.3745022592509,75.51649936434656,99.45989734370669,66.24968156725599,72.58811433459171,117.82162505082897,66.30950083455154,60.8958943961612,96.86730198212499,120.06421083814574,64.29564969121488,41.13246715011325,96.20111577563058,91.9635931449364,52.95572244387456,133.2120963755484,16.01190866169934,74.17372664194612,37.40261283552485,57.080848846035046,40.287910290895674,134.9139121778691,23.442585711245712,62.616896240025625,182.71453337182004,120.83955872934034,24.815573634834735,124.79806612261302,74.63463892761732,65.57852212513698,67.97982780757475,35.677049342825086,43.22393671705449,61.66783441546501,29.61655495154747,25.11632676917419,50.66379809039728,103.26327993532563,64.5230126703269,66.92835792168322,42.811479151352685,16.54463088762133,52.632266934617256,50.65451615786403,47.81359712024703,25.943575615888356,31.539800921686123,26.17415100784193,53.34660785822592,63.71154514304208,28.078538589527973,62.09964182760761,14.61503458251611,79.3144936095456,29.25804583670663,9.927520259443005,17.298348312807907,25.547568752091724,52.451708618060415,9.854498537013741,18.062916603941197,30.43632907646859,28.381854532489054,22.03911433240732,12.859647862391503,19.702434624376558,21.05809740820632,23.306205515366376,18.25749099654977,3.4297819650136825,5.343596539952543,4.21631987871809,5.014564478490029,16.693759326194524,23.03399814243429,9.576024427808965,15.9077951512638,17.420846561407043,17.96217436722892,8.381812827137198,9.114544813169504,9.76451552560438,3.4846782272649213,3.0488452489890823,5.4476622914040504,5.1485335932191285,1.46484375
5,5771.484375,530.4738520041286,1417.7318239213419,1349.4454619186179,1661.0270139820439,939.4533537008125,1009.199986349326,632.5541810673518,724.8891680245339,410.3228864318938,304.92041388088074,207.55687725166442,337.6085657436915,151.8517452010529,20.419537535358756,66.79224309301941,138.91717995036086,157.97823976392561,88.00900895188218,55.667175212825775,59.58918733938807,39.99594008607073,159.64930534534417,153.76513156425972,77.9636548222768,50.32795056590449,98.04920992776394,82.00579625356553,209.41715357970074,174.26022654866145,143.9865515625716,19.842113620032176,142.46179550743838,359.83084876055864,201.34403917740343,178.55644887311044,134.65751933323824,31.912068431954438,39.19703295882387,104.96315213979159,86.26962609563606,81.74821779845335,83.27173636592856,105.34346503380026,119.273682169143,106.50237722148346,82.2554954986375,94.19736994811153,153.05269467812332,56.03916859900015,64.10197842282103,36.300953158216856,110.39653722976543,133.65505560283006,86.8142069943333,31.714439907186048,21.313093849437323,90.42484212462887,43.00864487263496,158.88365887884902,94.37289464811565,48.117016206732586,61.41863220298176,37.95817609545381,82.18514674773822,46.27722395591884,43.25489815080481,4.057843577563617,32.9598756143424,70.65652694772061,20.29914812568387,36.842790311882545,28.46748500401482,79.0219107699234,115.65238192166782,81.04527975089658,83.5922678828457,73.61446154391605,14.527621119275748,31.483014211763862,86.81435835509134,69.25757935802102,10.40733576660018,59.41987795641788,111.35482491603068,42.812687125608484,51.71896298509833,16.92363981203213,28.49177676119647,42.14140425663579,93.31349351548135,46.26872555638549,33.492406429070854,25.09096250031206,38.74010223088799,15.696986416864608,35.82492956198276,26.87384315492886,36.34278956691,43.89219676710402,36.02473633349809,18.527975701479427,18.150911397982302,8.713793281508092,14.28190665485227,19.086849947675184,33.31996639943533,26.223245571581657,12.450541385636097,19.797877238000122,27.35008420084449,7.912122355623729,12.303711433237735,7.277686197331034,13.642543985105473,11.466498723211448,1.6107018150977195,10.805266436006105,2.9681775603748037,3.920701954945784,10.786578960659968,7.505499850325658,5.569162297928618,16.37687001498029,8.419125886855284,1.3904163352658898,6.87336747368254,8.184884148579904,4.8828125
6,6696.2890625,1911.6239377188772,2323.559271359691,1775.397641067609,2262.4717522435385,893.8380661582519,1550.4424636966646,830.9453191781955,565.6466799886482,278.88398769707095,500.9291665323759,214.4812717566657,252.53465251363318,355.7011592820924,294.2205906483581,169.37844807171896,176.19600964055164,130.02729512171578,326.78518332564016,110.46059573034177,207.27001205983345,47.24779252866177,149.64916813944072,337.4374770227448,283.0146527223923,129.62853802464113,91.43460483743611,138.5352921641919,140.6348680067436,212.60576538690745,79.60085475439455,108.44396927567257,148.24076332026232,234.1787138406333,133.38807177571658,201.2995482207498,58.341481805017146,31.64814622504669,95.70814433175073,171.83905186260142,114.37908152627807,81.68542588636994,73.28264636411414,78.327996178477,169.5588824779536,44.5163214592561,26.06472588692133,196.79528369025843,187.9794700219121,79.01785697663286,114.75497416642946,72.03885281071251,88.14473211540349,103.53921299542966,78.00974596593629,150.96566902412047,102.55181182741542,100.80703385723238,81.2717768416186,64.62640966962364,52.931762436904236,16.428031936557613,75.21422094235668,16.83763776939945,70.3125,82.404936590995,134.98770496279994,30.31100656838088,78.36567801528682,87.94937956456398,63.28785147115732,70.16154955928717,80.74287933919791,18.926145561842727,104.81605653267181,30.66321193752989,64.23647602359746,91.62610042725747,52.96595394391346,44.53370049826002,30.088344335286116,23.84230504132365,47.14084564124571,60.867011224366365,83.12509852552468,54.58598217483666,35.612468635846234,14.023169893848387,72.35832102929436,67.65850553062826,44.53819507699201,74.93283727437827,58.43339711202449,28.407348414134404,16.38933644800578,51.73997545729851,32.30345283903289,32.19846564321338,46.010933427988604,40.20437957779545,36.81208815510835,50.110210569139824,39.360720847766224,44.00090581978751,29.5503978987289,6.8410222796631786,73.13912316741248,27.009331735486327,59.31439517908859,34.73652347180758,20.023481402605782,32.98217895302135,16.42430509260212,25.19097495901387,37.279498986586894,36.788923944288996,21.903072335386636,11.029804342139025,21.8649943158423,20.515767646831335,33.68683452601874,26.93748224560635,25.141398965195943,19.23767396470578,28.900083067067996,23.679183695711757,22.826029690344573,28.234030815290737,22.4609375
7,8002.44140625,803.3330057220528,566.1446938532657,682.2047855050092,793.9923234562034,592.2462571101703,386.8531954622782,621.5083806025946,449.2390104452516,374.0230755518699,252.4100968704755,433.8690551645345,257.4693882380398,328.35031554300303,272.7179231578076,111.79647413073172,230.84256481775,238.04333012738857,251.8779049777277,50.37955371422149,129.15022307954447,48.97322873563898,97.81598401430783,126.81677253922201,133.47722016763942,84.55800209390172,252.6262947795286,147.08750700254387,263.85077973462995,242.51706182727668,137.95668238776847,175.32329677461246,73.18155162302973,111.10573840092694,103.14612067000073,196.69358525530095,155.8976901209837,200.4153161662452,144.28520767888946,145.0699976899739,123.50603058833259,170.9135212398977,89.7824192583998,104.86890472582664,83.85808798964237,116.27840318580087,111.4450528068074,84.66237171270515,49.69520080537177,156.20621186879748,79.59125318578515,57.09853565959121,97.20124873990673,56.69735949552341,205.61832129293953,68.63180207695059,78.9450580164381,138.55014211374007,19.003742990388886,21.76427860342218,210.92226365114917,77.25916573264442,135.6725887506529,68.33803736113204,188.87145423211757,6.057576809728393,59.286311123285095,79.91565234180418,94.66022448379954,42.679311136133464,49.73008317300005,72.34018352323604,40.131720483149124,136.9666642218324,98.00818431439569,31.42515920914634,44.40473202700317,86.77495176321685,17.58886662295065,114.2988445340806,23.218490543822856,28.2875615633032,59.1152411819835,13.596147612691972,42.72278671823797,60.13911201256668,50.68775349663539,51.511414920470614,80.27676120383208,59.78838617732519,44.39752704289141,49.96998520074104,63.510653240448185,35.803759785340425,53.18680352931197,69.44956356981983,31.35373735362301,30.02020458682785,53.48800379151676,13.279594118460844,71.91878388796418,48.619427381286926,59.51163056049495,34.750658074218755,32.319394409497306,28.44832088446061,21.784013364448796,48.29169040586301,33.289796140692886,37.25141167598676,32.44877509474375,26.083970456190343,47.51471703767608,44.14146906471741,37.540048570153424,37.95741511522171,43.25241445957441,28.51519084670085,33.23352130890873,37.4938290400158,32.478089820065776,31.793951544059773,37.21838697920227,27.68248315777989,35.322738199754106,31.990020000065723,26.699742425125105,35.805196193455586,30.76171875
8,6040.52734375,501.54916502039356,1106.4473315646947,1100.6751704726212,1145.0225222024962,1046.804986611597,763.4524692941436,561.3472043204359,424.06408821204644,351.68722934296613,179.9424114577541,95.86568349835716,160.4585977859804,90.81495493131509,93.3445593845869,159.57427262199064,250.94873311379828,181.37472348316803,21.361213916712014,265.94896823437455,206.69825748027907,61.54628337478556,161.82981823611277,118.25403215066706,169.44834331907336,186.03805292084093,128.4585592710936,101.95918715968708,23.751541321393596,161.81287007507157,205.06520686452077,133.72624565057788,108.01472577269902,244.93252333613918,171.27988747455763,89.3850608156898,59.12195731046326,114.58961523977104,36.35672305430514,121.94527606060792,58.44462624369758,94.75490413031791,52.384286949688935,93.73881836688297,90.38063566503106,156.56376130422944,160.85255594462248,37.281398556443726,32.184185613790284,127.92214911514205,107.93616594335148,72.6556651986206,60.68457194345909,34.804191831492446,53.13906586247485,30.205878447861213,44.391630991209766,94.30116790606196,68.99707419865726,68.7988530149179,50.8193883724234,37.60798047696847,92.28435842106857,65.55072963143263,173.83429698488024,61.67911413295791,111.03978656067824,64.37683479997033,16.674573614527755,73.04949329164336,89.2242315502463,89.1698837004637,62.19628967367121,135.40528146303717,54.07152734220225,96.96799277647325,24.89676694841101,16.988476806008297,83.8645440228204,80.41368444244407,71.00636848177706,41.4945988732418,53.15723642988654,28.79075383028265,62.24852805090414,31.967882658248552,37.18860645931997,36.31063415442317,9.162489626947643,7.565485686092626,77.00736490111585,16.809190506243738,39.852334029897385,44.928358403504184,20.4298647792466,19.87487958927039,41.10358445046323,16.36405443866156,45.7076028694946,32.74371544554218,12.694233000954583,28.10814432493839,9.828547176472886,22.91654691943313,21.348310103584463,3.7289492414261103,17.700730520810872,28.80150821865483,12.567265306530858,3.455208693332835,22.35221947412744,19.206658230575076,2.329260378878857,7.733096882278989,19.774858087681455,5.417018760655552,11.39591611269922,4.4816740271959254,17.756436712712695,7.020253275935728,7.207488832204497,6.507749671757196,7.490475689012513,10.660117701308717,2.564126071288735,7.693912734200781,8.47404657224454,11.2335650165489,0.48828125
9,6506.34765625,412.8007862634102,349.58987865653876,241.566402142468,153.21900422992866,115.15531870587259,152.59223443030555,179.0928081736494,234.71705480390239,226.87251031868928,285.29716366148665,197.69095218181732,165.444001431568,80.35748939042118,61.11185572458825,152.5915395856025,255.4638820742297,152.4145294260938,176.91406408944857,184.32268035275422,97.76136031367191,144.93625314994833,142.6493102771017,161.01323464946114,147.75024329832806,46.99261133333659,95.58415269252278,133.55478401359503,112.11499716185935,132.09749638455168,104.53962541146426,238.4915446274539,63.61686078765354,230.2214245349298,175.3667685568345,91.12828644535126,139.8723597249665,101.55768395280359,122.12536523296909,160.87051634649634,52.0927555334684,63.67844999397894,44.91876537645352,92.82138167993065,70.42020041756393,33.84709676758101,121.82639487724121,7.1840914343955955,42.98697325383404,71.08800992340434,33.38832296945744,12.69177222889849,18.875826622360666,58.00856013849816,29.4856515676458,65.49784615438114,97.48176527993839,118.65556038611086,190.89761267219,45.689464188702615,29.95799342651036,23.40334960381591,53.15836848168984,73.944548939069,94.96411298230822,56.5964060915984,51.04669919740041,58.14736763010738,118.82221320357934,32.44683994515012,53.08950434234601,93.47799737296923,57.33196963150471,74.77054889871773,114.55879776310213,50.76248980445539,42.18295832624692,19.70703839550969,40.1067012539323,88.83872855071826,41.798432221954485,30.866919745475567,41.35304205775431,12.646498700700123,43.325087230506384,35.66982493918621,41.37025319544802,62.97425634261742,43.52113209538243,25.99445185386097,8.783018358236982,37.32398866269542,35.494659050645744,10.265187130606517,22.550362802322024,33.014218011037066,27.1302148435993,5.818905744941459,45.409369819653364,22.130192236230396,31.35401751890963,27.669977957177643,21.05963152099719,39.520996722828635,13.144290216985151,36.50616202814471,16.45803012499116,6.536727721670559,33.956116613165,3.0281755711459764,19.91402846511264,31.347177643160535,26.982636016648367,11.865547025144494,13.6754238864889,20.388131051446813,3.573894317590066,10.150094344926721,9.916093294965675,10.590651505766225,2.6817932432477902,8.722078386355097,6.450889539306778,6.8625256580640945,8.4110101470558,7.295793999772422,1.6012131954124125,10.866256041623833,16.11328125
